12.6, 1028, 1, LTS, VI
133.2, 370, 0, FS, V
133.2, 377, 0, FS, V
133.2, 391, 0, FS, V
133.3, 354, 0, FS, V
133.3, 766, 1, RS, VI
133.3, 821, 1, RS, VI
133.3, 1067, 1, RS, V
133.3, 1152, 1, FS, V
133.3, 1289, 1, LTS, IV
133.3, 1298, 1, LTS, IV
133.3, 1906, 2, FS, V
133.4, 378, 0, FS, V
133.4, 832, 1, RS, VI
133.4, 1058, 1, RS, V
133.4, 1114, 1, FS, V
133.4, 1116, 1, FS, V
133.4, 1121, 1, FS, V
133.4, 1146, 1, FS, V
133.4, 1190, 1, IB, V
133.5, 379, 0, FS, V
133.5, 896, 1, RS, VI
133.5, 1029, 1, LTS, VI
133.5, 1054, 1, RS, V
133.5, 1113, 1, RS, V
133.5, 1133, 1, FS, V
133.5, 1144, 1, FS, V
133.5, 1148, 1, FS, V
133.5, 1149, 1, FS, V
133.5, 1287, 1, LTS, IV
133.6, 375, 0, FS, V
133.6, 835, 1, RS, VI
133.6, 922, 1, RS, VI
133.6, 1044, 1, RS, V
133.6, 1073, 1, RS, V
133.6, 1118, 1, FS, V
133.6, 1129, 1, FS, V
133.6, 1292, 1, LTS, IV
133.6, 1885, 2, FS, V
133.7, 368, 0, FS, V
133.7, 373, 0, FS, V
133.7, 1097, 1, RS, V
133.7, 1142, 1, FS, V
133.7, 1301, 1, LTS, IV
133.7, 1479, 1, FS, III
133.7, 1891, 2, FS, V
133.7, 1905, 2, FS, V
133.8, 356, 0, FS, V
133.8, 1036, 1, RS, V
133.8, 1057, 1, RS, V
133.8, 1069, 1, RS, V
133.8, 1104, 1, RS, V
133.8, 1123, 1, FS, V
133.8, 1132, 1, FS, V
133.8, 1406, 1, RS, III
133.8, 1888, 2, FS, V
133.8, 1903, 2, FS, V
133.9, 1038, 1, RS, V
133.9, 1065, 1, RS, V
133.9, 1107, 1, RS, V
133.9, 1110, 1, RS, V
133.9, 1134, 1, FS, V
133.9, 1306, 1, LTS, IV
133.9, 1890, 2, FS, V
134, 365, 0, FS, V
134, 383, 0, FS, V
134, 818, 1, RS, VI
134, 833, 1, RS, VI
134, 853, 1, RS, VI
134, 1086, 1, RS, V
134, 1112, 1, RS, V
134, 1304, 1, LTS, IV
134, 1899, 2, FS, V
134, 1910, 2, FS, V
134.1, 831, 1, RS, VI
134.1, 1092, 1, RS, V
134.1, 1094, 1, RS, V
134.1, 1119, 1, FS, V
134.1, 1120, 1, FS, V
134.1, 1466, 1, RS, III
134.1, 1511, 1, LTS, III
134.1, 1879, 2, FS, V
134.1, 3305, 4, LTS, VI
134.2, 384, 0, FS, V
134.2, 386, 0, FS, V
134.2, 769, 1, RS, VI
134.2, 860, 1, RS, VI
134.2, 1040, 1, RS, V
134.2, 1108, 1, RS, V
134.2, 1506, 1, FS, III
134.2, 1884, 2, FS, V
134.2, 1898, 2, FS, V
134.3, 363, 0, FS, V
134.3, 374, 0, FS, V
134.3, 382, 0, FS, V
134.3, 946, 1, RS, VI
134.3, 1047, 1, RS, V
134.3, 1055, 1, RS, V
134.3, 1405, 1, RS, III
134.3, 1451, 1, RS, III
134.3, 1893, 2, FS, V
134.3, 1900, 2, FS, V
134.3, 1908, 2, FS, V
134.3, 1911, 2, FS, V
134.4, 385, 0, FS, V
134.4, 388, 0, FS, V
134.4, 1039, 1, RS, V
134.4, 1061, 1, RS, V
134.4, 1130, 1, FS, V
134.4, 1909, 2, FS, V
134.5, 372, 0, FS, V
134.5, 389, 0, FS, V
134.5, 390, 0, FS, V
134.5, 1096, 1, RS, V
134.5, 1103, 1, RS, V
134.5, 1131, 1, FS, V
134.5, 1192, 1, IB, V
134.5, 1521, 1, LTS, III
134.5, 1914, 2, FS, V
134.5, 2543, 3, LTS, VI
134.6, 360, 0, FS, V
134.6, 376, 0, FS, V
134.6, 380, 0, FS, V
134.6, 1049, 1, RS, V
134.6, 1087, 1, RS, V
134.6, 1117, 1, FS, V
134.6, 1128, 1, FS, V
134.6, 1137, 1, FS, V
134.6, 1514, 1, LTS, III
134.6, 1517, 1, LTS, III
134.6, 1904, 2, FS, V
134.7, 357, 0, FS, V
134.7, 1042, 1, RS, V
134.7, 1076, 1, RS, V
134.7, 1100, 1, RS, V
134.7, 1181, 1, IB, V
134.7, 1336, 1, RS, III
134.7, 1497, 1, FS, III
134.7, 1512, 1, LTS, III
134.7, 1892, 2, FS, V
134.8, 358, 0, FS, V
134.8, 366, 0, FS, V
134.8, 367, 0, FS, V
134.8, 369, 0, FS, V
134.8, 1045, 1, RS, V
134.8, 1182, 1, IB, V
134.8, 1303, 1, LTS, IV
134.8, 1876, 2, FS, V
134.8, 1881, 2, FS, V
134.8, 1883, 2, FS, V
134.8, 1887, 2, FS, V
134.8, 1894, 2, FS, V
134.9, 392, 0, FS, V
134.9, 1515, 1, LTS, III
134.9, 1886, 2, FS, V
134.9, 1907, 2, FS, V
135, 355, 0, FS, V
135, 362, 0, FS, V
135, 381, 0, FS, V
135, 1141, 1, FS, V
135, 1296, 1, LTS, IV
135, 1912, 2, FS, V
135.1, 353, 0, FS, V
135.1, 855, 1, RS, VI
135.1, 970, 1, RS, VI
135.1, 1136, 1, FS, V
135.1, 1518, 1, LTS, III
135.1, 1878, 2, FS, V
135.2, 837, 1, RS, VI
135.2, 906, 1, RS, VI
135.2, 1125, 1, FS, V
135.2, 1143, 1, FS, V
135.2, 1153, 1, FS, V
135.2, 1174, 1, IB, V
135.2, 1187, 1, IB, V
135.2, 1285, 1, LTS, IV
135.2, 1286, 1, LTS, IV
135.2, 1315, 1, RS, III
135.2, 1889, 2, FS, V
135.3, 1115, 1, FS, V
135.3, 1135, 1, FS, V
135.3, 1176, 1, IB, V
135.4, 371, 0, FS, V
135.4, 793, 1, RS, VI
135.4, 1124, 1, FS, V
135.4, 1145, 1, FS, V
135.4, 1150, 1, FS, V
135.4, 1173, 1, IB, V
135.4, 1291, 1, LTS, IV
135.4, 1880, 2, FS, V
135.5, 1171, 1, IB, V
135.5, 1186, 1, IB, V
135.5, 1295, 1, LTS, IV
135.5, 1485, 1, FS, III
135.5, 1896, 2, FS, V
135.6, 364, 0, FS, V
135.6, 1140, 1, FS, V
135.7, 1138, 1, FS, V
135.7, 1147, 1, FS, V
135.7, 1175, 1, IB, V
135.7, 1183, 1, IB, V
135.7, 1895, 2, FS, V
135.7, 1897, 2, FS, V
135.8, 1019, 1, LTS, VI
135.8, 1126, 1, FS, V
135.8, 1180, 1, IB, V
135.8, 1486, 1, FS, III
135.8, 1877, 2, FS, V
135.9, 935, 1, RS, VI
135.9, 1122, 1, FS, V
135.9, 1139, 1, FS, V
136, 905, 1, RS, VI
136, 1026, 1, LTS, VI
136, 1127, 1, FS, V
136, 1151, 1, FS, V
136, 1177, 1, IB, V
136, 1347, 1, RS, III
136.1, 991, 1, RS, VI
136.1, 1290, 1, LTS, IV
136.1, 1901, 2, FS, V
136.2, 850, 1, RS, VI
136.2, 1152, 1, FS, V
136.3, 378, 0, FS, V
136.3, 1114, 1, FS, V
136.3, 1116, 1, FS, V
136.3, 1121, 1, FS, V
136.3, 1146, 1, FS, V
136.3, 1184, 1, IB, V
136.4, 361, 0, FS, V
136.4, 379, 0, FS, V
136.4, 1133, 1, FS, V
136.4, 1144, 1, FS, V
136.4, 1148, 1, FS, V
136.4, 1149, 1, FS, V
136.4, 1913, 2, FS, V
136.5, 1118, 1, FS, V
136.5, 1129, 1, FS, V
136.5, 1172, 1, IB, V
136.5, 1885, 2, FS, V
136.6, 368, 0, FS, V
136.6, 373, 0, FS, V
136.6, 782, 1, RS, VI
136.6, 1021, 1, LTS, VI
136.6, 1142, 1, FS, V
136.6, 1294, 1, LTS, IV
136.6, 1415, 1, RS, III
136.6, 1882, 2, FS, V
136.6, 1905, 2, FS, V
136.7, 375, 0, FS, V
136.7, 1123, 1, FS, V
136.7, 1132, 1, FS, V
136.7, 1903, 2, FS, V
136.8, 359, 0, FS, V
136.8, 1030, 1, LTS, VI
136.8, 1134, 1, FS, V
136.8, 1305, 1, LTS, IV
136.8, 1519, 1, LTS, III
136.8, 1890, 2, FS, V
136.9, 781, 1, RS, VI
136.9, 882, 1, RS, VI
136.9, 1480, 1, FS, III
136.9, 1875, 2, FS, V
136.9, 1899, 2, FS, V
136.9, 1910, 2, FS, V
137, 365, 0, FS, V
137, 1102, 1, RS, V
137, 1119, 1, FS, V
137, 1120, 1, FS, V
137, 1179, 1, IB, V
137, 1879, 2, FS, V
137.1, 384, 0, FS, V
137.1, 386, 0, FS, V
137.1, 1360, 1, RS, III
137.1, 1898, 2, FS, V
137.2, 363, 0, FS, V
137.2, 374, 0, FS, V
137.2, 1299, 1, LTS, IV
137.2, 1893, 2, FS, V
137.2, 1911, 2, FS, V
137.3, 382, 0, FS, V
137.3, 388, 0, FS, V
137.3, 1130, 1, FS, V
137.3, 1446, 1, RS, III
137.3, 1909, 2, FS, V
137.4, 372, 0, FS, V
137.4, 389, 0, FS, V
137.4, 787, 1, RS, VI
137.4, 1131, 1, FS, V
137.4, 1358, 1, RS, III
137.4, 1884, 2, FS, V
137.4, 1908, 2, FS, V
137.5, 763, 1, RS, VI
137.5, 1117, 1, FS, V
137.5, 1128, 1, FS, V
137.5, 1137, 1, FS, V
137.5, 1900, 2, FS, V
137.5, 1904, 2, FS, V
137.5, 1914, 2, FS, V
137.6, 1410, 1, RS, III
137.6, 1892, 2, FS, V
137.6, 1902, 2, FS, V
137.6, 3301, 4, LTS, VI
137.7, 1894, 2, FS, V
137.7, 1906, 2, FS, V
137.8, 1185, 1, IB, V
137.9, 815, 1, RS, VI
137.9, 960, 1, RS, VI
137.9, 1018, 1, LTS, VI
137.9, 1141, 1, FS, V
137.9, 1300, 1, LTS, IV
138, 358, 0, FS, V
138, 377, 0, FS, V
138, 799, 1, RS, VI
138, 918, 1, RS, VI
138, 1136, 1, FS, V
138, 1191, 1, IB, V
138.1, 390, 0, FS, V
138.1, 1125, 1, FS, V
138.1, 1143, 1, FS, V
138.1, 1153, 1, FS, V
138.1, 1513, 1, LTS, III
138.1, 1891, 2, FS, V
138.2, 380, 0, FS, V
138.2, 1017, 1, LTS, VI
138.2, 1115, 1, FS, V
138.2, 1135, 1, FS, V
138.2, 1182, 1, IB, V
138.2, 1876, 2, FS, V
138.3, 867, 1, RS, VI
138.3, 1124, 1, FS, V
138.3, 1145, 1, FS, V
138.3, 1150, 1, FS, V
138.3, 1302, 1, LTS, IV
138.4, 376, 0, FS, V
138.5, 364, 0, FS, V
138.5, 804, 1, RS, VI
138.5, 1140, 1, FS, V
138.5, 1886, 2, FS, V
138.6, 902, 1, RS, VI
138.6, 929, 1, RS, VI
138.6, 1138, 1, FS, V
138.6, 1147, 1, FS, V
138.6, 1174, 1, IB, V
138.7, 1022, 1, LTS, VI
138.7, 1126, 1, FS, V
138.8, 383, 0, FS, V
138.8, 924, 1, RS, VI
138.8, 1009, 1, FS, VI
138.8, 1122, 1, FS, V
138.8, 1139, 1, FS, V
138.9, 385, 0, FS, V
138.9, 771, 1, RS, VI
138.9, 1027, 1, LTS, VI
138.9, 1127, 1, FS, V
138.9, 1151, 1, FS, V
138.9, 1171, 1, IB, V
138.9, 1186, 1, IB, V
139.1, 777, 1, RS, VI
139.1, 1152, 1, FS, V
139.1, 1287, 1, LTS, IV
139.1, 2649, 3, FS, V
139.1, 2675, 3, FS, V
139.2, 1025, 1, LTS, VI
139.2, 1114, 1, FS, V
139.2, 1116, 1, FS, V
139.2, 1121, 1, FS, V
139.2, 1146, 1, FS, V
139.3, 379, 0, FS, V
139.3, 1133, 1, FS, V
139.3, 1144, 1, FS, V
139.3, 1148, 1, FS, V
139.3, 1149, 1, FS, V
139.3, 2645, 3, FS, V
139.4, 871, 1, RS, VI
139.4, 1032, 1, LTS, VI
139.4, 1118, 1, FS, V
139.5, 362, 0, FS, V
139.5, 378, 0, FS, V
139.5, 778, 1, RS, VI
139.5, 1142, 1, FS, V
139.6, 933, 1, RS, VI
139.6, 1132, 1, FS, V
139.6, 1912, 2, FS, V
139.8, 1177, 1, IB, V
139.8, 1903, 2, FS, V
139.9, 1180, 1, IB, V
140, 1023, 1, LTS, VI
140, 1097, 1, RS, V
140, 1511, 1, LTS, III
140, 1905, 2, FS, V
140, 1910, 2, FS, V
140.1, 1790, 2, LTS, VI
140.2, 1382, 1, RS, III
140.2, 1517, 1, LTS, III
140.3, 373, 0, FS, V
140.3, 2654, 3, FS, V
140.3, 2660, 3, FS, V
140.4, 966, 1, RS, VI
140.5, 786, 1, RS, VI
140.7, 820, 1, RS, VI
140.8, 1134, 1, FS, V
140.8, 1141, 1, FS, V
140.9, 2661, 3, FS, V
141, 1125, 1, FS, V
141, 1153, 1, FS, V
141.1, 1115, 1, FS, V
141.1, 1135, 1, FS, V
141.1, 1491, 1, FS, III
141.2, 1145, 1, FS, V
141.2, 1150, 1, FS, V
141.2, 2651, 3, FS, V
141.3, 1351, 1, RS, III
141.5, 1138, 1, FS, V
141.6, 1521, 1, LTS, III
141.7, 381, 0, FS, V
141.7, 822, 1, RS, VI
141.7, 824, 1, RS, VI
142, 1024, 1, LTS, VI
142.1, 1126, 1, FS, V
142.1, 1129, 1, FS, V
142.3, 1140, 1, FS, V
142.3, 1171, 1, IB, V
142.3, 1186, 1, IB, V
142.7, 932, 1, RS, VI
142.9, 1143, 1, FS, V
142.9, 1879, 2, FS, V
143.1, 1020, 1, LTS, VI
143.2, 897, 1, RS, VI
143.4, 2675, 3, FS, V
143.7, 364, 0, FS, V
143.8, 379, 0, FS, V
144.1, 2668, 3, FS, V
144.2, 2646, 3, FS, V
144.4, 2637, 3, FS, V
144.5, 1375, 1, RS, III
144.6, 1753, 2, FS, VI
144.8, 376, 0, FS, V
145, 368, 0, FS, V
145.7, 2658, 3, FS, V
146.6, 534, 0, LTS, IV
146.7, 2064, 2, LTS, IV
147, 2050, 2, LTS, IV
147, 2645, 3, FS, V
147.9, 748, 0, LTS, III
148.6, 2047, 2, LTS, IV
148.7, 2252, 2, FS, III
149.2, 2280, 2, LTS, III
149.5, 1772, 2, FS, VI
149.5, 2262, 2, FS, III
150.1, 753, 0, LTS, III
150.6, 2274, 2, LTS, III
151.6, 2051, 2, LTS, IV
151.6, 2277, 2, LTS, III
151.7, 2276, 2, LTS, III
151.8, 3031, 3, LTS, III
152.2, 2282, 2, LTS, III
152.9, 2827, 3, LTS, IV
153, 3792, 4, LTS, III
153.3, 758, 0, LTS, III
154.5, 2048, 2, LTS, IV
154.7, 757, 0, LTS, III
155.9, 752, 0, LTS, III
156.1, 532, 0, LTS, IV
156.2, 2823, 3, LTS, IV
159.2, 538, 0, LTS, IV
160, 544, 0, LTS, IV
161, 755, 0, LTS, III
161.2, 2821, 3, LTS, IV
161.7, 3037, 3, LTS, III
162.7, 760, 0, LTS, III
162.8, 540, 0, LTS, IV
166.5, 2808, 3, LTS, IV
168.5, 3043, 3, LTS, III
168.6, 2679, 3, LTS, V
169.6, 267, 0, LTS, VI
169.6, 1930, 2, LTS, V
169.6, 3038, 3, LTS, III
170.2, 408, 0, LTS, V
170.3, 3573, 4, LTS, IV
170.7, 1924, 2, LTS, V
170.9, 1170, 1, LTS, V
171, 1917, 2, LTS, V
171.1, 1156, 1, LTS, V
171.3, 1158, 1, LTS, V
171.4, 405, 0, LTS, V
171.5, 1166, 1, LTS, V
171.6, 1169, 1, LTS, V
171.7, 1167, 1, LTS, V
171.8, 1164, 1, LTS, V
171.9, 400, 0, LTS, V
171.9, 1161, 1, LTS, V
172, 1927, 2, LTS, V
172, 1928, 2, LTS, V
172.1, 396, 0, LTS, V
172.1, 1163, 1, LTS, V
172.1, 3312, 4, LTS, VI
172.5, 409, 0, LTS, V
172.5, 1155, 1, LTS, V
172.9, 1916, 2, LTS, V
173, 1160, 1, LTS, V
173, 3448, 4, LTS, V
173.1, 1926, 2, LTS, V
173.3, 402, 0, LTS, V
173.4, 399, 0, LTS, V
173.4, 1157, 1, LTS, V
173.5, 1922, 2, LTS, V
173.6, 1165, 1, LTS, V
173.7, 1162, 1, LTS, V
173.9, 395, 0, LTS, V
174.1, 2692, 3, LTS, V
174.2, 394, 0, LTS, V
174.2, 1923, 2, LTS, V
174.4, 393, 0, LTS, V
174.4, 3314, 4, LTS, VI
174.5, 1168, 1, LTS, V
174.9, 1159, 1, LTS, V
175, 1925, 2, LTS, V
175.5, 407, 0, LTS, V
175.6, 406, 0, LTS, V
175.8, 1929, 2, LTS, V
176.3, 404, 0, LTS, V
177.2, 1931, 2, LTS, V
177.5, 1921, 2, LTS, V
177.6, 1918, 2, LTS, V
178.1, 1154, 1, LTS, V
178.2, 756, 0, LTS, III
179.4, 2271, 2, LTS, III
179.7, 401, 0, LTS, V
179.8, 403, 0, LTS, V
181.3, 2684, 3, LTS, V
181.9, 2691, 3, LTS, V
182.5, 537, 0, LTS, IV
183.4, 2683, 3, LTS, V
185.8, 2066, 2, LTS, IV
185.8, 2541, 3, LTS, VI
187.8, 2065, 2, LTS, IV
187.9, 2278, 2, LTS, III
188.6, 2054, 2, LTS, IV
189.5, 1509, 1, LTS, III
190.2, 2063, 2, LTS, IV
190.7, 3798, 4, LTS, III
192.1, 2678, 3, LTS, V
193.1, 2057, 2, LTS, IV
193.3, 2826, 3, LTS, IV
193.7, 2688, 3, LTS, V
194.3, 1516, 1, LTS, III
197.4, 3582, 4, LTS, IV
198.5, 2687, 3, LTS, V
199.5, 3804, 4, LTS, III
202.8, 529, 0, LTS, IV
204.8, 1920, 2, LTS, V
206.6, 3576, 4, LTS, IV
207, 2275, 2, LTS, III
207.8, 256, 0, LTS, VI
208.6, 2583, 3, RS, V
208.8, 1520, 1, LTS, III
211.5, 1790, 2, LTS, VI
213.2, 2816, 3, LTS, IV
214.5, 2270, 2, LTS, III
215.9, 3613, 4, RS, III
216.8, 3041, 3, LTS, III
217.2, 3316, 4, RS, V
218.6, 397, 0, LTS, V
218.8, 400, 0, LTS, V
220, 268, 0, LTS, VI
220.2, 3304, 4, LTS, VI
220.7, 269, 0, LTS, VI
221.1, 2540, 3, LTS, VI
222.2, 3802, 4, LTS, III
223.4, 3796, 4, LTS, III
224.5, 2060, 2, LTS, IV
225.2, 2549, 3, LTS, VI
225.6, 2553, 3, LTS, VI
225.7, 2747, 3, RS, IV
227.1, 1169, 1, LTS, V
227.1, 2815, 3, LTS, IV
227.2, 3300, 4, LTS, VI
227.5, 2820, 3, LTS, IV
228.3, 3379, 4, RS, V
230.6, 3587, 4, LTS, IV
230.9, 1791, 2, LTS, VI
231.1, 1862, 2, RS, V
231.2, 1161, 1, LTS, V
232.4, 1780, 2, LTS, VI
236.1, 2053, 2, LTS, IV
240.8, 754, 0, LTS, III
241.8, 1789, 2, LTS, VI
242.1, 1831, 2, RS, V
242.3, 1782, 2, LTS, VI
242.7, 1931, 2, LTS, V
243.6, 1864, 2, RS, V
244, 2313, 3, RS, VI
246.2, 2875, 3, RS, III
246.7, 525, 0, LTS, IV
247.5, 1021, 1, LTS, VI
248.1, 1927, 2, LTS, V
250.4, 2550, 3, LTS, VI
250.6, 165, 0, RS, VI
254.5, 1513, 1, LTS, III
255.3, 3581, 4, LTS, IV
257.2, 1019, 1, LTS, VI
258.3, 2597, 3, RS, V
259.1, 402, 0, LTS, V
260.6, 2822, 3, LTS, IV
260.7, 1917, 2, LTS, V
262.8, 3575, 4, LTS, IV
263.2, 3035, 3, LTS, III
263.3, 395, 0, LTS, V
263.6, 1792, 2, LTS, VI
267.5, 2685, 3, LTS, V
269, 542, 0, LTS, IV
270.2, 404, 0, LTS, V
273.5, 2780, 3, RS, IV
274.3, 1168, 1, LTS, V
275.9, 3034, 3, LTS, III
276.7, 260, 0, LTS, VI
278.4, 3577, 4, LTS, IV
279.2, 261, 0, LTS, VI
282.4, 3792, 4, LTS, III
283.2, 1790, 2, LTS, VI
283.5, 3444, 4, LTS, V
283.8, 3031, 3, LTS, III
284, 2050, 2, LTS, IV
285.9, 2545, 3, LTS, VI
286.6, 2543, 3, LTS, VI
286.9, 528, 0, LTS, IV
290.3, 532, 0, LTS, IV
290.5, 1250, 1, RS, IV
293.1, 2055, 2, LTS, IV
294.5, 1515, 1, LTS, III
295.4, 1303, 1, LTS, IV
296.6, 1928, 2, LTS, V
297.2, 1923, 2, LTS, V
299.3, 1294, 1, LTS, IV
300.3, 2817, 3, LTS, IV
300.5, 1286, 1, LTS, IV
301.7, 2808, 3, LTS, IV
303.4, 2811, 3, LTS, IV
303.5, 1780, 2, LTS, VI
305.4, 1031, 1, LTS, VI
310, 270, 0, LTS, VI
310.6, 2130, 2, RS, III
310.8, 1021, 1, LTS, VI
311, 258, 0, LTS, VI
312, 2691, 3, LTS, V
312.5, 2047, 2, LTS, IV
313.8, 3037, 3, LTS, III
313.9, 406, 0, LTS, V
315.3, 1291, 1, LTS, IV
315.6, 1028, 1, LTS, VI
317.9, 2280, 2, LTS, III
318.1, 409, 0, LTS, V
319.9, 2274, 2, LTS, III
320, 2678, 3, LTS, V
320.7, 1170, 1, LTS, V
321.2, 3572, 4, LTS, IV
322.1, 1922, 2, LTS, V
323.5, 400, 0, LTS, V
324.4, 267, 0, LTS, VI
325, 3452, 4, LTS, V
327.5, 256, 0, LTS, VI
329.1, 2677, 3, LTS, V
330.5, 1169, 1, LTS, V
331.1, 1030, 1, LTS, VI
331.4, 3302, 4, LTS, VI
332.9, 3375, 4, RS, V
334.9, 760, 0, LTS, III
335.2, 543, 0, LTS, IV
335.8, 1791, 2, LTS, VI
336, 2065, 2, LTS, IV
337, 1786, 2, LTS, VI
337.4, 3327, 4, RS, V
337.5, 2553, 3, LTS, VI
337.6, 1779, 2, LTS, VI
338.1, 752, 0, LTS, III
338.8, 1519, 1, LTS, III
341.3, 259, 0, LTS, VI
342.1, 3587, 4, LTS, IV
345, 2812, 3, LTS, IV
346.5, 1930, 2, LTS, V
348.2, 1293, 1, LTS, IV
348.2, 3304, 4, LTS, VI
350.6, 3802, 4, LTS, III
350.7, 3796, 4, LTS, III
350.9, 3588, 4, LTS, IV
351.2, 2060, 2, LTS, IV
351.3, 1156, 1, LTS, V
352.9, 3307, 4, LTS, VI
353.2, 3043, 3, LTS, III
354.5, 1304, 1, LTS, IV
355, 529, 0, LTS, IV
355.3, 2683, 3, LTS, V
355.4, 1292, 1, LTS, IV
359.9, 2550, 3, LTS, VI
360.7, 269, 0, LTS, VI
362.2, 3582, 4, LTS, IV
362.8, 2552, 3, LTS, VI
363, 2276, 2, LTS, III
364.2, 1931, 2, LTS, V
364.4, 268, 0, LTS, VI
365.1, 3439, 4, LTS, V
365.4, 1927, 2, LTS, V
365.4, 3798, 4, LTS, III
365.9, 1299, 1, LTS, IV
366.7, 2056, 2, LTS, IV
366.9, 2690, 3, LTS, V
369.1, 1298, 1, LTS, IV
369.2, 1018, 1, LTS, VI
369.2, 2821, 3, LTS, IV
369.9, 758, 0, LTS, III
372.6, 2047, 2, LTS, IV
377.4, 1789, 2, LTS, VI
377.4, 3449, 4, LTS, V
378, 404, 0, LTS, V
380.9, 545, 0, LTS, IV
382.2, 2684, 3, LTS, V
383.2, 3313, 4, LTS, VI
383.6, 3569, 4, LTS, IV
384.1, 3312, 4, LTS, VI
385.1, 1792, 2, LTS, VI
387.5, 1165, 1, LTS, V
388.1, 2544, 3, LTS, VI
390.1, 3576, 4, LTS, IV
391.2, 2816, 3, LTS, IV
392.3, 1170, 1, LTS, V
394.9, 1290, 1, LTS, IV
397, 270, 0, LTS, VI
397.7, 401, 0, LTS, V
398.8, 2815, 3, LTS, IV
399.2, 2551, 3, LTS, VI
401.8, 532, 0, LTS, IV
403.2, 1286, 1, LTS, IV
403.5, 3717, 4, RS, III
404.4, 1161, 1, LTS, V
406.2, 2124, 2, RS, III
407.8, 3452, 4, LTS, V
409.6, 1515, 1, LTS, III
409.9, 3037, 3, LTS, III
410.4, 2679, 3, LTS, V
410.5, 1635, 2, RS, VI
410.5, 3575, 4, LTS, IV
410.8, 1782, 2, LTS, VI
412, 3792, 4, LTS, III
412.8, 3041, 3, LTS, III
413.1, 3581, 4, LTS, IV
414.7, 267, 0, LTS, VI
415.9, 525, 0, LTS, IV
421.4, 405, 0, LTS, V
422.4, 750, 0, LTS, III
422.9, 2281, 2, LTS, III
423.2, 1854, 2, RS, V
423.5, 1779, 2, LTS, VI
424.7, 3101, 4, RS, VI
426.4, 1021, 1, LTS, VI
426.7, 754, 0, LTS, III
427, 2826, 3, LTS, IV
427.1, 1295, 1, LTS, IV
428.2, 537, 0, LTS, IV
432, 1780, 2, LTS, VI
432.3, 752, 0, LTS, III
433.8, 2274, 2, LTS, III
436.9, 2051, 2, LTS, IV
437, 3804, 4, LTS, III
438, 1928, 2, LTS, V
440.3, 1166, 1, LTS, V
443.4, 258, 0, LTS, VI
445, 2065, 2, LTS, IV
445.6, 2553, 3, LTS, VI
445.7, 1399, 1, RS, III
447.4, 260, 0, LTS, VI
449.7, 2822, 3, LTS, IV
453.8, 2689, 3, LTS, V
454.1, 95, 0, RS, VI
455.7, 1783, 2, LTS, VI
457.2, 306, 0, RS, V
457.6, 543, 0, LTS, IV
461.9, 268, 0, LTS, VI
463.2, 758, 0, LTS, III
466.1, 3184, 4, RS, VI
466.3, 1023, 1, LTS, VI
466.4, 1019, 1, LTS, VI
468.2, 1294, 1, LTS, IV
468.9, 3523, 4, RS, IV
470.6, 544, 0, LTS, IV
471.1, 1293, 1, LTS, IV
473, 3305, 4, LTS, VI
473.1, 3802, 4, LTS, III
474.9, 3578, 4, LTS, IV
475.1, 1028, 1, LTS, VI
475.3, 2808, 3, LTS, IV
475.6, 256, 0, LTS, VI
476.6, 270, 0, LTS, VI
477.1, 1169, 1, LTS, V
480.7, 1170, 1, LTS, V
481.3, 2825, 3, LTS, IV
483.1, 3304, 4, LTS, VI
483.5, 3449, 4, LTS, V
483.9, 2054, 2, LTS, IV
484.6, 1020, 1, LTS, VI
484.9, 3579, 4, LTS, IV
486.9, 3033, 3, LTS, III
489, 538, 0, LTS, IV
489, 2136, 2, RS, III
489.9, 3576, 4, LTS, IV
492.5, 3311, 4, LTS, VI
493.6, 1164, 1, LTS, V
493.7, 2683, 3, LTS, V
494.3, 2059, 2, LTS, IV
497.9, 1917, 2, LTS, V
499.7, 1926, 2, LTS, V
504.5, 752, 0, LTS, III
506.3, 2272, 2, LTS, III
507, 2541, 3, LTS, VI
509.2, 1792, 2, LTS, VI
510.1, 2274, 2, LTS, III
510.9, 257, 0, LTS, VI
512.7, 760, 0, LTS, III
513.4, 2821, 3, LTS, IV
515.3, 532, 0, LTS, IV
516.7, 260, 0, LTS, VI
517, 261, 0, LTS, VI
517.4, 3041, 3, LTS, III
521.3, 1931, 2, LTS, V
524, 1286, 1, LTS, IV
524.7, 3452, 4, LTS, V
525, 525, 0, LTS, IV
527.3, 1509, 1, LTS, III
527.5, 1691, 2, RS, VI
528.1, 3448, 4, LTS, V
528.4, 2050, 2, LTS, IV
529, 1318, 1, RS, III
530.6, 1515, 1, LTS, III
534.9, 2593, 3, RS, V
535.5, 3035, 3, LTS, III
536, 258, 0, LTS, VI
536.7, 3582, 4, LTS, IV
537, 2060, 2, LTS, IV
537.4, 1018, 1, LTS, VI
537.4, 1317, 1, RS, III
537.8, 3798, 4, LTS, III
541.4, 754, 0, LTS, III
541.5, 3796, 4, LTS, III
546.2, 1789, 2, LTS, VI
546.8, 1810, 2, RS, V
549.5, 1303, 1, LTS, IV
551.5, 2816, 3, LTS, IV
552.8, 543, 0, LTS, IV
553.7, 1780, 2, LTS, VI
554.4, 1791, 2, LTS, VI
555.2, 2049, 2, LTS, IV
556.2, 3314, 4, LTS, VI
556.5, 1299, 1, LTS, IV
556.7, 2277, 2, LTS, III
558.5, 1022, 1, LTS, VI
