10.1, 393, 0, LTS, V
313, 1166, 1, IB, V
313, 1952, 2, IB, V
313, 2638, 3, FS, V
313, 3395, 4, RS, V
313, 3414, 4, FS, V
313, 3424, 4, FS, V
313.1, 283, 0, RS, V
313.1, 402, 0, IB, V
313.1, 1079, 1, RS, V
313.1, 1124, 1, FS, V
313.1, 1129, 1, FS, V
313.1, 1895, 2, FS, V
313.1, 1903, 2, FS, V
313.1, 1924, 2, IB, V
313.1, 2665, 3, FS, V
313.1, 3469, 4, IB, V
313.2, 3464, 4, IB, V
313.3, 347, 0, RS, V
313.3, 359, 0, FS, V
313.3, 1117, 1, FS, V
313.3, 1119, 1, FS, V
313.3, 1178, 1, IB, V
313.3, 1796, 2, RS, V
313.3, 2620, 3, RS, V
313.3, 3388, 4, RS, V
313.3, 3393, 4, RS, V
313.4, 1806, 2, RS, V
313.4, 1900, 2, FS, V
313.4, 1923, 2, IB, V
313.4, 1930, 2, IB, V
313.4, 2683, 3, IB, V
313.4, 3406, 4, FS, V
313.4, 3418, 4, FS, V
313.5, 1116, 1, FS, V
313.5, 1131, 1, FS, V
313.5, 1170, 1, IB, V
313.5, 1179, 1, IB, V
313.5, 1951, 2, IB, V
313.5, 2647, 3, FS, V
313.6, 368, 0, FS, V
313.6, 371, 0, FS, V
313.6, 416, 0, IB, V
313.6, 422, 0, IB, V
313.6, 1120, 1, FS, V
313.6, 1125, 1, FS, V
313.6, 1161, 1, IB, V
313.6, 1177, 1, IB, V
313.6, 1894, 2, FS, V
313.6, 2645, 3, FS, V
313.6, 2659, 3, FS, V
313.6, 3419, 4, FS, V
313.6, 3461, 4, IB, V
313.7, 369, 0, FS, V
313.7, 420, 0, IB, V
313.7, 1134, 1, FS, V
313.7, 1135, 1, FS, V
313.7, 1146, 1, FS, V
313.7, 1171, 1, IB, V
313.7, 2654, 3, FS, V
313.8, 321, 0, RS, V
313.8, 356, 0, FS, V
313.8, 1102, 1, RS, V
313.8, 3448, 4, IB, V
313.9, 1046, 1, RS, V
313.9, 1841, 2, RS, V
313.9, 1905, 2, FS, V
313.9, 2649, 3, FS, V
313.9, 2668, 3, FS, V
313.9, 3405, 4, FS, V
313.9, 3416, 4, FS, V
314, 374, 0, FS, V
314, 382, 0, FS, V
314, 1121, 1, FS, V
314, 1169, 1, IB, V
314, 1896, 2, FS, V
314, 2660, 3, FS, V
314, 2662, 3, FS, V
314.1, 312, 0, RS, V
314.1, 337, 0, RS, V
314.1, 351, 0, RS, V
314.1, 380, 0, FS, V
314.1, 1059, 1, RS, V
314.1, 1137, 1, FS, V
314.1, 1167, 1, IB, V
314.1, 1898, 2, FS, V
314.1, 3381, 4, RS, V
314.1, 3470, 4, IB, V
314.2, 358, 0, FS, V
314.2, 414, 0, IB, V
314.2, 1060, 1, RS, V
314.2, 1066, 1, RS, V
314.2, 1907, 2, FS, V
314.2, 1936, 2, IB, V
314.2, 1943, 2, IB, V
314.2, 2658, 3, FS, V
314.2, 3417, 4, FS, V
314.2, 3428, 4, FS, V
314.3, 375, 0, FS, V
314.3, 1037, 1, RS, V
314.3, 1105, 1, RS, V
314.3, 1165, 1, IB, V
314.3, 1886, 2, FS, V
314.3, 3400, 4, FS, V
314.4, 311, 0, RS, V
314.4, 319, 0, RS, V
314.4, 1082, 1, RS, V
314.4, 1136, 1, FS, V
314.4, 1140, 1, FS, V
314.4, 1885, 2, FS, V
314.4, 1899, 2, FS, V
314.4, 1901, 2, FS, V
314.4, 3404, 4, FS, V
314.5, 370, 0, FS, V
314.5, 377, 0, FS, V
314.5, 428, 0, IB, V
314.5, 1877, 2, FS, V
314.5, 1904, 2, FS, V
314.5, 3409, 4, FS, V
314.6, 284, 0, RS, V
314.6, 362, 0, FS, V
314.6, 415, 0, IB, V
314.6, 418, 0, IB, V
314.6, 1133, 1, FS, V
314.6, 1144, 1, FS, V
314.6, 2640, 3, FS, V
314.6, 2655, 3, FS, V
314.6, 3412, 4, FS, V
314.7, 361, 0, FS, V
314.7, 1070, 1, RS, V
314.7, 1878, 2, FS, V
314.7, 1887, 2, FS, V
314.7, 1897, 2, FS, V
314.7, 1944, 2, IB, V
314.7, 1949, 2, IB, V
314.7, 2657, 3, FS, V
314.7, 3427, 4, FS, V
314.8, 373, 0, FS, V
314.8, 1142, 1, FS, V
314.8, 1162, 1, IB, V
314.8, 1163, 1, IB, V
314.8, 1947, 2, IB, V
314.8, 2563, 3, RS, V
314.8, 2666, 3, FS, V
314.9, 372, 0, FS, V
314.9, 376, 0, FS, V
314.9, 1122, 1, FS, V
314.9, 1130, 1, FS, V
314.9, 1810, 2, RS, V
314.9, 1879, 2, FS, V
314.9, 2639, 3, FS, V
314.9, 2667, 3, FS, V
315, 273, 0, RS, V
315, 296, 0, RS, V
315, 381, 0, FS, V
315, 411, 0, IB, V
315, 1083, 1, RS, V
315, 1139, 1, FS, V
315, 1891, 2, FS, V
315, 1892, 2, FS, V
315, 1902, 2, FS, V
315, 2642, 3, FS, V
315.1, 1064, 1, RS, V
315.1, 1132, 1, FS, V
315.1, 1826, 2, RS, V
315.1, 1888, 2, FS, V
315.1, 3401, 4, FS, V
315.2, 363, 0, FS, V
315.2, 408, 0, IB, V
315.2, 1075, 1, RS, V
315.2, 1816, 2, RS, V
315.2, 2653, 3, FS, V
315.2, 3452, 4, IB, V
315.3, 367, 0, FS, V
315.3, 405, 0, IB, V
315.3, 1809, 2, RS, V
315.3, 1865, 2, RS, V
315.3, 2656, 3, FS, V
315.3, 2661, 3, FS, V
315.4, 355, 0, FS, V
315.4, 378, 0, FS, V
315.4, 1056, 1, RS, V
315.4, 1138, 1, FS, V
315.4, 1881, 2, FS, V
315.5, 276, 0, RS, V
315.5, 412, 0, IB, V
315.5, 1123, 1, FS, V
315.5, 1126, 1, FS, V
315.5, 1128, 1, FS, V
315.5, 1143, 1, FS, V
315.5, 1866, 2, RS, V
315.5, 2641, 3, FS, V
315.5, 3466, 4, IB, V
315.6, 330, 0, RS, V
315.6, 1141, 1, FS, V
315.6, 1883, 2, FS, V
315.6, 1889, 2, FS, V
315.6, 1890, 2, FS, V
315.6, 1906, 2, FS, V
315.6, 2651, 3, FS, V
315.6, 2663, 3, FS, V
315.7, 364, 0, FS, V
315.7, 379, 0, FS, V
315.7, 409, 0, IB, V
315.7, 1087, 1, RS, V
315.7, 1127, 1, FS, V
315.7, 1934, 2, IB, V
315.7, 2664, 3, FS, V
315.7, 2712, 3, IB, V
315.8, 1051, 1, RS, V
315.8, 1180, 1, IB, V
315.8, 1805, 2, RS, V
315.8, 1903, 2, FS, V
315.8, 2646, 3, FS, V
315.8, 2648, 3, FS, V
315.8, 2665, 3, FS, V
315.8, 3403, 4, FS, V
315.8, 3420, 4, FS, V
315.8, 3422, 4, FS, V
315.9, 357, 0, FS, V
315.9, 383, 0, FS, V
315.9, 407, 0, IB, V
315.9, 1145, 1, FS, V
315.9, 1882, 2, FS, V
315.9, 1928, 2, IB, V
315.9, 2650, 3, FS, V
315.9, 3425, 4, FS, V
316, 406, 0, IB, V
316, 1118, 1, FS, V
316, 1176, 1, IB, V
316, 1874, 2, RS, V
316, 1880, 2, FS, V
316, 1884, 2, FS, V
316.1, 417, 0, IB, V
316.1, 1124, 1, FS, V
316.1, 1895, 2, FS, V
316.1, 2589, 3, RS, V
316.1, 2652, 3, FS, V
316.1, 3423, 4, FS, V
316.2, 281, 0, RS, V
316.2, 384, 0, FS, V
316.2, 1044, 1, RS, V
316.2, 1932, 2, IB, V
316.3, 320, 0, RS, V
316.3, 366, 0, FS, V
316.3, 1116, 1, FS, V
316.3, 1117, 1, FS, V
316.3, 1831, 2, RS, V
316.3, 3338, 4, RS, V
316.3, 3421, 4, FS, V
316.4, 365, 0, FS, V
316.4, 368, 0, FS, V
316.4, 1119, 1, FS, V
316.4, 1900, 2, FS, V
316.4, 3402, 4, FS, V
316.5, 314, 0, RS, V
316.5, 352, 0, RS, V
316.5, 1120, 1, FS, V
316.5, 1131, 1, FS, V
316.6, 300, 0, RS, V
316.6, 360, 0, FS, V
316.6, 1893, 2, FS, V
316.7, 369, 0, FS, V
316.7, 1103, 1, RS, V
316.7, 1125, 1, FS, V
316.7, 1134, 1, FS, V
316.7, 1135, 1, FS, V
316.7, 1914, 2, LTS, V
316.7, 2643, 3, FS, V
316.7, 2649, 3, FS, V
316.8, 278, 0, RS, V
316.8, 371, 0, FS, V
316.8, 1154, 1, LTS, V
316.8, 1175, 1, IB, V
316.8, 1190, 1, IB, V
316.8, 1837, 2, RS, V
316.8, 2632, 3, RS, V
316.8, 3414, 4, FS, V
316.8, 3472, 4, IB, V
316.9, 1111, 1, RS, V
316.9, 1905, 2, FS, V
316.9, 2638, 3, FS, V
317, 374, 0, FS, V
317, 382, 0, FS, V
317, 1048, 1, RS, V
317, 1896, 2, FS, V
317, 2659, 3, FS, V
317, 2662, 3, FS, V
317, 3413, 4, FS, V
317, 3474, 4, IB, V
317.1, 318, 0, RS, V
317.1, 340, 0, RS, V
317.1, 1136, 1, FS, V
317.1, 1885, 2, FS, V
317.2, 310, 0, RS, V
317.2, 359, 0, FS, V
317.2, 404, 0, IB, V
317.2, 422, 0, IB, V
317.2, 1113, 1, RS, V
317.2, 3406, 4, FS, V
317.3, 375, 0, FS, V
317.3, 1898, 2, FS, V
317.3, 1907, 2, FS, V
317.4, 420, 0, IB, V
317.4, 424, 0, IB, V
317.4, 1140, 1, FS, V
317.4, 1852, 2, RS, V
317.4, 1901, 2, FS, V
317.4, 1936, 2, IB, V
317.5, 426, 0, IB, V
317.5, 1069, 1, RS, V
317.5, 1142, 1, FS, V
317.5, 1897, 2, FS, V
317.5, 1933, 2, IB, V
317.5, 2603, 3, RS, V
317.6, 275, 0, RS, V
317.6, 339, 0, RS, V
317.6, 401, 0, IB, V
317.6, 1133, 1, FS, V
317.6, 1144, 1, FS, V
317.6, 1178, 1, IB, V
317.6, 3418, 4, FS, V
317.7, 381, 0, FS, V
317.7, 1886, 2, FS, V
317.7, 1894, 2, FS, V
317.7, 1899, 2, FS, V
317.8, 362, 0, FS, V
317.8, 2666, 3, FS, V
317.9, 380, 0, FS, V
317.9, 1130, 1, FS, V
317.9, 1168, 1, IB, V
317.9, 1878, 2, FS, V
317.9, 2658, 3, FS, V
317.9, 2692, 3, IB, V
317.9, 3407, 4, FS, V
318, 413, 0, IB, V
318, 1139, 1, FS, V
318, 1891, 2, FS, V
318, 1892, 2, FS, V
318, 1904, 2, FS, V
318, 2645, 3, FS, V
318.1, 385, 0, FS, V
318.1, 1093, 1, RS, V
318.1, 1814, 2, RS, V
318.1, 1902, 2, FS, V
318.1, 2644, 3, FS, V
318.1, 2647, 3, FS, V
318.1, 3400, 4, FS, V
318.1, 3404, 4, FS, V
318.1, 3417, 4, FS, V
318.2, 285, 0, RS, V
318.2, 356, 0, FS, V
318.2, 358, 0, FS, V
318.2, 396, 0, LTS, V
318.2, 1143, 1, FS, V
318.2, 2642, 3, FS, V
318.2, 3429, 4, FS, V
318.3, 294, 0, RS, V
318.3, 363, 0, FS, V
318.3, 1041, 1, RS, V
318.3, 1129, 1, FS, V
318.3, 1137, 1, FS, V
318.3, 1141, 1, FS, V
318.3, 1879, 2, FS, V
318.3, 3419, 4, FS, V
318.3, 3460, 4, IB, V
318.4, 361, 0, FS, V
318.4, 378, 0, FS, V
318.4, 1183, 1, IB, V
318.5, 1122, 1, FS, V
318.5, 1871, 2, RS, V
318.5, 1888, 2, FS, V
318.5, 1903, 2, FS, V
318.5, 1906, 2, FS, V
318.5, 2654, 3, FS, V
318.5, 2655, 3, FS, V
318.5, 2702, 3, IB, V
318.6, 373, 0, FS, V
318.6, 392, 0, LTS, V
318.6, 425, 0, IB, V
318.6, 1128, 1, FS, V
318.6, 1146, 1, FS, V
318.6, 1877, 2, FS, V
318.6, 2641, 3, FS, V
318.6, 2653, 3, FS, V
318.7, 402, 0, IB, V
318.7, 1101, 1, RS, V
318.7, 1121, 1, FS, V
318.7, 1123, 1, FS, V
318.7, 2657, 3, FS, V
318.7, 2694, 3, IB, V
318.8, 1124, 1, FS, V
318.8, 1883, 2, FS, V
318.8, 2640, 3, FS, V
318.8, 3399, 4, FS, V
318.9, 376, 0, FS, V
318.9, 377, 0, FS, V
318.9, 1126, 1, FS, V
318.9, 1127, 1, FS, V
318.9, 1890, 2, FS, V
318.9, 2661, 3, FS, V
318.9, 2665, 3, FS, V
319, 1118, 1, FS, V
319.1, 1116, 1, FS, V
319.1, 1895, 2, FS, V
319.2, 1145, 1, FS, V
319.2, 1881, 2, FS, V
319.2, 1884, 2, FS, V
319.4, 364, 0, FS, V
319.4, 1117, 1, FS, V
319.4, 1120, 1, FS, V
319.4, 1167, 1, IB, V
319.4, 1900, 2, FS, V
319.5, 332, 0, RS, V
319.5, 1131, 1, FS, V
319.5, 1191, 1, IB, V
319.5, 2664, 3, FS, V
319.7, 355, 0, FS, V
319.7, 369, 0, FS, V
319.7, 417, 0, IB, V
319.7, 2652, 3, FS, V
319.8, 1042, 1, RS, V
319.8, 1119, 1, FS, V
319.8, 1136, 1, FS, V
319.8, 2689, 3, IB, V
319.9, 370, 0, FS, V
319.9, 1134, 1, FS, V
319.9, 1138, 1, FS, V
319.9, 1864, 2, RS, V
319.9, 1887, 2, FS, V
320, 375, 0, FS, V
320, 383, 0, FS, V
320, 1184, 1, IB, V
320.1, 272, 0, RS, V
320.1, 367, 0, FS, V
320.1, 382, 0, FS, V
320.1, 1125, 1, FS, V
320.1, 1175, 1, IB, V
320.1, 1186, 1, IB, V
320.1, 1885, 2, FS, V
320.1, 1905, 2, FS, V
320.2, 357, 0, FS, V
320.2, 360, 0, FS, V
320.3, 351, 0, RS, V
320.3, 379, 0, FS, V
320.3, 1142, 1, FS, V
320.3, 2650, 3, FS, V
320.4, 315, 0, RS, V
320.4, 381, 0, FS, V
320.4, 1880, 2, FS, V
320.5, 1889, 2, FS, V
320.6, 368, 0, FS, V
320.6, 1144, 1, FS, V
320.6, 1882, 2, FS, V
320.6, 1907, 2, FS, V
320.7, 290, 0, RS, V
320.8, 427, 0, IB, V
320.8, 2659, 3, FS, V
320.8, 2667, 3, FS, V
320.8, 2668, 3, FS, V
320.9, 1132, 1, FS, V
320.9, 1135, 1, FS, V
321, 366, 0, FS, V
321, 400, 0, IB, V
321, 1141, 1, FS, V
321, 1892, 2, FS, V
321, 1924, 2, IB, V
321, 2656, 3, FS, V
321.1, 363, 0, FS, V
321.1, 384, 0, FS, V
321.1, 1878, 2, FS, V
321.2, 406, 0, IB, V
321.2, 1062, 1, RS, V
321.2, 1130, 1, FS, V
321.2, 1133, 1, FS, V
321.2, 1898, 2, FS, V
321.2, 2646, 3, FS, V
321.4, 378, 0, FS, V
321.4, 1189, 1, IB, V
321.4, 1828, 2, RS, V
321.4, 1902, 2, FS, V
321.5, 374, 0, FS, V
321.5, 414, 0, IB, V
321.5, 1893, 2, FS, V
321.5, 2663, 3, FS, V
321.7, 380, 0, FS, V
321.7, 1139, 1, FS, V
321.7, 3422, 4, FS, V
321.9, 1123, 1, FS, V
321.9, 1143, 1, FS, V
322, 1140, 1, FS, V
322, 1886, 2, FS, V
322, 1896, 2, FS, V
322, 1897, 2, FS, V
322, 2666, 3, FS, V
322.2, 377, 0, FS, V
322.2, 1891, 2, FS, V
322.3, 365, 0, FS, V
322.3, 1120, 1, FS, V
322.5, 356, 0, FS, V
322.5, 1124, 1, FS, V
322.5, 1126, 1, FS, V
322.6, 1895, 2, FS, V
322.6, 2619, 3, RS, V
322.7, 376, 0, FS, V
322.7, 1903, 2, FS, V
322.8, 1117, 1, FS, V
322.8, 1128, 1, FS, V
322.8, 1941, 2, IB, V
322.8, 2642, 3, FS, V
322.9, 362, 0, FS, V
322.9, 1136, 1, FS, V
323, 1127, 1, FS, V
323, 2647, 3, FS, V
323.1, 1122, 1, FS, V
323.1, 1129, 1, FS, V
323.1, 1883, 2, FS, V
323.1, 1890, 2, FS, V
323.1, 1906, 2, FS, V
323.2, 1137, 1, FS, V
323.2, 1145, 1, FS, V
323.4, 329, 0, RS, V
323.5, 1116, 1, FS, V
323.6, 1119, 1, FS, V
323.6, 1901, 2, FS, V
323.8, 381, 0, FS, V
323.8, 1146, 1, FS, V
323.9, 1881, 2, FS, V
324, 375, 0, FS, V
324, 1131, 1, FS, V
324, 1142, 1, FS, V
324.1, 371, 0, FS, V
324.2, 1173, 1, IB, V
324.3, 1879, 2, FS, V
324.4, 354, 0, RS, V
324.4, 1144, 1, FS, V
324.4, 1931, 2, IB, V
324.5, 1134, 1, FS, V
324.6, 1900, 2, FS, V
324.8, 373, 0, FS, V
324.8, 3420, 4, FS, V
325.1, 1905, 2, FS, V
325.5, 1118, 1, FS, V
325.6, 1133, 1, FS, V
325.7, 383, 0, FS, V
325.8, 1888, 2, FS, V
325.9, 1907, 2, FS, V
326, 1877, 2, FS, V
326.2, 2649, 3, FS, V
326.3, 1884, 2, FS, V
326.5, 2665, 3, FS, V
326.5, 3415, 4, FS, V
326.6, 2651, 3, FS, V
326.8, 378, 0, FS, V
327.1, 3414, 4, FS, V
327.3, 1889, 2, FS, V
327.4, 1899, 2, FS, V
327.5, 1135, 1, FS, V
327.6, 1895, 2, FS, V
328.1, 1130, 1, FS, V
328.3, 361, 0, FS, V
329, 1128, 1, FS, V
330.3, 1125, 1, FS, V
331.2, 288, 0, RS, V
354, 1151, 1, LTS, V
355.7, 2669, 3, LTS, V
356.1, 1908, 2, LTS, V
356.3, 387, 0, LTS, V
357.9, 1920, 2, LTS, V
359.5, 391, 0, LTS, V
359.7, 2670, 3, LTS, V
360, 1147, 1, LTS, V
360.6, 2675, 3, LTS, V
361.2, 394, 0, LTS, V
361.8, 2678, 3, LTS, V
362.1, 2682, 3, LTS, V
362.4, 1160, 1, LTS, V
362.4, 1910, 2, LTS, V
362.6, 1921, 2, LTS, V
363.7, 2673, 3, LTS, V
364.1, 2677, 3, LTS, V
364.8, 1156, 1, LTS, V
364.8, 1918, 2, LTS, V
364.8, 2680, 3, LTS, V
365.1, 399, 0, LTS, V
365.4, 3431, 4, LTS, V
366.1, 386, 0, LTS, V
367.4, 390, 0, LTS, V
368.4, 1919, 2, LTS, V
368.5, 3435, 4, LTS, V
368.6, 2608, 3, RS, V
370.4, 1155, 1, LTS, V
370.5, 1158, 1, LTS, V
372.1, 2676, 3, LTS, V
375.8, 1152, 1, LTS, V
377.8, 1913, 2, LTS, V
379.6, 1153, 1, LTS, V
379.9, 3443, 4, LTS, V
380.3, 3434, 4, LTS, V
381.7, 1157, 1, LTS, V
381.8, 3430, 4, LTS, V
388.2, 1148, 1, LTS, V
399.1, 3439, 4, LTS, V
413.5, 393, 0, LTS, V
415.7, 1916, 2, LTS, V
416.4, 392, 0, LTS, V
417.3, 1154, 1, LTS, V
434, 3438, 4, LTS, V
449.4, 2680, 3, LTS, V
450.7, 399, 0, LTS, V
451, 1047, 1, RS, V
451.3, 387, 0, LTS, V
454.4, 1911, 2, LTS, V
457.7, 1909, 2, LTS, V
457.8, 1915, 2, LTS, V
458, 1147, 1, LTS, V
463.5, 1160, 1, LTS, V
467.5, 2669, 3, LTS, V
472, 394, 0, LTS, V
483.6, 3398, 4, RS, V
487.3, 3431, 4, LTS, V
501.7, 3376, 4, RS, V
502.6, 1918, 2, LTS, V
505.1, 3430, 4, LTS, V
519.5, 393, 0, LTS, V
521.5, 425, 0, IB, V
522, 2682, 3, LTS, V
522.5, 1109, 1, RS, V
529.6, 1148, 1, LTS, V
530.6, 321, 0, RS, V
530.7, 1150, 1, LTS, V
536.3, 1153, 1, LTS, V
538.8, 1160, 1, LTS, V
540.9, 3437, 4, LTS, V
545.5, 1925, 2, IB, V
545.6, 1846, 2, RS, V
549.9, 1192, 1, IB, V
555.8, 2676, 3, LTS, V
560.2, 2677, 3, LTS, V
569.2, 395, 0, LTS, V
569.2, 1147, 1, LTS, V
569.3, 332, 0, RS, V
573.8, 1908, 2, LTS, V
577.6, 3430, 4, LTS, V
579.2, 397, 0, LTS, V
579.9, 394, 0, LTS, V
580.9, 1909, 2, LTS, V
584.3, 1154, 1, LTS, V
590.1, 2682, 3, LTS, V
591.4, 2686, 3, IB, V
601, 2618, 3, RS, V
602.3, 1155, 1, LTS, V
602.5, 2669, 3, LTS, V
603.3, 1151, 1, LTS, V
604.6, 1915, 2, LTS, V
608.9, 3446, 4, IB, V
611.3, 1853, 2, RS, V
618.4, 387, 0, LTS, V
619.9, 3431, 4, LTS, V
620.1, 2575, 3, RS, V
620.5, 3453, 4, IB, V
624.7, 399, 0, LTS, V
625.4, 1950, 2, IB, V
627.5, 1911, 2, LTS, V
630.3, 1097, 1, RS, V
630.3, 3443, 4, LTS, V
638.1, 2671, 3, LTS, V
648, 2684, 3, IB, V
648.7, 2689, 3, IB, V
651.9, 1147, 1, LTS, V
654.5, 2691, 3, IB, V
655.1, 393, 0, LTS, V
659.3, 306, 0, RS, V
660.8, 1929, 2, IB, V
662.5, 1160, 1, LTS, V
663.2, 2566, 3, RS, V
665.5, 1148, 1, LTS, V
665.8, 398, 0, LTS, V
666.7, 3437, 4, LTS, V
670.6, 2589, 3, RS, V
682.5, 1103, 1, RS, V
684, 2681, 3, LTS, V
684.9, 2586, 3, RS, V
686.2, 2676, 3, LTS, V
693.9, 1117, 1, FS, V
695.4, 1150, 1, LTS, V
695.8, 2677, 3, LTS, V
697.3, 1916, 2, LTS, V
701.7, 2712, 3, IB, V
704.2, 310, 0, RS, V
706, 3430, 4, LTS, V
707.3, 276, 0, RS, V
712.1, 393, 0, LTS, V
712.2, 399, 0, LTS, V
718.6, 3431, 4, LTS, V
728.2, 2626, 3, RS, V
729.2, 2682, 3, LTS, V
731.9, 1909, 2, LTS, V
732, 2669, 3, LTS, V
734.8, 2579, 3, RS, V
737.6, 2670, 3, LTS, V
740.8, 1155, 1, LTS, V
742.4, 1804, 2, RS, V
749.9, 3435, 4, LTS, V
765.5, 397, 0, LTS, V
769.4, 3443, 4, LTS, V
770.5, 3374, 4, RS, V
771, 1154, 1, LTS, V
771.8, 1914, 2, LTS, V
771.8, 1915, 2, LTS, V
780.6, 3434, 4, LTS, V
785.6, 1147, 1, LTS, V
787.9, 275, 0, RS, V
794.3, 2684, 3, IB, V
796.2, 399, 0, LTS, V
796.2, 3438, 4, LTS, V
796.5, 1160, 1, LTS, V
799.7, 1156, 1, LTS, V
801.4, 1908, 2, LTS, V
801.5, 2676, 3, LTS, V
802.3, 394, 0, LTS, V
806, 3445, 4, IB, V
807.7, 1911, 2, LTS, V
808.8, 1951, 2, IB, V
810, 3437, 4, LTS, V
820.2, 1860, 2, RS, V
821.4, 2598, 3, RS, V
823, 386, 0, LTS, V
825.6, 3431, 4, LTS, V
825.7, 1909, 2, LTS, V
827.9, 1934, 2, IB, V
829.6, 393, 0, LTS, V
830.9, 395, 0, LTS, V
832.8, 1916, 2, LTS, V
836.4, 387, 0, LTS, V
837.9, 1926, 2, IB, V
840.6, 2669, 3, LTS, V
841.6, 3430, 4, LTS, V
842.1, 1810, 2, RS, V
844, 1921, 2, LTS, V
852.6, 1917, 2, LTS, V
854.6, 3347, 4, RS, V
855, 1042, 1, RS, V
856.9, 3441, 4, LTS, V
859.3, 1804, 2, RS, V
861.1, 1075, 1, RS, V
871.3, 1155, 1, LTS, V
872.1, 3460, 4, IB, V
883.9, 390, 0, LTS, V
888.3, 1147, 1, LTS, V
889.4, 289, 0, RS, V
889.4, 293, 0, RS, V
889.8, 3468, 4, IB, V
890.9, 1191, 1, IB, V
891.1, 1160, 1, LTS, V
893.2, 3365, 4, RS, V
897.4, 399, 0, LTS, V
897.4, 3382, 4, RS, V
897.6, 1149, 1, LTS, V
898.5, 3443, 4, LTS, V
900.1, 3437, 4, LTS, V
901.6, 2674, 3, LTS, V
906.1, 1826, 2, RS, V
906.8, 3349, 4, RS, V
908.6, 3343, 4, RS, V
910.3, 3431, 4, LTS, V
910.5, 286, 0, RS, V
914.2, 386, 0, LTS, V
915.1, 3383, 4, RS, V
922.1, 3458, 4, IB, V
922.2, 387, 0, LTS, V
924.1, 393, 0, LTS, V
924.2, 321, 0, RS, V
925, 1915, 2, LTS, V
925.8, 320, 0, RS, V
930.4, 2609, 3, RS, V
931, 1912, 2, LTS, V
935.3, 1033, 1, RS, V
935.3, 2682, 3, LTS, V
935.9, 3434, 4, LTS, V
937.2, 3438, 4, LTS, V
939.8, 2578, 3, RS, V
939.9, 2592, 3, RS, V
941.5, 1921, 2, LTS, V
944.1, 1813, 2, RS, V
944.8, 1908, 2, LTS, V
945.7, 344, 0, RS, V
959.5, 1148, 1, LTS, V
969, 394, 0, LTS, V
970.3, 1109, 1, RS, V
977.2, 2669, 3, LTS, V
978.6, 1913, 2, LTS, V
978.7, 2670, 3, LTS, V
979.5, 3415, 4, FS, V
989.5, 1179, 1, IB, V
996.2, 2677, 3, LTS, V
997.6, 1111, 1, RS, V
997.9, 429, 0, IB, V
