11.3, 2540, 3, LTS, VI
125.7, 984, 1, RS, VI
125.7, 1088, 1, RS, V
125.7, 1109, 1, FS, V
125.7, 1123, 1, FS, V
125.7, 1125, 1, FS, V
125.7, 1148, 1, FS, V
125.7, 1296, 1, LTS, IV
125.7, 1513, 1, LTS, III
125.8, 1049, 1, RS, V
125.8, 1061, 1, RS, V
125.8, 1066, 1, RS, V
125.8, 1070, 1, RS, V
125.8, 1110, 1, FS, V
125.8, 1133, 1, FS, V
125.8, 1385, 1, RS, III
125.9, 815, 1, RS, VI
125.9, 991, 1, RS, VI
125.9, 1046, 1, RS, V
125.9, 1301, 1, LTS, IV
125.9, 1490, 1, FS, III
125.9, 1502, 1, FS, III
126, 375, 0, FS, V
126, 974, 1, RS, VI
126, 1047, 1, RS, V
126, 1089, 1, RS, V
126, 1483, 1, FS, III
126, 1505, 1, LTS, III
126.1, 1067, 1, RS, V
126.1, 1083, 1, RS, V
126.1, 1093, 1, RS, V
126.1, 1118, 1, FS, V
126.1, 1139, 1, FS, V
126.1, 1494, 1, FS, III
126.1, 1506, 1, LTS, III
126.1, 1886, 2, FS, V
126.2, 865, 1, RS, VI
126.2, 1038, 1, RS, V
126.2, 1079, 1, RS, V
126.2, 1094, 1, RS, V
126.2, 1098, 1, RS, V
126.2, 1099, 1, RS, V
126.2, 1486, 1, FS, III
126.2, 1515, 1, LTS, III
126.3, 923, 1, RS, VI
126.3, 1035, 1, RS, V
126.3, 1040, 1, RS, V
126.3, 1092, 1, RS, V
126.3, 1442, 1, RS, III
126.3, 1475, 1, FS, III
126.4, 360, 0, FS, V
126.4, 371, 0, FS, V
126.4, 848, 1, RS, VI
126.4, 929, 1, RS, VI
126.4, 1036, 1, RS, V
126.4, 1037, 1, RS, V
126.4, 1044, 1, RS, V
126.4, 1050, 1, RS, V
126.4, 1072, 1, RS, V
126.4, 1084, 1, RS, V
126.4, 1102, 1, RS, V
126.4, 1516, 1, LTS, III
126.5, 869, 1, RS, VI
126.5, 911, 1, RS, VI
126.5, 1042, 1, RS, V
126.5, 1043, 1, RS, V
126.5, 1048, 1, RS, V
126.5, 1057, 1, RS, V
126.5, 1058, 1, RS, V
126.5, 1069, 1, RS, V
126.5, 1076, 1, RS, V
126.5, 1097, 1, RS, V
126.5, 1100, 1, RS, V
126.5, 1101, 1, RS, V
126.6, 938, 1, RS, VI
126.6, 1041, 1, RS, V
126.6, 1045, 1, RS, V
126.6, 1055, 1, RS, V
126.6, 1071, 1, RS, V
126.6, 1085, 1, RS, V
126.6, 1474, 1, FS, III
126.6, 1902, 2, FS, V
126.7, 345, 0, FS, V
126.7, 1039, 1, RS, V
126.7, 1052, 1, RS, V
126.7, 1086, 1, RS, V
126.7, 1087, 1, RS, V
126.7, 1090, 1, RS, V
126.7, 1171, 1, IB, V
126.7, 1905, 2, FS, V
126.8, 349, 0, FS, V
126.8, 828, 1, RS, VI
126.8, 992, 1, RS, VI
126.8, 1059, 1, RS, V
126.8, 1060, 1, RS, V
126.8, 1075, 1, RS, V
126.8, 1077, 1, RS, V
126.8, 1080, 1, RS, V
126.8, 1081, 1, RS, V
126.8, 1082, 1, RS, V
126.8, 1305, 1, LTS, IV
126.8, 1382, 1, RS, III
126.8, 1445, 1, RS, III
126.9, 379, 0, FS, V
126.9, 1095, 1, RS, V
126.9, 1096, 1, RS, V
126.9, 1184, 1, IB, V
126.9, 1191, 1, IB, V
126.9, 1192, 1, IB, V
126.9, 1898, 2, FS, V
127, 353, 0, FS, V
127, 1062, 1, RS, V
127, 1065, 1, RS, V
127, 1091, 1, RS, V
127, 1103, 1, RS, V
127, 1177, 1, IB, V
127, 1519, 1, LTS, III
127, 1877, 2, FS, V
127.1, 838, 1, RS, VI
127.1, 1068, 1, RS, V
127.1, 1182, 1, IB, V
127.1, 1183, 1, IB, V
127.1, 1484, 1, FS, III
127.1, 1497, 1, FS, III
127.2, 814, 1, RS, VI
127.2, 977, 1, RS, VI
127.2, 1034, 1, RS, V
127.2, 1074, 1, RS, V
127.2, 1078, 1, RS, V
127.2, 1174, 1, IB, V
127.2, 1178, 1, IB, V
127.2, 1467, 1, FS, III
127.2, 1470, 1, FS, III
127.2, 1866, 2, FS, V
127.3, 799, 1, RS, VI
127.3, 859, 1, RS, VI
127.3, 944, 1, RS, VI
127.3, 1053, 1, RS, V
127.3, 1064, 1, RS, V
127.3, 1170, 1, IB, V
127.3, 1176, 1, IB, V
127.3, 1179, 1, IB, V
127.3, 1306, 1, LTS, IV
127.3, 1372, 1, RS, III
127.3, 1477, 1, FS, III
127.3, 2629, 3, FS, V
127.4, 344, 0, FS, V
127.4, 915, 1, RS, VI
127.4, 1168, 1, IB, V
127.4, 1175, 1, IB, V
127.4, 1187, 1, IB, V
127.4, 1909, 2, FS, V
127.5, 385, 0, FS, V
127.5, 808, 1, RS, VI
127.5, 875, 1, RS, VI
127.5, 936, 1, RS, VI
127.5, 1033, 1, RS, V
127.5, 1137, 1, FS, V
127.5, 1172, 1, IB, V
127.6, 364, 0, FS, V
127.6, 367, 0, FS, V
127.6, 845, 1, RS, VI
127.6, 1104, 1, RS, V
127.6, 1169, 1, IB, V
127.6, 1189, 1, IB, V
127.6, 1893, 2, FS, V
127.7, 370, 0, FS, V
127.7, 887, 1, RS, VI
127.7, 965, 1, RS, VI
127.7, 1167, 1, IB, V
127.7, 1180, 1, IB, V
127.7, 1181, 1, IB, V
127.7, 1186, 1, IB, V
127.7, 1447, 1, RS, III
127.7, 1882, 2, FS, V
127.8, 377, 0, FS, V
127.8, 382, 0, FS, V
127.8, 969, 1, RS, VI
127.8, 1124, 1, FS, V
127.8, 1166, 1, IB, V
127.8, 1185, 1, IB, V
127.8, 1426, 1, RS, III
127.8, 1473, 1, FS, III
127.8, 2664, 3, FS, V
127.9, 348, 0, FS, V
127.9, 430, 0, IB, V
127.9, 913, 1, RS, VI
127.9, 1129, 1, FS, V
127.9, 1425, 1, RS, III
127.9, 1880, 2, FS, V
128, 380, 0, FS, V
128, 785, 1, RS, VI
128, 931, 1, RS, VI
128, 1113, 1, FS, V
128, 1127, 1, FS, V
128, 1132, 1, FS, V
128, 1142, 1, FS, V
128, 1173, 1, IB, V
128, 1300, 1, LTS, IV
128, 1321, 1, RS, III
128.1, 350, 0, FS, V
128.1, 376, 0, FS, V
128.1, 794, 1, RS, VI
128.1, 952, 1, RS, VI
128.1, 1105, 1, FS, V
128.1, 1111, 1, FS, V
128.1, 1115, 1, FS, V
128.1, 1121, 1, FS, V
128.1, 1126, 1, FS, V
128.1, 1135, 1, FS, V
128.1, 1136, 1, FS, V
128.1, 1145, 1, FS, V
128.1, 1294, 1, LTS, IV
128.1, 1899, 2, FS, V
128.2, 387, 0, FS, V
128.2, 1117, 1, FS, V
128.2, 1119, 1, FS, V
128.2, 1120, 1, FS, V
128.2, 1128, 1, FS, V
128.2, 1130, 1, FS, V
128.2, 1131, 1, FS, V
128.2, 1141, 1, FS, V
128.2, 1143, 1, FS, V
128.2, 1147, 1, FS, V
128.2, 1149, 1, FS, V
128.2, 1165, 1, IB, V
128.2, 1188, 1, IB, V
128.2, 1190, 1, IB, V
128.3, 1138, 1, FS, V
128.3, 1140, 1, FS, V
128.3, 1144, 1, FS, V
128.3, 1146, 1, FS, V
128.3, 1356, 1, RS, III
128.3, 1869, 2, FS, V
128.3, 1896, 2, FS, V
128.4, 359, 0, FS, V
128.4, 925, 1, RS, VI
128.4, 986, 1, RS, VI
128.4, 1108, 1, FS, V
128.4, 1112, 1, FS, V
128.4, 1116, 1, FS, V
128.4, 1122, 1, FS, V
128.4, 1134, 1, FS, V
128.4, 1302, 1, LTS, IV
128.4, 1303, 1, LTS, IV
128.4, 1323, 1, RS, III
128.4, 1890, 2, FS, V
128.5, 365, 0, FS, V
128.5, 840, 1, RS, VI
128.5, 1106, 1, FS, V
128.5, 1107, 1, FS, V
128.5, 1114, 1, FS, V
128.5, 1780, 2, LTS, VI
128.5, 1872, 2, FS, V
128.5, 1878, 2, FS, V
128.6, 355, 0, FS, V
128.6, 979, 1, RS, VI
128.6, 1109, 1, FS, V
128.6, 1123, 1, FS, V
128.6, 1125, 1, FS, V
128.6, 1148, 1, FS, V
128.7, 819, 1, RS, VI
128.7, 934, 1, RS, VI
128.7, 1110, 1, FS, V
128.7, 1133, 1, FS, V
128.7, 1310, 1, RS, III
128.8, 368, 0, FS, V
128.8, 788, 1, RS, VI
128.8, 805, 1, RS, VI
128.8, 953, 1, RS, VI
128.8, 1299, 1, LTS, IV
128.8, 1888, 2, FS, V
128.8, 1894, 2, FS, V
128.9, 362, 0, FS, V
128.9, 375, 0, FS, V
128.9, 837, 1, RS, VI
128.9, 1002, 1, FS, VI
128.9, 1376, 1, RS, III
128.9, 1453, 1, RS, III
128.9, 1881, 2, FS, V
128.9, 1884, 2, FS, V
129, 369, 0, FS, V
129, 384, 0, FS, V
129, 1118, 1, FS, V
129, 1139, 1, FS, V
129, 1307, 1, RS, III
129, 1331, 1, RS, III
129, 1436, 1, RS, III
129, 1511, 1, LTS, III
129, 1886, 2, FS, V
129, 1901, 2, FS, V
129.1, 354, 0, FS, V
129.1, 894, 1, RS, VI
129.1, 1520, 1, LTS, III
129.2, 851, 1, RS, VI
129.2, 905, 1, RS, VI
129.2, 1298, 1, LTS, IV
129.2, 1870, 2, FS, V
129.2, 1874, 2, FS, V
129.2, 1906, 2, FS, V
129.3, 360, 0, FS, V
129.3, 371, 0, FS, V
129.3, 378, 0, FS, V
129.3, 1295, 1, LTS, IV
129.3, 1876, 2, FS, V
129.3, 1889, 2, FS, V
129.4, 352, 0, FS, V
129.4, 361, 0, FS, V
129.4, 864, 1, RS, VI
129.4, 1455, 1, RS, III
129.5, 346, 0, FS, V
129.5, 373, 0, FS, V
129.5, 383, 0, FS, V
129.5, 413, 0, IB, V
129.5, 902, 1, RS, VI
129.5, 947, 1, RS, VI
129.5, 1297, 1, LTS, IV
129.5, 1873, 2, FS, V
129.5, 1902, 2, FS, V
129.6, 345, 0, FS, V
129.6, 374, 0, FS, V
129.6, 388, 0, FS, V
129.6, 773, 1, RS, VI
129.6, 958, 1, RS, VI
129.6, 1417, 1, RS, III
129.6, 1507, 1, LTS, III
129.6, 1897, 2, FS, V
129.6, 1905, 2, FS, V
129.7, 349, 0, FS, V
129.7, 906, 1, RS, VI
129.7, 910, 1, RS, VI
129.7, 1867, 2, FS, V
129.7, 1883, 2, FS, V
129.7, 1903, 2, FS, V
129.8, 358, 0, FS, V
129.8, 379, 0, FS, V
129.8, 768, 1, RS, VI
129.8, 1395, 1, RS, III
129.8, 1885, 2, FS, V
129.8, 1898, 2, FS, V
129.8, 1907, 2, FS, V
129.9, 353, 0, FS, V
129.9, 363, 0, FS, V
129.9, 882, 1, RS, VI
129.9, 921, 1, RS, VI
129.9, 1877, 2, FS, V
129.9, 1895, 2, FS, V
130, 855, 1, RS, VI
130, 1879, 2, FS, V
130, 1900, 2, FS, V
130.1, 356, 0, FS, V
130.1, 780, 1, RS, VI
130.1, 817, 1, RS, VI
130.1, 884, 1, RS, VI
130.1, 935, 1, RS, VI
130.1, 1171, 1, IB, V
130.1, 1427, 1, RS, III
130.1, 1866, 2, FS, V
130.2, 357, 0, FS, V
130.2, 381, 0, FS, V
130.2, 386, 0, FS, V
130.2, 972, 1, RS, VI
130.2, 1908, 2, FS, V
130.3, 344, 0, FS, V
130.3, 404, 0, IB, V
130.3, 920, 1, RS, VI
130.3, 1184, 1, IB, V
130.3, 1191, 1, IB, V
130.3, 1192, 1, IB, V
130.3, 1868, 2, FS, V
130.3, 1904, 2, FS, V
130.3, 1909, 2, FS, V
130.4, 385, 0, FS, V
130.4, 846, 1, RS, VI
130.4, 966, 1, RS, VI
130.4, 1031, 1, LTS, VI
130.4, 1137, 1, FS, V
130.4, 1177, 1, IB, V
130.4, 1467, 1, FS, III
130.4, 1892, 2, FS, V
130.5, 364, 0, FS, V
130.5, 367, 0, FS, V
130.5, 1182, 1, IB, V
130.5, 1183, 1, IB, V
130.5, 1296, 1, LTS, IV
130.5, 1452, 1, RS, III
130.5, 1488, 1, FS, III
130.5, 1875, 2, FS, V
130.5, 1893, 2, FS, V
130.6, 370, 0, FS, V
130.6, 834, 1, RS, VI
130.6, 1174, 1, IB, V
130.6, 1178, 1, IB, V
130.6, 1374, 1, RS, III
130.6, 1882, 2, FS, V
130.6, 1891, 2, FS, V
130.7, 351, 0, FS, V
130.7, 366, 0, FS, V
130.7, 377, 0, FS, V
130.7, 382, 0, FS, V
130.7, 1124, 1, FS, V
130.7, 1170, 1, IB, V
130.7, 1176, 1, IB, V
130.7, 1179, 1, IB, V
130.7, 1301, 1, LTS, IV
130.7, 1499, 1, FS, III
130.7, 1887, 2, FS, V
130.8, 348, 0, FS, V
130.8, 1129, 1, FS, V
130.8, 1168, 1, IB, V
130.8, 1175, 1, IB, V
130.8, 1187, 1, IB, V
130.8, 1365, 1, RS, III
130.8, 1880, 2, FS, V
130.9, 380, 0, FS, V
130.9, 1008, 1, FS, VI
130.9, 1113, 1, FS, V
130.9, 1127, 1, FS, V
130.9, 1132, 1, FS, V
130.9, 1142, 1, FS, V
130.9, 1172, 1, IB, V
130.9, 1457, 1, RS, III
131, 350, 0, FS, V
131, 376, 0, FS, V
131, 826, 1, RS, VI
131, 843, 1, RS, VI
131, 1105, 1, FS, V
131, 1111, 1, FS, V
131, 1115, 1, FS, V
131, 1121, 1, FS, V
131, 1126, 1, FS, V
131, 1135, 1, FS, V
131, 1136, 1, FS, V
131, 1145, 1, FS, V
131, 1169, 1, IB, V
131, 1189, 1, IB, V
131, 1304, 1, LTS, IV
131, 1470, 1, FS, III
131, 1515, 1, LTS, III
131, 1899, 2, FS, V
131.1, 372, 0, FS, V
131.1, 387, 0, FS, V
131.1, 943, 1, RS, VI
131.1, 1117, 1, FS, V
131.1, 1119, 1, FS, V
131.1, 1120, 1, FS, V
131.1, 1128, 1, FS, V
131.1, 1130, 1, FS, V
131.1, 1131, 1, FS, V
131.1, 1141, 1, FS, V
131.1, 1143, 1, FS, V
131.1, 1147, 1, FS, V
131.1, 1149, 1, FS, V
131.1, 1167, 1, IB, V
131.1, 1180, 1, IB, V
131.1, 1181, 1, IB, V
131.1, 1186, 1, IB, V
131.1, 1391, 1, RS, III
131.1, 1463, 1, RS, III
131.1, 1501, 1, FS, III
131.2, 347, 0, FS, V
131.2, 1138, 1, FS, V
131.2, 1140, 1, FS, V
131.2, 1144, 1, FS, V
131.2, 1146, 1, FS, V
131.2, 1166, 1, IB, V
131.2, 1185, 1, IB, V
131.2, 1869, 2, FS, V
131.2, 1896, 2, FS, V
131.3, 359, 0, FS, V
131.3, 1108, 1, FS, V
131.3, 1112, 1, FS, V
131.3, 1116, 1, FS, V
131.3, 1122, 1, FS, V
131.3, 1134, 1, FS, V
131.3, 1890, 2, FS, V
131.4, 365, 0, FS, V
131.4, 777, 1, RS, VI
131.4, 895, 1, RS, VI
131.4, 1106, 1, FS, V
131.4, 1107, 1, FS, V
131.4, 1114, 1, FS, V
131.4, 1173, 1, IB, V
131.4, 1872, 2, FS, V
131.4, 1878, 2, FS, V
131.5, 355, 0, FS, V
131.5, 816, 1, RS, VI
131.5, 862, 1, RS, VI
131.5, 909, 1, RS, VI
131.5, 1109, 1, FS, V
131.5, 1123, 1, FS, V
131.5, 1125, 1, FS, V
131.5, 1148, 1, FS, V
131.5, 1377, 1, RS, III
131.6, 994, 1, FS, VI
131.6, 1011, 1, FS, VI
131.6, 1051, 1, RS, V
131.6, 1110, 1, FS, V
131.6, 1133, 1, FS, V
131.6, 1165, 1, IB, V
131.6, 1188, 1, IB, V
131.6, 1190, 1, IB, V
131.6, 1305, 1, LTS, IV
131.6, 1477, 1, FS, III
131.6, 1871, 2, FS, V
131.6, 1910, 2, FS, V
131.7, 368, 0, FS, V
131.7, 779, 1, RS, VI
131.7, 971, 1, RS, VI
131.7, 995, 1, FS, VI
131.7, 1054, 1, RS, V
131.7, 1483, 1, FS, III
131.7, 1888, 2, FS, V
131.7, 1894, 2, FS, V
131.8, 362, 0, FS, V
131.8, 375, 0, FS, V
131.8, 1024, 1, LTS, VI
131.8, 1056, 1, RS, V
131.8, 1063, 1, RS, V
131.8, 1073, 1, RS, V
131.8, 1504, 1, FS, III
131.8, 1881, 2, FS, V
131.8, 1884, 2, FS, V
131.9, 258, 0, LTS, VI
131.9, 369, 0, FS, V
131.9, 384, 0, FS, V
131.9, 898, 1, RS, VI
131.9, 1118, 1, FS, V
131.9, 1139, 1, FS, V
131.9, 1886, 2, FS, V
131.9, 1901, 2, FS, V
132, 354, 0, FS, V
132, 772, 1, RS, VI
132, 1088, 1, RS, V
132, 2659, 3, FS, V
132.1, 1016, 1, FS, VI
132.1, 1025, 1, LTS, VI
132.1, 1029, 1, LTS, VI
132.1, 1049, 1, RS, V
132.1, 1061, 1, RS, V
132.1, 1066, 1, RS, V
132.1, 1070, 1, RS, V
132.1, 1306, 1, LTS, IV
132.1, 1329, 1, RS, III
132.1, 1870, 2, FS, V
132.1, 1874, 2, FS, V
132.1, 1906, 2, FS, V
132.1, 2664, 3, FS, V
132.2, 360, 0, FS, V
132.2, 371, 0, FS, V
132.2, 378, 0, FS, V
132.2, 1046, 1, RS, V
132.2, 1876, 2, FS, V
132.2, 1889, 2, FS, V
132.3, 352, 0, FS, V
132.3, 361, 0, FS, V
132.3, 1005, 1, FS, VI
132.3, 1047, 1, RS, V
132.3, 1089, 1, RS, V
132.4, 346, 0, FS, V
132.4, 373, 0, FS, V
132.4, 383, 0, FS, V
132.4, 1067, 1, RS, V
132.4, 1083, 1, RS, V
132.4, 1093, 1, RS, V
132.4, 1873, 2, FS, V
132.4, 1902, 2, FS, V
132.5, 345, 0, FS, V
132.5, 374, 0, FS, V
132.5, 388, 0, FS, V
132.5, 818, 1, RS, VI
132.5, 939, 1, RS, VI
132.5, 1038, 1, RS, V
132.5, 1079, 1, RS, V
132.5, 1094, 1, RS, V
132.5, 1098, 1, RS, V
132.5, 1099, 1, RS, V
132.5, 1897, 2, FS, V
132.5, 1905, 2, FS, V
132.6, 349, 0, FS, V
132.6, 968, 1, RS, VI
132.6, 1035, 1, RS, V
132.6, 1040, 1, RS, V
132.6, 1092, 1, RS, V
132.6, 1442, 1, RS, III
132.6, 1478, 1, FS, III
132.6, 1505, 1, LTS, III
132.6, 1867, 2, FS, V
132.6, 1883, 2, FS, V
132.6, 1903, 2, FS, V
132.7, 358, 0, FS, V
132.7, 379, 0, FS, V
132.7, 854, 1, RS, VI
132.7, 922, 1, RS, VI
132.7, 1003, 1, FS, VI
132.7, 1036, 1, RS, V
132.7, 1037, 1, RS, V
132.7, 1044, 1, RS, V
132.7, 1050, 1, RS, V
132.7, 1072, 1, RS, V
132.7, 1102, 1, RS, V
132.7, 1502, 1, FS, III
132.7, 1519, 1, LTS, III
132.7, 1885, 2, FS, V
132.7, 1898, 2, FS, V
132.7, 1907, 2, FS, V
132.8, 353, 0, FS, V
132.8, 363, 0, FS, V
132.8, 1042, 1, RS, V
132.8, 1043, 1, RS, V
132.8, 1048, 1, RS, V
132.8, 1057, 1, RS, V
132.8, 1058, 1, RS, V
132.8, 1069, 1, RS, V
132.8, 1076, 1, RS, V
132.8, 1097, 1, RS, V
132.8, 1100, 1, RS, V
132.8, 1101, 1, RS, V
132.8, 1300, 1, LTS, IV
132.8, 1476, 1, FS, III
132.8, 1514, 1, LTS, III
132.8, 1877, 2, FS, V
132.8, 1895, 2, FS, V
132.9, 829, 1, RS, VI
132.9, 1041, 1, RS, V
132.9, 1045, 1, RS, V
132.9, 1055, 1, RS, V
132.9, 1071, 1, RS, V
132.9, 1085, 1, RS, V
132.9, 1294, 1, LTS, IV
132.9, 1386, 1, RS, III
132.9, 1402, 1, RS, III
132.9, 1471, 1, FS, III
132.9, 1879, 2, FS, V
132.9, 1900, 2, FS, V
133, 356, 0, FS, V
133, 981, 1, RS, VI
133, 1039, 1, RS, V
133, 1052, 1, RS, V
133, 1086, 1, RS, V
133, 1087, 1, RS, V
133, 1090, 1, RS, V
133, 1407, 1, RS, III
133, 1866, 2, FS, V
133.1, 357, 0, FS, V
133.1, 381, 0, FS, V
133.1, 386, 0, FS, V
133.1, 795, 1, RS, VI
133.1, 1002, 1, FS, VI
133.1, 1019, 1, LTS, VI
133.1, 1059, 1, RS, V
133.1, 1060, 1, RS, V
133.1, 1075, 1, RS, V
133.1, 1077, 1, RS, V
133.1, 1080, 1, RS, V
133.1, 1081, 1, RS, V
133.1, 1082, 1, RS, V
133.1, 1322, 1, RS, III
133.1, 1496, 1, FS, III
133.1, 1908, 2, FS, V
133.2, 344, 0, FS, V
133.2, 844, 1, RS, VI
133.2, 876, 1, RS, VI
133.2, 883, 1, RS, VI
133.2, 976, 1, RS, VI
133.2, 1095, 1, RS, V
133.2, 1096, 1, RS, V
133.2, 1302, 1, LTS, IV
133.2, 1303, 1, LTS, IV
133.2, 1482, 1, FS, III
133.2, 1868, 2, FS, V
133.2, 1904, 2, FS, V
133.2, 1909, 2, FS, V
133.2, 3794, 4, LTS, III
133.3, 385, 0, FS, V
133.3, 775, 1, RS, VI
133.3, 822, 1, RS, VI
133.3, 1062, 1, RS, V
133.3, 1065, 1, RS, V
133.3, 1091, 1, RS, V
133.3, 1103, 1, RS, V
133.3, 1137, 1, FS, V
133.3, 1467, 1, FS, III
133.3, 1484, 1, FS, III
133.3, 1516, 1, LTS, III
133.3, 2632, 3, FS, V
133.4, 364, 0, FS, V
133.4, 367, 0, FS, V
133.4, 899, 1, RS, VI
133.4, 1068, 1, RS, V
133.4, 1379, 1, RS, III
133.4, 1393, 1, RS, III
133.4, 1875, 2, FS, V
133.4, 1893, 2, FS, V
133.5, 370, 0, FS, V
133.5, 782, 1, RS, VI
133.5, 1034, 1, RS, V
133.5, 1074, 1, RS, V
133.5, 1078, 1, RS, V
133.5, 1171, 1, IB, V
133.5, 1491, 1, FS, III
133.5, 1882, 2, FS, V
133.6, 366, 0, FS, V
133.6, 377, 0, FS, V
133.6, 382, 0, FS, V
133.6, 1053, 1, RS, V
133.6, 1064, 1, RS, V
133.6, 1124, 1, FS, V
133.6, 1299, 1, LTS, IV
133.6, 1468, 1, FS, III
133.6, 1475, 1, FS, III
133.6, 1892, 2, FS, V
133.7, 348, 0, FS, V
133.7, 351, 0, FS, V
133.7, 860, 1, RS, VI
133.7, 919, 1, RS, VI
133.7, 1026, 1, LTS, VI
133.7, 1129, 1, FS, V
133.7, 1184, 1, IB, V
133.7, 1191, 1, IB, V
133.7, 1192, 1, IB, V
133.7, 1880, 2, FS, V
133.7, 1891, 2, FS, V
133.8, 937, 1, RS, VI
133.8, 996, 1, FS, VI
133.8, 1033, 1, RS, V
133.8, 1113, 1, FS, V
133.8, 1127, 1, FS, V
133.8, 1132, 1, FS, V
133.8, 1142, 1, FS, V
133.8, 1177, 1, IB, V
133.8, 1433, 1, RS, III
133.8, 1511, 1, LTS, III
133.8, 3584, 4, LTS, IV
133.9, 350, 0, FS, V
133.9, 376, 0, FS, V
133.9, 380, 0, FS, V
133.9, 830, 1, RS, VI
133.9, 1104, 1, RS, V
133.9, 1105, 1, FS, V
133.9, 1111, 1, FS, V
133.9, 1115, 1, FS, V
133.9, 1121, 1, FS, V
133.9, 1126, 1, FS, V
133.9, 1135, 1, FS, V
133.9, 1136, 1, FS, V
133.9, 1145, 1, FS, V
133.9, 1182, 1, IB, V
133.9, 1183, 1, IB, V
133.9, 1330, 1, RS, III
133.9, 1472, 1, FS, III
133.9, 1520, 1, LTS, III
133.9, 1899, 2, FS, V
134, 387, 0, FS, V
134, 832, 1, RS, VI
134, 841, 1, RS, VI
134, 955, 1, RS, VI
134, 1117, 1, FS, V
134, 1119, 1, FS, V
134, 1120, 1, FS, V
134, 1128, 1, FS, V
134, 1130, 1, FS, V
134, 1131, 1, FS, V
134, 1141, 1, FS, V
134, 1143, 1, FS, V
134, 1147, 1, FS, V
134, 1149, 1, FS, V
134, 1174, 1, IB, V
134, 1178, 1, IB, V
134, 1298, 1, LTS, IV
134, 1314, 1, RS, III
134, 2663, 3, FS, V
134.1, 793, 1, RS, VI
134.1, 850, 1, RS, VI
134.1, 1138, 1, FS, V
134.1, 1140, 1, FS, V
134.1, 1144, 1, FS, V
134.1, 1146, 1, FS, V
134.1, 1170, 1, IB, V
134.1, 1176, 1, IB, V
134.1, 1179, 1, IB, V
134.1, 1869, 2, FS, V
134.1, 1896, 2, FS, V
134.2, 359, 0, FS, V
134.2, 763, 1, RS, VI
134.2, 1108, 1, FS, V
134.2, 1112, 1, FS, V
134.2, 1116, 1, FS, V
134.2, 1122, 1, FS, V
134.2, 1134, 1, FS, V
134.2, 1168, 1, IB, V
134.2, 1175, 1, IB, V
134.2, 1187, 1, IB, V
134.2, 1295, 1, LTS, IV
134.2, 1388, 1, RS, III
134.2, 1422, 1, RS, III
134.2, 1890, 2, FS, V
134.3, 365, 0, FS, V
134.3, 1106, 1, FS, V
134.3, 1107, 1, FS, V
134.3, 1114, 1, FS, V
134.3, 1172, 1, IB, V
134.3, 1321, 1, RS, III
134.3, 1378, 1, RS, III
134.3, 1872, 2, FS, V
134.3, 1878, 2, FS, V
134.4, 355, 0, FS, V
134.4, 1001, 1, FS, VI
134.4, 1109, 1, FS, V
134.4, 1123, 1, FS, V
134.4, 1125, 1, FS, V
134.4, 1148, 1, FS, V
134.4, 1169, 1, IB, V
134.4, 1189, 1, IB, V
134.4, 1282, 1, FS, IV
134.4, 1507, 1, LTS, III
134.5, 1110, 1, FS, V
134.5, 1133, 1, FS, V
134.5, 1167, 1, IB, V
134.5, 1180, 1, IB, V
134.5, 1181, 1, IB, V
134.5, 1186, 1, IB, V
134.6, 368, 0, FS, V
134.6, 1166, 1, IB, V
134.6, 1185, 1, IB, V
134.6, 1308, 1, RS, III
134.6, 1513, 1, LTS, III
134.6, 1888, 2, FS, V
134.6, 1894, 2, FS, V
134.7, 362, 0, FS, V
134.7, 375, 0, FS, V
134.7, 1021, 1, LTS, VI
134.7, 1323, 1, RS, III
134.7, 1881, 2, FS, V
134.7, 1884, 2, FS, V
134.8, 369, 0, FS, V
134.8, 372, 0, FS, V
134.8, 384, 0, FS, V
134.8, 886, 1, RS, VI
134.8, 1118, 1, FS, V
134.8, 1139, 1, FS, V
134.8, 1173, 1, IB, V
134.8, 1360, 1, RS, III
134.8, 1401, 1, RS, III
134.8, 1886, 2, FS, V
134.8, 1901, 2, FS, V
134.8, 2630, 3, FS, V
134.8, 2651, 3, FS, V
134.9, 354, 0, FS, V
134.9, 1399, 1, RS, III
134.9, 2659, 3, FS, V
135, 866, 1, RS, VI
135, 1165, 1, IB, V
135, 1188, 1, IB, V
135, 1190, 1, IB, V
135, 1870, 2, FS, V
135, 1874, 2, FS, V
135, 1906, 2, FS, V
135.1, 360, 0, FS, V
135.1, 371, 0, FS, V
135.1, 378, 0, FS, V
135.1, 988, 1, RS, VI
135.1, 1876, 2, FS, V
135.2, 352, 0, FS, V
135.2, 867, 1, RS, VI
135.2, 1012, 1, FS, VI
135.2, 2653, 3, FS, V
135.3, 361, 0, FS, V
135.3, 373, 0, FS, V
135.3, 1381, 1, RS, III
135.3, 1436, 1, RS, III
135.3, 1873, 2, FS, V
135.3, 1889, 2, FS, V
135.3, 1902, 2, FS, V
135.4, 345, 0, FS, V
135.4, 374, 0, FS, V
135.4, 388, 0, FS, V
135.4, 1023, 1, LTS, VI
135.4, 1429, 1, RS, III
135.4, 1897, 2, FS, V
135.4, 1905, 2, FS, V
135.5, 349, 0, FS, V
135.5, 1020, 1, LTS, VI
135.5, 1280, 1, FS, IV
135.5, 1867, 2, FS, V
135.5, 1883, 2, FS, V
135.6, 358, 0, FS, V
135.6, 379, 0, FS, V
