10.9, 2056, 2, LTS, IV
188.8, 3448, 4, LTS, V
190.6, 3798, 4, LTS, III
190.8, 2278, 2, LTS, III
191.6, 2067, 2, LTS, IV
192.3, 1916, 2, LTS, V
192.8, 2057, 2, LTS, IV
193, 2276, 2, LTS, III
193.4, 1943, 2, IB, V
194.4, 2687, 3, LTS, V
195, 1518, 1, LTS, III
195.9, 2058, 2, LTS, IV
196, 3804, 4, LTS, III
200.6, 2275, 2, LTS, III
201.8, 2688, 3, IB, V
203.6, 1514, 1, LTS, III
205.1, 1200, 1, RS, IV
206.9, 3795, 4, LTS, III
208.5, 2824, 3, LTS, IV
208.6, 3041, 3, LTS, III
210.6, 1790, 2, LTS, VI
210.9, 269, 0, LTS, VI
211.9, 2816, 3, LTS, IV
213.5, 709, 0, RS, III
214.1, 1162, 1, LTS, V
214.6, 3613, 4, RS, III
214.7, 2828, 3, LTS, IV
215.7, 401, 0, LTS, V
217.6, 3446, 4, LTS, V
219.8, 2549, 3, LTS, VI
221.3, 402, 0, LTS, V
221.9, 3802, 4, LTS, III
223, 3316, 4, RS, V
223.4, 2682, 3, LTS, V
223.7, 1164, 1, LTS, V
225.8, 3086, 4, RS, VI
228.5, 2820, 3, LTS, IV
229.1, 2060, 2, LTS, IV
231.9, 1161, 1, LTS, V
232.1, 3379, 4, RS, V
232.8, 332, 0, RS, V
233.4, 3336, 4, RS, V
234.2, 1227, 1, RS, IV
237, 2065, 2, LTS, IV
238, 755, 0, LTS, III
240.2, 3589, 4, LTS, IV
241.1, 2495, 3, RS, VI
241.3, 1831, 2, RS, V
241.5, 2313, 3, RS, VI
244.3, 710, 0, RS, III
245.4, 663, 0, RS, III
246.7, 754, 0, LTS, III
247.3, 3800, 4, LTS, III
247.5, 3699, 4, RS, III
249, 1789, 2, LTS, VI
249.2, 1385, 1, RS, III
250.5, 1151, 1, LTS, V
250.6, 399, 0, LTS, V
250.6, 3434, 4, LTS, V
250.9, 165, 0, RS, VI
254.3, 1857, 2, RS, V
255.3, 3581, 4, LTS, IV
255.4, 291, 0, RS, V
255.4, 2396, 3, RS, VI
255.5, 304, 0, RS, V
255.9, 758, 0, LTS, III
256.9, 1030, 1, LTS, VI
257.8, 1515, 1, LTS, III
257.8, 1913, 2, LTS, V
259.2, 346, 0, RS, V
259.5, 2817, 3, LTS, IV
260.1, 2681, 3, LTS, V
260.7, 2822, 3, LTS, IV
262, 605, 0, RS, III
263.6, 3801, 4, LTS, III
264.3, 404, 0, LTS, V
264.5, 2685, 3, LTS, V
264.9, 395, 0, LTS, V
265, 2277, 2, LTS, III
266.4, 2550, 3, LTS, VI
266.8, 542, 0, LTS, IV
268, 2154, 2, RS, III
269.5, 3034, 3, LTS, III
270, 1791, 2, LTS, VI
272.7, 2673, 3, LTS, V
273.6, 1925, 2, LTS, V
274.7, 289, 0, RS, V
275.3, 534, 0, LTS, IV
276.6, 2056, 2, LTS, IV
276.9, 952, 1, RS, VI
279.1, 3577, 4, LTS, IV
283.7, 2825, 3, LTS, IV
284.3, 1863, 2, RS, V
284.3, 3504, 4, RS, IV
287.3, 1160, 1, LTS, V
291.2, 3430, 4, LTS, V
292.2, 2055, 2, LTS, IV
292.3, 3578, 4, LTS, IV
294.7, 1303, 1, LTS, IV
297.2, 1923, 2, LTS, V
297.3, 391, 0, LTS, V
301.3, 1928, 2, IB, V
304.3, 3799, 4, LTS, III
307.3, 3753, 4, RS, III
308, 266, 0, LTS, VI
310.7, 3043, 3, LTS, III
311.1, 2828, 3, LTS, IV
312.3, 1163, 1, LTS, V
313.2, 2117, 2, RS, III
313.4, 3037, 3, LTS, III
315.2, 902, 1, RS, VI
315.9, 397, 0, LTS, V
316.1, 2275, 2, LTS, III
316.2, 1912, 2, LTS, V
316.6, 1028, 1, LTS, VI
317.1, 1519, 1, LTS, III
317.8, 2280, 2, LTS, III
318, 1517, 1, LTS, III
321.8, 545, 0, LTS, IV
325.9, 2816, 3, LTS, IV
326.3, 1800, 2, RS, V
327.7, 400, 0, LTS, V
329.6, 136, 0, RS, VI
329.7, 3350, 4, RS, V
330.5, 2549, 3, LTS, VI
331, 2067, 2, LTS, IV
331.5, 402, 0, LTS, V
331.8, 2847, 3, RS, III
332.1, 2446, 3, RS, VI
332.4, 760, 0, LTS, III
332.7, 953, 1, RS, VI
335.4, 1180, 1, IB, V
335.5, 2276, 2, LTS, III
336.1, 3327, 4, RS, V
338.2, 3804, 4, LTS, III
339.8, 1788, 2, LTS, VI
341.4, 2824, 3, LTS, IV
344.9, 1786, 2, LTS, VI
345.2, 3088, 4, RS, VI
347.6, 1156, 1, LTS, V
352.8, 2690, 3, IB, V
353.3, 1521, 1, LTS, III
353.8, 758, 0, LTS, III
354.8, 3802, 4, LTS, III
358, 1306, 1, LTS, IV
358.8, 1197, 1, RS, IV
359.1, 269, 0, LTS, VI
359.1, 3578, 4, LTS, IV
359.3, 3586, 4, LTS, IV
360, 3796, 4, LTS, III
360.9, 190, 0, RS, VI
360.9, 2552, 3, LTS, VI
361.2, 1304, 1, LTS, IV
362.5, 2135, 2, RS, III
363.1, 3039, 3, LTS, III
365.2, 2712, 3, IB, V
365.4, 2550, 3, LTS, VI
366.3, 2056, 2, LTS, IV
369.6, 404, 0, LTS, V
370, 2619, 3, RS, V
372.2, 2821, 3, LTS, IV
373.9, 2669, 3, LTS, V
374.7, 3580, 4, LTS, IV
376.3, 1603, 2, RS, VI
376.4, 1921, 2, LTS, V
377.4, 2064, 2, LTS, IV
377.5, 3313, 4, LTS, VI
378, 1789, 2, LTS, VI
380.3, 3036, 3, LTS, III
380.5, 3038, 3, LTS, III
383, 3800, 4, LTS, III
383.5, 1165, 1, LTS, V
387, 1554, 2, RS, VI
389, 1922, 2, LTS, V
391.3, 1793, 2, LTS, VI
391.4, 399, 0, LTS, V
397.7, 401, 0, LTS, V
398.7, 3434, 4, LTS, V
402.1, 2674, 3, LTS, V
402.9, 3717, 4, RS, III
403.9, 3518, 4, RS, IV
407.1, 2124, 2, RS, III
408.1, 1161, 1, LTS, V
409.3, 1515, 1, LTS, III
410, 3037, 3, LTS, III
411.2, 267, 0, LTS, VI
411.4, 3549, 4, FS, IV
412.3, 533, 0, LTS, IV
413.2, 1051, 1, RS, V
414.1, 1147, 1, LTS, V
415.3, 3734, 4, RS, III
415.9, 1032, 1, LTS, VI
419.1, 1151, 1, LTS, V
421.5, 2281, 2, LTS, III
421.7, 3319, 4, RS, V
421.8, 1516, 1, LTS, III
425.9, 1295, 1, LTS, IV
426.1, 3611, 4, RS, III
426.5, 754, 0, LTS, III
428.4, 537, 0, LTS, IV
430.1, 3466, 4, IB, V
430.6, 2825, 3, LTS, IV
431, 3804, 4, LTS, III
432.5, 3333, 4, RS, V
433.1, 3447, 4, LTS, V
433.3, 3685, 4, RS, III
436.1, 752, 0, LTS, III
437.1, 2816, 3, LTS, IV
437.6, 2063, 2, LTS, IV
439.1, 3043, 3, LTS, III
440.1, 3362, 4, RS, V
440.7, 2958, 3, RS, III
442.7, 755, 0, LTS, III
447, 3460, 4, IB, V
447.1, 3450, 4, IB, V
449.5, 3462, 4, IB, V
449.7, 403, 0, LTS, V
450.7, 1150, 1, LTS, V
450.9, 3632, 4, RS, III
451.7, 3706, 4, RS, III
452.4, 2552, 3, LTS, VI
452.8, 3443, 4, LTS, V
453.8, 95, 0, RS, VI
454.9, 390, 0, LTS, V
456.4, 3367, 4, RS, V
456.7, 3589, 4, LTS, IV
457.5, 306, 0, RS, V
457.6, 3430, 4, LTS, V
458.1, 2687, 3, LTS, V
459.3, 1805, 2, RS, V
460.8, 3313, 4, LTS, VI
461.5, 3458, 4, IB, V
461.7, 3363, 4, RS, V
462, 758, 0, LTS, III
462.1, 2278, 2, LTS, III
462.7, 3802, 4, LTS, III
463.6, 3470, 4, IB, V
467.2, 2276, 2, LTS, III
468.1, 1913, 2, LTS, V
468.6, 1294, 1, LTS, IV
469.6, 3656, 4, RS, III
470.3, 1519, 1, LTS, III
470.4, 3578, 4, LTS, IV
473.1, 3455, 4, IB, V
473.3, 3459, 4, IB, V
474.8, 3577, 4, LTS, IV
474.8, 3799, 4, LTS, III
475, 3798, 4, LTS, III
475.1, 1028, 1, LTS, VI
475.8, 3355, 4, RS, V
475.8, 3380, 4, RS, V
476.7, 269, 0, LTS, VI
479.3, 2389, 3, RS, VI
480.9, 3626, 4, RS, III
481.9, 3465, 4, IB, V
482.9, 1159, 1, LTS, V
483.3, 2056, 2, LTS, IV
483.9, 534, 0, LTS, IV
485, 2643, 3, FS, V
485.3, 3579, 4, LTS, IV
488.6, 1514, 1, LTS, III
488.7, 2819, 3, LTS, IV
489.1, 1926, 2, LTS, V
489.5, 3041, 3, LTS, III
489.6, 1164, 1, LTS, V
489.7, 3311, 4, LTS, VI
495.1, 2817, 3, LTS, IV
495.1, 3434, 4, LTS, V
497.9, 2059, 2, LTS, IV
501.7, 1306, 1, LTS, IV
503.1, 1917, 2, LTS, V
506.2, 3471, 4, IB, V
506.5, 1030, 1, LTS, VI
508.4, 760, 0, LTS, III
512.2, 2669, 3, LTS, V
515.9, 3038, 3, LTS, III
522.3, 1160, 1, LTS, V
526.9, 3448, 4, LTS, V
529.2, 271, 0, LTS, VI
530.2, 1318, 1, RS, III
530.4, 1515, 1, LTS, III
530.5, 267, 0, LTS, VI
531.5, 1629, 2, RS, VI
535.1, 1027, 1, LTS, VI
535.4, 2593, 3, RS, V
538.9, 3586, 4, LTS, IV
539.8, 754, 0, LTS, III
541.7, 3798, 4, LTS, III
542.7, 1033, 1, RS, V
543.7, 1295, 1, LTS, IV
543.8, 1303, 1, LTS, IV
544.5, 1810, 2, RS, V
547.1, 1789, 2, LTS, VI
551.8, 1791, 2, LTS, VI
553.3, 1908, 2, LTS, V
553.6, 1925, 2, LTS, V
555.1, 2816, 3, LTS, IV
555.3, 2277, 2, LTS, III
560.2, 1920, 2, LTS, V
571.6, 402, 0, LTS, V
574, 3795, 4, LTS, III
574.1, 2064, 2, LTS, IV
574.2, 3257, 4, RS, VI
576.6, 3309, 4, LTS, VI
579, 1298, 1, LTS, IV
579.3, 3447, 4, LTS, V
580.1, 1465, 1, RS, III
581.4, 386, 0, LTS, V
582.4, 2820, 3, LTS, IV
585.3, 2055, 2, LTS, IV
585.8, 1924, 2, LTS, V
587.3, 1519, 1, LTS, III
589.3, 3585, 4, LTS, IV
589.6, 1092, 1, RS, V
595.5, 3313, 4, LTS, VI
596.1, 1181, 1, IB, V
598.2, 1521, 1, LTS, III
598.7, 2552, 3, LTS, VI
600.3, 2669, 3, LTS, V
600.4, 266, 0, LTS, VI
600.6, 3043, 3, LTS, III
600.8, 1516, 1, LTS, III
601.7, 1469, 1, RS, III
602.7, 3037, 3, LTS, III
603.2, 3310, 4, LTS, VI
603.8, 1302, 1, LTS, IV
608, 1030, 1, LTS, VI
609.7, 2682, 3, LTS, V
609.8, 2673, 3, LTS, V
610.3, 3800, 4, LTS, III
611.7, 2817, 3, LTS, IV
613.1, 3434, 4, LTS, V
613.2, 3578, 4, LTS, IV
616.6, 1163, 1, LTS, V
616.6, 3804, 4, LTS, III
620.2, 399, 0, LTS, V
620.3, 2549, 3, LTS, VI
621, 585, 0, RS, III
621.1, 1789, 2, LTS, VI
621.3, 269, 0, LTS, VI
622.4, 3311, 4, LTS, VI
623.1, 3580, 4, LTS, IV
625.4, 1921, 2, LTS, V
627.5, 1515, 1, LTS, III
628.6, 2276, 2, LTS, III
629.2, 1306, 1, LTS, IV
630.8, 2280, 2, LTS, III
630.8, 3039, 3, LTS, III
631.9, 756, 0, LTS, III
632.8, 394, 0, LTS, V
634.2, 534, 0, LTS, IV
634.6, 2685, 3, LTS, V
636.4, 3799, 4, LTS, III
636.9, 2056, 2, LTS, IV
637.4, 2067, 2, LTS, IV
637.6, 401, 0, LTS, V
639.1, 3798, 4, LTS, III
639.8, 1791, 2, LTS, VI
643.7, 1160, 1, LTS, V
647.6, 267, 0, LTS, VI
647.9, 1911, 2, LTS, V
654.5, 758, 0, LTS, III
654.8, 1863, 2, RS, V
656, 3589, 4, LTS, IV
657.8, 1028, 1, LTS, VI
665, 1912, 2, LTS, V
666.2, 541, 0, LTS, IV
672.1, 2282, 2, LTS, III
673.5, 1908, 2, LTS, V
677.2, 2825, 3, LTS, IV
679.5, 3587, 4, LTS, IV
680.1, 1303, 1, LTS, IV
680.5, 3038, 3, LTS, III
682.7, 3041, 3, LTS, III
685.1, 402, 0, LTS, V
687.5, 3797, 4, LTS, III
690.2, 1147, 1, LTS, V
690.4, 390, 0, LTS, V
691.7, 2673, 3, LTS, V
692.4, 1164, 1, LTS, V
695.3, 533, 0, LTS, IV
697.6, 1162, 1, LTS, V
702.1, 2821, 3, LTS, IV
703, 3578, 4, LTS, IV
703.6, 3043, 3, LTS, III
705.8, 755, 0, LTS, III
708, 2004, 2, RS, IV
708.4, 1515, 1, LTS, III
711, 3802, 4, LTS, III
712.2, 1306, 1, LTS, IV
713.2, 3448, 4, LTS, V
714.7, 1925, 2, LTS, V
716.9, 269, 0, LTS, VI
718.9, 1298, 1, LTS, IV
719.5, 2216, 2, RS, III
719.6, 2817, 3, LTS, IV
720.5, 536, 0, LTS, IV
723.1, 545, 0, LTS, IV
725.7, 3083, 4, RS, VI
726.3, 1302, 1, LTS, IV
727.7, 3795, 4, LTS, III
728, 1926, 2, LTS, V
730.4, 2276, 2, LTS, III
731.3, 2548, 3, LTS, VI
733.7, 2275, 2, LTS, III
735.1, 267, 0, LTS, VI
737.1, 1678, 2, RS, VI
737.5, 2064, 2, LTS, IV
737.8, 3034, 3, LTS, III
739.5, 542, 0, LTS, IV
740.2, 2554, 3, LTS, VI
740.3, 1151, 1, LTS, V
740.5, 2065, 2, LTS, IV
744.9, 2682, 3, LTS, V
745.3, 2819, 3, LTS, IV
746.6, 3036, 3, LTS, III
748, 309, 0, RS, V
749.5, 3038, 3, LTS, III
752.8, 2081, 2, RS, III
753.7, 966, 1, RS, VI
753.9, 2828, 3, LTS, IV
756.6, 2067, 2, LTS, IV
757.3, 714, 0, RS, III
758.8, 698, 0, RS, III
760.7, 1593, 2, RS, VI
763.9, 3313, 4, LTS, VI
764.6, 3447, 4, LTS, V
766.8, 2277, 2, LTS, III
767.4, 212, 0, RS, VI
768, 1514, 1, LTS, III
769.2, 3589, 4, LTS, IV
770, 406, 0, IB, V
770.1, 2683, 3, LTS, V
771.6, 2056, 2, LTS, IV
772.1, 288, 0, RS, V
772.6, 3041, 3, LTS, III
773, 1689, 2, RS, VI
775.9, 533, 0, LTS, IV
776.1, 1228, 1, RS, IV
776.2, 534, 0, LTS, IV
777.6, 819, 1, RS, VI
777.9, 1923, 2, LTS, V
780.8, 1299, 1, LTS, IV
781.2, 345, 0, RS, V
783, 1789, 2, LTS, VI
784.1, 310, 0, RS, V
784.1, 3431, 4, LTS, V
784.8, 1155, 1, LTS, V
786.9, 758, 0, LTS, III
788.6, 1150, 1, LTS, V
788.9, 2550, 3, LTS, VI
789, 1924, 2, LTS, V
789.5, 3577, 4, LTS, IV
789.6, 1297, 1, LTS, IV
793.5, 1342, 1, RS, III
795, 2185, 2, RS, III
796, 2282, 2, LTS, III
796.7, 1921, 2, LTS, V
797.3, 753, 0, LTS, III
798.2, 2685, 3, LTS, V
801.3, 399, 0, LTS, V
801.7, 3586, 4, LTS, IV
802, 1158, 1, LTS, V
803, 1030, 1, LTS, VI
803.4, 1912, 2, LTS, V
807.6, 3043, 3, LTS, III
807.8, 754, 0, LTS, III
809.6, 2687, 3, LTS, V
810.2, 3435, 4, LTS, V
811.1, 387, 0, LTS, V
811.4, 1160, 1, LTS, V
811.4, 3063, 4, RS, VI
813.9, 3798, 4, LTS, III
814.2, 1788, 2, LTS, VI
814.9, 1190, 1, IB, V
816.5, 402, 0, LTS, V
816.9, 2059, 2, LTS, IV
817.3, 781, 1, RS, VI
820.3, 2552, 3, LTS, VI
821.6, 1926, 2, LTS, V
823.9, 3311, 4, LTS, VI
825.6, 267, 0, LTS, VI
826.7, 3436, 4, LTS, V
828.7, 3458, 4, IB, V
831.1, 1513, 1, LTS, III
831.3, 2817, 3, LTS, IV
832.3, 3802, 4, LTS, III
832.7, 1302, 1, LTS, IV
833.4, 3715, 4, RS, III
835.2, 1032, 1, LTS, VI
836.4, 386, 0, LTS, V
837, 3799, 4, LTS, III
838.8, 766, 1, RS, VI
842.4, 2058, 2, LTS, IV
842.7, 1515, 1, LTS, III
844.7, 545, 0, LTS, IV
844.9, 1165, 1, LTS, V
845.4, 3578, 4, LTS, IV
848.3, 760, 0, LTS, III
850.2, 2064, 2, LTS, IV
851.7, 391, 0, LTS, V
852, 1163, 1, LTS, V
853, 395, 0, LTS, V
854.5, 2674, 3, LTS, V
856.6, 1295, 1, LTS, IV
860, 2570, 3, RS, V
860.8, 537, 0, LTS, IV
863.1, 1306, 1, LTS, IV
864, 2056, 2, LTS, IV
864.5, 1303, 1, LTS, IV
866.4, 2673, 3, LTS, V
866.7, 1521, 1, LTS, III
866.8, 3804, 4, LTS, III
871.4, 3110, 4, RS, VI
874.3, 2873, 3, RS, III
874.6, 2550, 3, LTS, VI
877.2, 1230, 1, RS, IV
878.2, 3448, 4, LTS, V
879.6, 3585, 4, LTS, IV
883.4, 3313, 4, LTS, VI
887, 758, 0, LTS, III
887.7, 1789, 2, LTS, VI
889.7, 1791, 2, LTS, VI
890.3, 2276, 2, LTS, III
890.9, 1164, 1, LTS, V
893.8, 1512, 1, LTS, III
894.7, 534, 0, LTS, IV
896.9, 2682, 3, LTS, V
897.2, 2828, 3, LTS, IV
901, 2275, 2, LTS, III
902, 399, 0, LTS, V
903.2, 3581, 4, LTS, IV
903.8, 3043, 3, LTS, III
905.1, 755, 0, LTS, III
908.8, 3434, 4, LTS, V
909.2, 1516, 1, LTS, III
910.9, 2368, 3, RS, VI
911.9, 266, 0, LTS, VI
913, 2552, 3, LTS, VI
915, 3586, 4, LTS, IV
915.2, 1519, 1, LTS, III
916.3, 2067, 2, LTS, IV
918.2, 2058, 2, LTS, IV
921.6, 397, 0, LTS, V
921.7, 1030, 1, LTS, VI
922.9, 1517, 1, LTS, III
924, 270, 0, LTS, VI
924.7, 3577, 4, LTS, IV
925.5, 613, 0, RS, III
927.7, 1724, 2, RS, VI
928.1, 2280, 2, LTS, III
929.2, 1459, 1, RS, III
930.4, 2825, 3, LTS, IV
933.4, 2460, 3, RS, VI
934.8, 3041, 3, LTS, III
935.4, 1913, 2, LTS, V
935.5, 1925, 2, LTS, V
937.1, 535, 0, LTS, IV
937.4, 601, 0, RS, III
938.3, 1631, 2, RS, VI
939.4, 1151, 1, LTS, V
939.5, 1695, 2, RS, VI
940.8, 2065, 2, LTS, IV
941.2, 1028, 1, LTS, VI
942.2, 754, 0, LTS, III
944.1, 1917, 2, LTS, V
945.7, 430, 0, IB, V
946.4, 3439, 4, LTS, V
949.4, 681, 0, RS, III
950, 203, 0, RS, VI
950.8, 1306, 1, LTS, IV
952.2, 3589, 4, LTS, IV
953.5, 267, 0, LTS, VI
953.5, 320, 0, RS, V
956.6, 671, 0, RS, III
956.6, 2063, 2, LTS, IV
956.8, 1613, 2, RS, VI
958.4, 412, 0, IB, V
958.8, 3799, 4, LTS, III
958.9, 1515, 1, LTS, III
961.5, 1521, 1, LTS, III
961.6, 404, 0, LTS, V
962.9, 321, 0, RS, V
963.4, 1516, 1, LTS, III
964.7, 545, 0, LTS, IV
965.5, 319, 0, RS, V
966.1, 418, 0, IB, V
968.1, 2670, 3, LTS, V
969.3, 301, 0, RS, V
969.7, 2276, 2, LTS, III
970.6, 534, 0, LTS, IV
973.6, 403, 0, LTS, V
974.5, 536, 0, LTS, IV
974.9, 275, 0, RS, V
976.1, 1950, 2, IB, V
976.2, 427, 0, IB, V
977.3, 653, 0, RS, III
981.5, 751, 0, LTS, III
982.3, 3311, 4, LTS, VI
983.2, 1033, 1, RS, V
985.7, 1922, 2, LTS, V
985.9, 2280, 2, LTS, III
987.8, 322, 0, RS, V
987.8, 402, 0, LTS, V
987.8, 1066, 1, RS, V
988, 1801, 2, RS, V
991.2, 2680, 3, LTS, V
991.7, 1156, 1, LTS, V
992, 2686, 3, LTS, V
994.2, 269, 0, LTS, VI
996.1, 1338, 1, RS, III
997.3, 2549, 3, LTS, VI
998, 2055, 2, LTS, IV
