11.1, 1909, 2, LTS, V
180.1, 3769, 4, FS, III
180.1, 3779, 4, FS, III
180.2, 44, 0, RS, VI
180.2, 362, 0, FS, V
180.2, 371, 0, FS, V
180.2, 383, 0, FS, V
180.2, 731, 0, FS, III
180.2, 734, 0, FS, III
180.2, 769, 1, RS, VI
180.2, 1170, 1, IB, V
180.2, 1190, 1, IB, V
180.2, 1521, 1, LTS, III
180.2, 1876, 2, FS, V
180.2, 1887, 2, FS, V
180.2, 1923, 2, IB, V
180.2, 1929, 2, IB, V
180.2, 1930, 2, IB, V
180.2, 2049, 2, FS, IV
180.2, 2224, 2, RS, III
180.2, 2238, 2, FS, III
180.2, 2250, 2, FS, III
180.2, 2571, 3, RS, V
180.2, 2598, 3, RS, V
180.2, 2633, 3, RS, V
180.2, 2637, 3, FS, V
180.2, 2665, 3, FS, V
180.2, 2690, 3, IB, V
180.2, 2837, 3, RS, III
180.2, 3039, 3, LTS, III
180.2, 3331, 4, RS, V
180.2, 3340, 4, RS, V
180.2, 3365, 4, RS, V
180.2, 3373, 4, RS, V
180.2, 3414, 4, FS, V
180.2, 3565, 4, FS, IV
180.2, 3679, 4, RS, III
180.2, 3716, 4, RS, III
180.2, 3775, 4, FS, III
180.2, 3800, 4, LTS, III
180.3, 368, 0, FS, V
180.3, 380, 0, FS, V
180.3, 382, 0, FS, V
180.3, 724, 0, FS, III
180.3, 732, 0, FS, III
180.3, 1015, 1, FS, VI
180.3, 1171, 1, IB, V
180.3, 1498, 1, FS, III
180.3, 1767, 2, FS, VI
180.3, 1889, 2, FS, V
180.3, 1918, 2, LTS, V
180.3, 2170, 2, RS, III
180.3, 2246, 2, FS, III
180.3, 2617, 3, RS, V
180.3, 2621, 3, RS, V
180.3, 2625, 3, RS, V
180.3, 2809, 3, FS, IV
180.3, 2908, 3, RS, III
180.3, 2950, 3, RS, III
180.3, 3325, 4, RS, V
180.3, 3332, 4, RS, V
180.3, 3391, 4, RS, V
180.3, 3406, 4, FS, V
180.3, 3450, 4, IB, V
180.3, 3596, 4, RS, III
180.3, 3625, 4, RS, III
180.3, 3664, 4, RS, III
180.3, 3730, 4, RS, III
180.3, 3776, 4, FS, III
180.4, 73, 0, RS, VI
180.4, 354, 0, FS, V
180.4, 356, 0, FS, V
180.4, 375, 0, FS, V
180.4, 384, 0, FS, V
180.4, 530, 0, FS, IV
180.4, 741, 0, FS, III
180.4, 1081, 1, RS, V
180.4, 1481, 1, FS, III
180.4, 1499, 1, FS, III
180.4, 1895, 2, FS, V
180.4, 1902, 2, FS, V
180.4, 1925, 2, IB, V
180.4, 2062, 2, LTS, IV
180.4, 2065, 2, LTS, IV
180.4, 2256, 2, FS, III
180.4, 2259, 2, FS, III
180.4, 2260, 2, FS, III
180.4, 2261, 2, FS, III
180.4, 2564, 3, RS, V
180.4, 2601, 3, RS, V
180.4, 2685, 3, IB, V
180.4, 2700, 3, IB, V
180.4, 2702, 3, IB, V
180.4, 2862, 3, RS, III
180.4, 3009, 3, FS, III
180.4, 3376, 4, RS, V
180.4, 3382, 4, RS, V
180.4, 3396, 4, RS, V
180.4, 3459, 4, IB, V
180.4, 3467, 4, IB, V
180.4, 3574, 4, FS, IV
180.4, 3590, 4, RS, III
180.4, 3612, 4, RS, III
180.4, 3678, 4, RS, III
180.4, 3793, 4, LTS, III
180.4, 3796, 4, LTS, III
180.5, 98, 0, RS, VI
180.5, 358, 0, FS, V
180.5, 365, 0, FS, V
180.5, 372, 0, FS, V
180.5, 373, 0, FS, V
180.5, 404, 0, IB, V
180.5, 521, 0, FS, IV
180.5, 524, 0, FS, IV
180.5, 525, 0, FS, IV
180.5, 730, 0, FS, III
180.5, 1478, 1, FS, III
180.5, 1512, 1, LTS, III
180.5, 1882, 2, FS, V
180.5, 1891, 2, FS, V
180.5, 1899, 2, FS, V
180.5, 1901, 2, FS, V
180.5, 1950, 2, IB, V
180.5, 1953, 2, IB, V
180.5, 2116, 2, RS, III
180.5, 2131, 2, RS, III
180.5, 2241, 2, FS, III
180.5, 2243, 2, FS, III
180.5, 2588, 3, RS, V
180.5, 2592, 3, RS, V
180.5, 2628, 3, RS, V
180.5, 2636, 3, RS, V
180.5, 2645, 3, FS, V
180.5, 2806, 3, FS, IV
180.5, 2834, 3, RS, III
180.5, 2924, 3, RS, III
180.5, 2929, 3, RS, III
180.5, 2941, 3, RS, III
180.5, 2959, 3, RS, III
180.5, 2973, 3, RS, III
180.5, 2990, 3, RS, III
180.5, 2997, 3, RS, III
180.5, 3008, 3, FS, III
180.5, 3115, 4, RS, VI
180.5, 3328, 4, RS, V
180.5, 3336, 4, RS, V
180.5, 3337, 4, RS, V
180.5, 3350, 4, RS, V
180.5, 3564, 4, FS, IV
180.5, 3577, 4, LTS, IV
180.5, 3631, 4, RS, III
180.5, 3729, 4, RS, III
180.5, 3762, 4, FS, III
180.5, 3785, 4, FS, III
180.5, 3791, 4, LTS, III
180.6, 377, 0, FS, V
180.6, 519, 0, FS, IV
180.6, 551, 0, RS, III
180.6, 1281, 1, FS, IV
180.6, 1501, 1, FS, III
180.6, 1513, 1, LTS, III
180.6, 1588, 2, RS, VI
180.6, 1886, 2, FS, V
180.6, 1890, 2, FS, V
180.6, 1892, 2, FS, V
180.6, 1896, 2, FS, V
180.6, 1943, 2, IB, V
180.6, 1945, 2, IB, V
180.6, 2053, 2, FS, IV
180.6, 2069, 2, RS, III
180.6, 2175, 2, RS, III
180.6, 2240, 2, FS, III
180.6, 2563, 3, RS, V
180.6, 2599, 3, RS, V
180.6, 2619, 3, RS, V
180.6, 2842, 3, RS, III
180.6, 2848, 3, RS, III
180.6, 2945, 3, RS, III
180.6, 2946, 3, RS, III
180.6, 3316, 4, RS, V
180.6, 3345, 4, RS, V
180.6, 3471, 4, IB, V
180.7, 27, 0, RS, VI
180.7, 137, 0, RS, VI
180.7, 355, 0, FS, V
180.7, 361, 0, FS, V
180.7, 364, 0, FS, V
180.7, 366, 0, FS, V
180.7, 374, 0, FS, V
180.7, 528, 0, FS, IV
180.7, 1168, 1, IB, V
180.7, 1927, 2, IB, V
180.7, 1928, 2, IB, V
180.7, 2052, 2, FS, IV
180.7, 2063, 2, LTS, IV
180.7, 2089, 2, RS, III
180.7, 2594, 3, RS, V
180.7, 2595, 3, RS, V
180.7, 2804, 3, FS, IV
180.7, 2856, 3, RS, III
180.7, 2872, 3, RS, III
180.7, 2913, 3, RS, III
180.7, 3017, 3, FS, III
180.7, 3021, 3, FS, III
180.7, 3022, 3, FS, III
180.7, 3324, 4, RS, V
180.7, 3427, 4, FS, V
180.7, 3428, 4, FS, V
180.7, 3472, 4, IB, V
180.7, 3618, 4, RS, III
180.7, 3665, 4, RS, III
180.7, 3771, 4, FS, III
180.7, 3802, 4, LTS, III
180.8, 171, 0, RS, VI
180.8, 216, 0, RS, VI
180.8, 272, 0, RS, V
180.8, 367, 0, FS, V
180.8, 539, 0, LTS, IV
180.8, 727, 0, FS, III
180.8, 758, 0, LTS, III
180.8, 1165, 1, IB, V
180.8, 1187, 1, IB, V
180.8, 1546, 2, RS, VI
180.8, 1798, 2, RS, V
180.8, 1879, 2, FS, V
180.8, 1880, 2, FS, V
180.8, 1894, 2, FS, V
180.8, 1898, 2, FS, V
180.8, 1903, 2, FS, V
180.8, 1931, 2, IB, V
180.8, 1935, 2, IB, V
180.8, 1951, 2, IB, V
180.8, 2044, 2, FS, IV
180.8, 2091, 2, RS, III
180.8, 2255, 2, FS, III
180.8, 2267, 2, LTS, III
180.8, 2278, 2, LTS, III
180.8, 2615, 3, RS, V
180.8, 2687, 3, IB, V
180.8, 2882, 3, RS, III
180.8, 2975, 3, RS, III
180.8, 2996, 3, RS, III
180.8, 3011, 3, FS, III
180.8, 3351, 4, RS, V
180.8, 3352, 4, RS, V
180.8, 3374, 4, RS, V
180.8, 3388, 4, RS, V
180.8, 3415, 4, FS, V
180.8, 3462, 4, IB, V
180.8, 3599, 4, RS, III
180.8, 3606, 4, RS, III
180.8, 3770, 4, FS, III
180.8, 3799, 4, LTS, III
180.9, 369, 0, FS, V
180.9, 379, 0, FS, V
180.9, 408, 0, IB, V
180.9, 999, 1, FS, VI
180.9, 1098, 1, RS, V
180.9, 1288, 1, FS, IV
180.9, 1449, 1, RS, III
180.9, 2041, 2, FS, IV
180.9, 2048, 2, FS, IV
180.9, 2263, 2, FS, III
180.9, 2271, 2, LTS, III
180.9, 2593, 3, RS, V
180.9, 2620, 3, RS, V
180.9, 2638, 3, FS, V
180.9, 2644, 3, FS, V
180.9, 2664, 3, FS, V
180.9, 2711, 3, IB, V
180.9, 2819, 3, LTS, IV
180.9, 2912, 3, RS, III
180.9, 3002, 3, FS, III
180.9, 3003, 3, FS, III
180.9, 3015, 3, FS, III
180.9, 3475, 4, IB, V
180.9, 3686, 4, RS, III
180.9, 3733, 4, RS, III
181, 67, 0, RS, VI
181, 156, 0, RS, VI
181, 286, 0, RS, V
181, 429, 0, IB, V
181, 766, 1, RS, VI
181, 1182, 1, IB, V
181, 1364, 1, RS, III
181, 1906, 2, FS, V
181, 1947, 2, IB, V
181, 2253, 2, FS, III
181, 2265, 2, LTS, III
181, 2555, 3, RS, V
181, 2557, 3, RS, V
181, 2604, 3, RS, V
181, 2608, 3, RS, V
181, 2631, 3, RS, V
181, 2684, 3, IB, V
181, 2896, 3, RS, III
181, 3000, 3, FS, III
181, 3347, 4, RS, V
181, 3579, 4, LTS, IV
181, 3586, 4, LTS, IV
181, 3684, 4, RS, III
181, 3787, 4, LTS, III
181.1, 46, 0, RS, VI
181.1, 299, 0, RS, V
181.1, 707, 0, RS, III
181.1, 1166, 1, IB, V
181.1, 1924, 2, IB, V
181.1, 1932, 2, IB, V
181.1, 2124, 2, RS, III
181.1, 2200, 2, RS, III
181.1, 2210, 2, RS, III
181.1, 2556, 3, RS, V
181.1, 2568, 3, RS, V
181.1, 2585, 3, RS, V
181.1, 2610, 3, RS, V
181.1, 2614, 3, RS, V
181.1, 2626, 3, RS, V
181.1, 2703, 3, IB, V
181.1, 2923, 3, RS, III
181.1, 2934, 3, RS, III
181.1, 2955, 3, RS, III
181.1, 3357, 4, RS, V
181.1, 3399, 4, FS, V
181.1, 3420, 4, FS, V
181.1, 3744, 4, RS, III
181.1, 3789, 4, LTS, III
181.2, 85, 0, RS, VI
181.2, 274, 0, RS, V
181.2, 314, 0, RS, V
181.2, 718, 0, FS, III
181.2, 721, 0, FS, III
181.2, 1163, 1, IB, V
181.2, 1169, 1, IB, V
181.2, 1286, 1, FS, IV
181.2, 1302, 1, LTS, IV
181.2, 1390, 1, RS, III
181.2, 1940, 2, IB, V
181.2, 2058, 2, LTS, IV
181.2, 2573, 3, RS, V
181.2, 2584, 3, RS, V
181.2, 2591, 3, RS, V
181.2, 2596, 3, RS, V
181.2, 2605, 3, RS, V
181.2, 2622, 3, RS, V
181.2, 2635, 3, RS, V
181.2, 2648, 3, FS, V
181.2, 2656, 3, FS, V
181.2, 2660, 3, FS, V
181.2, 2701, 3, IB, V
181.2, 2714, 3, IB, V
181.2, 2867, 3, RS, III
181.2, 3403, 4, FS, V
181.2, 3407, 4, FS, V
181.2, 3419, 4, FS, V
181.2, 3455, 4, IB, V
181.2, 3649, 4, RS, III
181.2, 3701, 4, RS, III
181.2, 3780, 4, FS, III
181.3, 129, 0, RS, VI
181.3, 544, 0, LTS, IV
181.3, 744, 0, LTS, III
181.3, 1290, 1, FS, IV
181.3, 1502, 1, FS, III
181.3, 1506, 1, LTS, III
181.3, 2042, 2, FS, IV
181.3, 2081, 2, RS, III
181.3, 2129, 2, RS, III
181.3, 2257, 2, FS, III
181.3, 2574, 3, RS, V
181.3, 2634, 3, RS, V
181.3, 2658, 3, FS, V
181.3, 2692, 3, IB, V
181.3, 2694, 3, IB, V
181.3, 2960, 3, RS, III
181.3, 3327, 4, RS, V
181.3, 3354, 4, RS, V
181.3, 3400, 4, FS, V
181.3, 3422, 4, FS, V
181.3, 3423, 4, FS, V
181.3, 3457, 4, IB, V
181.3, 3463, 4, IB, V
181.3, 3575, 4, FS, IV
181.4, 343, 0, RS, V
181.4, 351, 0, RS, V
181.4, 414, 0, IB, V
181.4, 526, 0, FS, IV
181.4, 931, 1, RS, VI
181.4, 1183, 1, IB, V
181.4, 1500, 1, FS, III
181.4, 1519, 1, LTS, III
181.4, 1938, 2, IB, V
181.4, 1939, 2, IB, V
181.4, 1952, 2, IB, V
181.4, 2164, 2, RS, III
181.4, 2273, 2, LTS, III
181.4, 2274, 2, LTS, III
181.4, 2579, 3, RS, V
181.4, 2603, 3, RS, V
181.4, 2612, 3, RS, V
181.4, 2705, 3, IB, V
181.4, 2821, 3, LTS, IV
181.4, 3029, 3, LTS, III
181.4, 3375, 4, RS, V
181.4, 3387, 4, RS, V
181.4, 3412, 4, FS, V
181.4, 3469, 4, IB, V
181.4, 3654, 4, RS, III
181.4, 3719, 4, RS, III
181.4, 3723, 4, RS, III
181.4, 3782, 4, FS, III
181.4, 3786, 4, FS, III
181.4, 3788, 4, LTS, III
181.5, 26, 0, RS, VI
181.5, 259, 0, LTS, VI
181.5, 735, 0, FS, III
181.5, 1453, 1, RS, III
181.5, 1486, 1, FS, III
181.5, 1921, 2, LTS, V
181.5, 2561, 3, RS, V
181.5, 2569, 3, RS, V
181.5, 2653, 3, FS, V
181.5, 2654, 3, FS, V
181.5, 2668, 3, FS, V
181.5, 2686, 3, IB, V
181.5, 2933, 3, RS, III
181.5, 2964, 3, RS, III
181.5, 3027, 3, LTS, III
181.5, 3085, 4, RS, VI
181.5, 3385, 4, RS, V
181.5, 3446, 4, IB, V
181.5, 3584, 4, LTS, IV
181.5, 3699, 4, RS, III
181.5, 3804, 4, LTS, III
181.6, 96, 0, RS, VI
181.6, 529, 0, FS, IV
181.6, 762, 1, RS, VI
181.6, 1067, 1, RS, V
181.6, 1088, 1, RS, V
181.6, 1107, 1, RS, V
181.6, 1172, 1, IB, V
181.6, 1304, 1, LTS, IV
181.6, 1476, 1, FS, III
181.6, 1514, 1, LTS, III
181.6, 1870, 2, RS, V
181.6, 1948, 2, IB, V
181.6, 2095, 2, RS, III
181.6, 3024, 3, FS, III
181.6, 3398, 4, FS, V
181.6, 3404, 4, FS, V
181.6, 3429, 4, FS, V
181.6, 3653, 4, RS, III
181.6, 3757, 4, RS, III
181.6, 3761, 4, FS, III
181.6, 3767, 4, FS, III
181.7, 120, 0, RS, VI
181.7, 310, 0, RS, V
181.7, 341, 0, RS, V
181.7, 1074, 1, RS, V
181.7, 1118, 1, FS, V
181.7, 1192, 1, IB, V
181.7, 1292, 1, FS, IV
181.7, 1492, 1, FS, III
181.7, 1510, 1, LTS, III
181.7, 2270, 2, LTS, III
181.7, 2280, 2, LTS, III
181.7, 2576, 3, RS, V
181.7, 2590, 3, RS, V
181.7, 2623, 3, RS, V
181.7, 2649, 3, FS, V
181.7, 2820, 3, LTS, IV
181.7, 2832, 3, RS, III
181.7, 2870, 3, RS, III
181.7, 2877, 3, RS, III
181.7, 2982, 3, RS, III
181.7, 3004, 3, FS, III
181.7, 3019, 3, FS, III
181.7, 3465, 4, IB, V
181.7, 3693, 4, RS, III
181.7, 3709, 4, RS, III
181.7, 3752, 4, RS, III
181.7, 3768, 4, FS, III
181.7, 3781, 4, FS, III
181.8, 285, 0, RS, V
181.8, 296, 0, RS, V
181.8, 297, 0, RS, V
181.8, 523, 0, FS, IV
181.8, 748, 0, LTS, III
181.8, 1073, 1, RS, V
181.8, 1119, 1, FS, V
181.8, 1121, 1, FS, V
181.8, 1124, 1, FS, V
181.8, 1133, 1, FS, V
181.8, 1141, 1, FS, V
181.8, 1142, 1, FS, V
181.8, 1144, 1, FS, V
181.8, 1146, 1, FS, V
181.8, 1189, 1, IB, V
181.8, 1297, 1, LTS, IV
181.8, 1479, 1, FS, III
181.8, 1484, 1, FS, III
181.8, 1487, 1, FS, III
181.8, 1503, 1, FS, III
181.8, 1820, 2, RS, V
181.8, 1827, 2, RS, V
181.8, 1867, 2, RS, V
181.8, 2055, 2, LTS, IV
181.8, 2639, 3, FS, V
181.8, 2663, 3, FS, V
181.8, 2918, 3, RS, III
181.8, 2962, 3, RS, III
181.8, 2995, 3, RS, III
181.8, 3001, 3, FS, III
181.8, 3014, 3, FS, III
181.8, 3031, 3, LTS, III
181.8, 3421, 4, FS, V
181.8, 3452, 4, IB, V
181.8, 3663, 4, RS, III
181.8, 3680, 4, RS, III
181.8, 3688, 4, RS, III
181.9, 94, 0, RS, VI
181.9, 308, 0, RS, V
181.9, 327, 0, RS, V
181.9, 348, 0, RS, V
181.9, 675, 0, RS, III
181.9, 1049, 1, RS, V
181.9, 1055, 1, RS, V
181.9, 1092, 1, RS, V
181.9, 1106, 1, RS, V
181.9, 1126, 1, FS, V
181.9, 1127, 1, FS, V
181.9, 1129, 1, FS, V
181.9, 1131, 1, FS, V
181.9, 1136, 1, FS, V
181.9, 1477, 1, FS, III
181.9, 1483, 1, FS, III
181.9, 1485, 1, FS, III
181.9, 1796, 2, RS, V
181.9, 1811, 2, RS, V
181.9, 1819, 2, RS, V
181.9, 1862, 2, RS, V
181.9, 2214, 2, RS, III
181.9, 2609, 3, RS, V
181.9, 2650, 3, FS, V
181.9, 2706, 3, IB, V
181.9, 2831, 3, RS, III
181.9, 2969, 3, RS, III
181.9, 3016, 3, FS, III
181.9, 3408, 4, FS, V
181.9, 3424, 4, FS, V
181.9, 3453, 4, IB, V
181.9, 3464, 4, IB, V
181.9, 3562, 4, FS, IV
181.9, 3718, 4, RS, III
181.9, 3764, 4, FS, III
182, 333, 0, RS, V
182, 345, 0, RS, V
182, 749, 0, LTS, III
182, 759, 0, LTS, III
182, 1076, 1, RS, V
182, 1122, 1, FS, V
182, 1123, 1, FS, V
182, 1135, 1, FS, V
182, 1137, 1, FS, V
182, 1139, 1, FS, V
182, 1140, 1, FS, V
182, 1143, 1, FS, V
182, 1181, 1, IB, V
182, 1480, 1, FS, III
182, 1482, 1, FS, III
182, 1489, 1, FS, III
182, 1517, 1, LTS, III
182, 1801, 2, RS, V
182, 1816, 2, RS, V
182, 1821, 2, RS, V
182, 1832, 2, RS, V
182, 1858, 2, RS, V
182, 1873, 2, RS, V
182, 1874, 2, RS, V
182, 2249, 2, FS, III
182, 2276, 2, LTS, III
182, 2282, 2, LTS, III
182, 2647, 3, FS, V
182, 2652, 3, FS, V
182, 3474, 4, IB, V
182, 3690, 4, RS, III
182.1, 173, 0, RS, VI
182.1, 277, 0, RS, V
182.1, 279, 0, RS, V
182.1, 346, 0, RS, V
182.1, 656, 0, RS, III
182.1, 1037, 1, RS, V
182.1, 1042, 1, RS, V
182.1, 1115, 1, FS, V
182.1, 1116, 1, FS, V
182.1, 1132, 1, FS, V
182.1, 1138, 1, FS, V
182.1, 1494, 1, FS, III
182.1, 2074, 2, RS, III
182.1, 2281, 2, LTS, III
182.1, 2641, 3, FS, V
182.1, 2657, 3, FS, V
182.1, 2699, 3, IB, V
182.1, 2826, 3, LTS, IV
182.1, 2989, 3, RS, III
182.1, 3012, 3, FS, III
182.1, 3040, 3, LTS, III
182.1, 3460, 4, IB, V
182.1, 3585, 4, LTS, IV
182.1, 3601, 4, RS, III
182.1, 3614, 4, RS, III
182.1, 3666, 4, RS, III
182.1, 3784, 4, FS, III
182.2, 108, 0, RS, VI
182.2, 275, 0, RS, V
182.2, 294, 0, RS, V
182.2, 313, 0, RS, V
182.2, 340, 0, RS, V
182.2, 347, 0, RS, V
182.2, 349, 0, RS, V
182.2, 756, 0, LTS, III
182.2, 874, 1, RS, VI
182.2, 1036, 1, RS, V
182.2, 1041, 1, RS, V
182.2, 1057, 1, RS, V
182.2, 1071, 1, RS, V
182.2, 1102, 1, RS, V
182.2, 1111, 1, RS, V
182.2, 1117, 1, FS, V
182.2, 1125, 1, FS, V
182.2, 1130, 1, FS, V
182.2, 1134, 1, FS, V
182.2, 1443, 1, RS, III
182.2, 1488, 1, FS, III
182.2, 1495, 1, FS, III
182.2, 1515, 1, LTS, III
182.2, 1817, 2, RS, V
182.2, 1836, 2, RS, V
182.2, 1861, 2, RS, V
182.2, 1868, 2, RS, V
182.2, 1871, 2, RS, V
182.2, 1875, 2, RS, V
182.2, 1936, 2, IB, V
182.2, 2045, 2, FS, IV
182.2, 2632, 3, RS, V
182.2, 2688, 3, IB, V
182.2, 2696, 3, IB, V
182.2, 2822, 3, LTS, IV
182.2, 2865, 3, RS, III
182.2, 2984, 3, RS, III
182.2, 3410, 4, FS, V
182.2, 3760, 4, FS, III
182.2, 3766, 4, FS, III
182.2, 3778, 4, FS, III
182.3, 123, 0, RS, VI
182.3, 144, 0, RS, VI
182.3, 280, 0, RS, V
182.3, 281, 0, RS, V
182.3, 291, 0, RS, V
182.3, 303, 0, RS, V
182.3, 316, 0, RS, V
182.3, 728, 0, FS, III
182.3, 750, 0, LTS, III
182.3, 752, 0, LTS, III
182.3, 1053, 1, RS, V
182.3, 1068, 1, RS, V
182.3, 1087, 1, RS, V
182.3, 1097, 1, RS, V
182.3, 1120, 1, FS, V
182.3, 1128, 1, FS, V
182.3, 1800, 2, RS, V
182.3, 1807, 2, RS, V
182.3, 1808, 2, RS, V
182.3, 1838, 2, RS, V
182.3, 1843, 2, RS, V
182.3, 2565, 3, RS, V
182.3, 2643, 3, FS, V
182.3, 2930, 3, RS, III
182.3, 2970, 3, RS, III
182.3, 3034, 3, LTS, III
182.3, 3425, 4, FS, V
182.3, 3470, 4, IB, V
182.3, 3720, 4, RS, III
182.3, 3726, 4, RS, III
182.3, 3763, 4, FS, III
182.4, 350, 0, RS, V
182.4, 722, 0, FS, III
182.4, 723, 0, FS, III
182.4, 1038, 1, RS, V
182.4, 1050, 1, RS, V
182.4, 1056, 1, RS, V
182.4, 1065, 1, RS, V
182.4, 1145, 1, FS, V
182.4, 1490, 1, FS, III
182.4, 1509, 1, LTS, III
182.4, 1518, 1, LTS, III
182.4, 1799, 2, RS, V
182.4, 1872, 2, RS, V
182.4, 2190, 2, RS, III
182.4, 2662, 3, FS, V
182.4, 2704, 3, IB, V
182.4, 2940, 3, RS, III
182.4, 2979, 3, RS, III
182.4, 3006, 3, FS, III
182.4, 3007, 3, FS, III
182.4, 3032, 3, LTS, III
182.4, 3449, 4, IB, V
182.4, 3636, 4, RS, III
182.4, 3725, 4, RS, III
182.4, 3773, 4, FS, III
182.4, 3774, 4, FS, III
182.5, 238, 0, FS, VI
182.5, 331, 0, RS, V
182.5, 659, 0, RS, III
182.5, 719, 0, FS, III
182.5, 812, 1, RS, VI
182.5, 1070, 1, RS, V
182.5, 1083, 1, RS, V
182.5, 1552, 2, RS, VI
182.5, 1844, 2, RS, V
182.5, 1855, 2, RS, V
182.5, 2204, 2, RS, III
182.5, 2245, 2, FS, III
182.5, 2272, 2, LTS, III
182.5, 2618, 3, RS, V
182.5, 2642, 3, FS, V
182.5, 2651, 3, FS, V
182.5, 2823, 3, LTS, IV
182.5, 2852, 3, RS, III
182.5, 2868, 3, RS, III
182.5, 2998, 3, FS, III
182.5, 3413, 4, FS, V
182.5, 3448, 4, IB, V
182.5, 3619, 4, RS, III
182.5, 3747, 4, RS, III
182.6, 322, 0, RS, V
182.6, 363, 0, FS, V
182.6, 729, 0, FS, III
182.6, 733, 0, FS, III
182.6, 740, 0, FS, III
182.6, 1059, 1, RS, V
182.6, 1062, 1, RS, V
182.6, 1066, 1, RS, V
182.6, 1082, 1, RS, V
182.6, 1094, 1, RS, V
182.6, 1101, 1, RS, V
182.6, 1507, 1, LTS, III
182.6, 1815, 2, RS, V
182.6, 1849, 2, RS, V
182.6, 1883, 2, FS, V
182.6, 1937, 2, IB, V
182.6, 2040, 2, FS, IV
182.6, 2066, 2, LTS, IV
182.6, 2109, 2, RS, III
182.6, 2120, 2, RS, III
182.6, 2248, 2, FS, III
182.6, 2279, 2, LTS, III
182.6, 2646, 3, FS, V
182.6, 2666, 3, FS, V
182.6, 2999, 3, FS, III
182.6, 3018, 3, FS, III
182.6, 3023, 3, FS, III
182.6, 3405, 4, FS, V
182.6, 3409, 4, FS, V
182.6, 3417, 4, FS, V
182.6, 3418, 4, FS, V
182.6, 3451, 4, IB, V
182.6, 3454, 4, IB, V
182.6, 3623, 4, RS, III
182.6, 3692, 4, RS, III
182.6, 3721, 4, RS, III
182.6, 3772, 4, FS, III
182.7, 292, 0, RS, V
182.7, 302, 0, RS, V
182.7, 357, 0, FS, V
182.7, 536, 0, LTS, IV
182.7, 737, 0, FS, III
182.7, 1033, 1, RS, V
182.7, 1046, 1, RS, V
182.7, 1063, 1, RS, V
182.7, 1069, 1, RS, V
182.7, 1078, 1, RS, V
182.7, 1085, 1, RS, V
182.7, 1099, 1, RS, V
182.7, 1497, 1, FS, III
182.7, 1812, 2, RS, V
182.7, 1818, 2, RS, V
182.7, 1822, 2, RS, V
182.7, 1839, 2, RS, V
182.7, 1842, 2, RS, V
182.7, 1859, 2, RS, V
182.7, 1860, 2, RS, V
182.7, 1885, 2, FS, V
182.7, 2242, 2, FS, III
182.7, 2269, 2, LTS, III
182.7, 2607, 3, RS, V
182.7, 2693, 3, IB, V
182.7, 2698, 3, IB, V
182.7, 2802, 3, FS, IV
182.7, 3005, 3, FS, III
182.7, 3010, 3, FS, III
182.7, 3020, 3, FS, III
182.7, 3026, 3, LTS, III
182.7, 3416, 4, FS, V
182.7, 3656, 4, RS, III
182.7, 3759, 4, FS, III
182.7, 3783, 4, FS, III
182.8, 57, 0, RS, VI
182.8, 306, 0, RS, V
182.8, 630, 0, RS, III
182.8, 716, 0, FS, III
182.8, 726, 0, FS, III
182.8, 739, 0, FS, III
182.8, 751, 0, LTS, III
182.8, 968, 1, RS, VI
182.8, 1010, 1, FS, VI
182.8, 1052, 1, RS, V
182.8, 1058, 1, RS, V
182.8, 1075, 1, RS, V
182.8, 1105, 1, RS, V
182.8, 1108, 1, RS, V
182.8, 1340, 1, RS, III
182.8, 1508, 1, LTS, III
182.8, 1804, 2, RS, V
182.8, 1823, 2, RS, V
182.8, 1840, 2, RS, V
182.8, 1845, 2, RS, V
182.8, 1853, 2, RS, V
182.8, 1857, 2, RS, V
182.8, 1888, 2, FS, V
182.8, 1934, 2, IB, V
182.8, 2050, 2, FS, IV
182.8, 2252, 2, FS, III
182.8, 2254, 2, FS, III
182.8, 2262, 2, FS, III
182.8, 2268, 2, LTS, III
182.8, 2661, 3, FS, V
182.8, 2695, 3, IB, V
182.8, 3025, 3, FS, III
182.8, 3036, 3, LTS, III
182.8, 3045, 4, RS, VI
182.8, 3401, 4, FS, V
182.8, 3426, 4, FS, V
182.8, 3445, 4, IB, V
182.8, 3447, 4, IB, V
182.8, 3473, 4, IB, V
182.8, 3571, 4, FS, IV
182.8, 3598, 4, RS, III
182.8, 3673, 4, RS, III
182.8, 3765, 4, FS, III
182.9, 317, 0, RS, V
182.9, 360, 0, FS, V
182.9, 370, 0, FS, V
182.9, 376, 0, FS, V
182.9, 520, 0, FS, IV
182.9, 715, 0, FS, III
182.9, 725, 0, FS, III
182.9, 736, 0, FS, III
182.9, 738, 0, FS, III
182.9, 742, 0, FS, III
182.9, 1035, 1, RS, V
182.9, 1100, 1, RS, V
182.9, 1305, 1, LTS, IV
182.9, 1493, 1, FS, III
182.9, 1496, 1, FS, III
182.9, 1692, 2, RS, VI
182.9, 1847, 2, RS, V
182.9, 1893, 2, FS, V
182.9, 1904, 2, FS, V
182.9, 1905, 2, FS, V
182.9, 1907, 2, FS, V
182.9, 1946, 2, IB, V
182.9, 2188, 2, RS, III
182.9, 2264, 2, FS, III
182.9, 2570, 3, RS, V
182.9, 2640, 3, FS, V
182.9, 2655, 3, FS, V
182.9, 2659, 3, FS, V
182.9, 2708, 3, IB, V
182.9, 2805, 3, FS, IV
182.9, 2829, 3, RS, III
