13.8, 1026, 1, LTS, VI
749.3, 1899, 2, FS, V
749.3, 1904, 2, FS, V
749.3, 1956, 2, RS, IV
749.3, 1980, 2, RS, IV
749.3, 2662, 3, FS, V
749.3, 3353, 4, RS, V
749.3, 3357, 4, RS, V
749.3, 3361, 4, RS, V
749.3, 3379, 4, RS, V
749.3, 3433, 4, FS, V
749.3, 3459, 4, IB, V
749.3, 3582, 4, LTS, IV
749.4, 36, 0, RS, VI
749.4, 330, 0, RS, V
749.4, 332, 0, RS, V
749.4, 347, 0, RS, V
749.4, 390, 0, FS, V
749.4, 419, 0, IB, V
749.4, 718, 0, FS, III
749.4, 736, 0, FS, III
749.4, 1124, 1, FS, V
749.4, 1131, 1, FS, V
749.4, 1136, 1, FS, V
749.4, 1142, 1, FS, V
749.4, 1973, 2, RS, IV
749.4, 2059, 2, LTS, IV
749.4, 3115, 4, RS, VI
749.4, 3329, 4, RS, V
749.4, 3334, 4, RS, V
749.4, 3350, 4, RS, V
749.4, 3363, 4, RS, V
749.4, 3407, 4, FS, V
749.5, 280, 0, RS, V
749.5, 283, 0, RS, V
749.5, 370, 0, FS, V
749.5, 382, 0, FS, V
749.5, 409, 0, IB, V
749.5, 1127, 1, FS, V
749.5, 1130, 1, FS, V
749.5, 1149, 1, FS, V
749.5, 1898, 2, FS, V
749.5, 1971, 2, RS, IV
749.5, 1975, 2, RS, IV
749.5, 1996, 2, RS, IV
749.5, 2015, 2, RS, IV
749.5, 3096, 4, RS, VI
749.5, 3355, 4, RS, V
749.5, 3356, 4, RS, V
749.5, 3373, 4, RS, V
749.5, 3383, 4, RS, V
749.5, 3388, 4, RS, V
749.5, 3428, 4, FS, V
749.5, 3466, 4, IB, V
749.6, 313, 0, RS, V
749.6, 331, 0, RS, V
749.6, 365, 0, FS, V
749.6, 377, 0, FS, V
749.6, 388, 0, FS, V
749.6, 411, 0, IB, V
749.6, 427, 0, IB, V
749.6, 735, 0, FS, III
749.6, 1133, 1, FS, V
749.6, 1960, 2, RS, IV
749.6, 2002, 2, RS, IV
749.6, 2668, 3, FS, V
749.6, 3068, 4, RS, VI
749.6, 3116, 4, RS, VI
749.6, 3148, 4, RS, VI
749.6, 3341, 4, RS, V
749.6, 3358, 4, RS, V
749.6, 3375, 4, RS, V
749.6, 3404, 4, RS, V
749.6, 3435, 4, FS, V
749.6, 3453, 4, IB, V
749.7, 322, 0, RS, V
749.7, 333, 0, RS, V
749.7, 340, 0, RS, V
749.7, 1139, 1, FS, V
749.7, 1893, 2, FS, V
749.7, 1983, 2, RS, IV
749.7, 3085, 4, RS, VI
749.7, 3335, 4, RS, V
749.7, 3337, 4, RS, V
749.7, 3348, 4, RS, V
749.7, 3385, 4, RS, V
749.7, 3386, 4, RS, V
749.7, 3414, 4, FS, V
749.7, 3431, 4, FS, V
749.7, 3463, 4, IB, V
749.7, 3651, 4, RS, III
749.7, 3790, 4, LTS, III
749.8, 353, 0, RS, V
749.8, 368, 0, FS, V
749.8, 732, 0, FS, III
749.8, 1140, 1, FS, V
749.8, 1902, 2, FS, V
749.8, 1967, 2, RS, IV
749.8, 3376, 4, RS, V
749.8, 3381, 4, RS, V
749.8, 3402, 4, RS, V
749.8, 3773, 4, FS, III
749.8, 3802, 4, LTS, III
749.9, 290, 0, RS, V
749.9, 292, 0, RS, V
749.9, 336, 0, RS, V
749.9, 729, 0, FS, III
749.9, 1963, 2, RS, IV
749.9, 2669, 3, FS, V
749.9, 3409, 4, FS, V
749.9, 3450, 4, IB, V
749.9, 3468, 4, IB, V
750, 306, 0, RS, V
750, 346, 0, RS, V
750, 424, 0, IB, V
750, 740, 0, FS, III
750, 1887, 2, FS, V
750, 2658, 3, FS, V
750, 3325, 4, RS, V
750, 3338, 4, RS, V
750, 3343, 4, RS, V
750, 3349, 4, RS, V
750, 3362, 4, RS, V
750, 3783, 4, FS, III
750.1, 312, 0, RS, V
750.1, 334, 0, RS, V
750.1, 361, 0, FS, V
750.1, 371, 0, FS, V
750.1, 381, 0, FS, V
750.1, 385, 0, FS, V
750.1, 391, 0, FS, V
750.1, 1132, 1, FS, V
750.1, 1135, 1, FS, V
750.1, 1137, 1, FS, V
750.1, 1147, 1, FS, V
750.1, 1970, 2, RS, IV
750.1, 1994, 2, RS, IV
750.1, 2000, 2, RS, IV
750.1, 2009, 2, RS, IV
750.1, 2011, 2, RS, IV
750.1, 2038, 2, RS, IV
750.1, 2043, 2, RS, IV
750.1, 3152, 4, RS, VI
750.1, 3370, 4, RS, V
750.1, 3371, 4, RS, V
750.1, 3390, 4, RS, V
750.1, 3417, 4, FS, V
750.1, 3470, 4, IB, V
750.1, 3804, 4, LTS, III
750.2, 342, 0, RS, V
750.2, 383, 0, FS, V
750.2, 430, 0, IB, V
750.2, 1912, 2, FS, V
750.2, 1993, 2, RS, IV
750.2, 2645, 3, FS, V
750.2, 2650, 3, FS, V
750.2, 2671, 3, FS, V
750.2, 3332, 4, RS, V
750.2, 3336, 4, RS, V
750.2, 3434, 4, FS, V
750.2, 3457, 4, IB, V
750.2, 3458, 4, IB, V
750.2, 3585, 4, LTS, IV
750.3, 272, 0, RS, V
750.3, 282, 0, RS, V
750.3, 311, 0, RS, V
750.3, 376, 0, FS, V
750.3, 378, 0, FS, V
750.3, 535, 0, FS, IV
750.3, 545, 0, LTS, IV
750.3, 720, 0, FS, III
750.3, 724, 0, FS, III
750.3, 1151, 1, FS, V
750.3, 1903, 2, FS, V
750.3, 2651, 3, FS, V
750.3, 3318, 4, RS, V
750.3, 3322, 4, RS, V
750.3, 3340, 4, RS, V
750.3, 3344, 4, RS, V
750.3, 3624, 4, RS, III
750.3, 3708, 4, RS, III
750.4, 303, 0, RS, V
750.4, 407, 0, IB, V
750.4, 1884, 2, FS, V
750.4, 1901, 2, FS, V
750.4, 1968, 2, RS, IV
750.4, 2674, 3, FS, V
750.4, 3426, 4, FS, V
750.4, 3764, 4, FS, III
750.5, 327, 0, RS, V
750.5, 329, 0, RS, V
750.5, 362, 0, FS, V
750.5, 1123, 1, FS, V
750.5, 1143, 1, FS, V
750.5, 1959, 2, RS, IV
750.5, 2060, 2, LTS, IV
750.5, 2062, 2, LTS, IV
750.5, 2661, 3, FS, V
750.5, 3321, 4, RS, V
750.5, 3367, 4, RS, V
750.5, 3374, 4, RS, V
750.5, 3411, 4, FS, V
750.5, 3415, 4, FS, V
750.5, 3425, 4, FS, V
750.5, 3460, 4, IB, V
750.6, 281, 0, RS, V
750.6, 301, 0, RS, V
750.6, 384, 0, FS, V
750.6, 527, 0, FS, IV
750.6, 1913, 2, FS, V
750.6, 1957, 2, RS, IV
750.6, 1966, 2, RS, IV
750.6, 2039, 2, RS, IV
750.6, 2647, 3, FS, V
750.6, 3391, 4, RS, V
750.6, 3427, 4, FS, V
750.6, 3464, 4, IB, V
750.6, 3763, 4, FS, III
750.6, 3796, 4, LTS, III
750.7, 297, 0, RS, V
750.7, 338, 0, RS, V
750.7, 531, 0, FS, IV
750.7, 726, 0, FS, III
750.7, 3452, 4, IB, V
750.7, 3462, 4, IB, V
750.7, 3475, 4, IB, V
750.8, 373, 0, FS, V
750.8, 544, 0, LTS, IV
750.8, 1138, 1, FS, V
750.8, 1885, 2, FS, V
750.8, 1897, 2, FS, V
750.8, 2007, 2, RS, IV
750.8, 3346, 4, RS, V
750.8, 3420, 4, FS, V
750.8, 3467, 4, IB, V
750.8, 3474, 4, IB, V
750.8, 3650, 4, RS, III
750.9, 279, 0, RS, V
750.9, 345, 0, RS, V
750.9, 389, 0, FS, V
750.9, 727, 0, FS, III
750.9, 1886, 2, FS, V
750.9, 1889, 2, FS, V
750.9, 1895, 2, FS, V
750.9, 1976, 2, RS, IV
750.9, 1982, 2, RS, IV
750.9, 2016, 2, RS, IV
750.9, 2663, 3, FS, V
750.9, 3066, 4, RS, VI
750.9, 3299, 4, LTS, VI
750.9, 3369, 4, RS, V
750.9, 3387, 4, RS, V
751, 309, 0, RS, V
751, 343, 0, RS, V
751, 366, 0, FS, V
751, 374, 0, FS, V
751, 426, 0, IB, V
751, 1988, 2, RS, IV
751, 2064, 2, LTS, IV
751, 3719, 4, RS, III
751.1, 369, 0, FS, V
751.1, 1122, 1, FS, V
751.1, 1150, 1, FS, V
751.1, 1892, 2, FS, V
751.1, 1910, 2, FS, V
751.1, 1954, 2, RS, IV
751.1, 2030, 2, RS, IV
751.1, 2034, 2, RS, IV
751.1, 2659, 3, FS, V
751.1, 3380, 4, RS, V
751.1, 3418, 4, FS, V
751.1, 3456, 4, IB, V
751.1, 3745, 4, RS, III
751.2, 273, 0, RS, V
751.2, 355, 0, RS, V
751.2, 364, 0, FS, V
751.2, 2005, 2, RS, IV
751.2, 2666, 3, FS, V
751.2, 3133, 4, RS, VI
751.2, 3301, 4, LTS, VI
751.2, 3395, 4, RS, V
751.2, 3398, 4, RS, V
751.2, 3451, 4, IB, V
751.2, 3471, 4, IB, V
751.3, 344, 0, RS, V
751.3, 357, 0, RS, V
751.3, 425, 0, IB, V
751.3, 742, 0, FS, III
751.3, 1152, 1, FS, V
751.3, 1888, 2, FS, V
751.3, 1891, 2, FS, V
751.3, 1896, 2, FS, V
751.3, 2042, 2, RS, IV
751.3, 2644, 3, FS, V
751.3, 2673, 3, FS, V
751.3, 3209, 4, RS, VI
751.3, 3314, 4, LTS, VI
751.4, 294, 0, RS, V
751.4, 308, 0, RS, V
751.4, 314, 0, RS, V
751.4, 324, 0, RS, V
751.4, 738, 0, FS, III
751.4, 1126, 1, FS, V
751.4, 1145, 1, FS, V
751.4, 1908, 2, FS, V
751.4, 2660, 3, FS, V
751.4, 2664, 3, FS, V
751.4, 3455, 4, IB, V
751.4, 3762, 4, FS, III
751.5, 275, 0, RS, V
751.5, 307, 0, RS, V
751.5, 413, 0, IB, V
751.5, 1894, 2, FS, V
751.5, 1900, 2, FS, V
751.5, 1992, 2, RS, IV
751.5, 2008, 2, RS, IV
751.5, 2022, 2, RS, IV
751.5, 2648, 3, FS, V
751.5, 2657, 3, FS, V
751.5, 2670, 3, FS, V
751.5, 3327, 4, RS, V
751.5, 3342, 4, RS, V
751.5, 3430, 4, FS, V
751.5, 3690, 4, RS, III
751.6, 328, 0, RS, V
751.6, 372, 0, FS, V
751.6, 524, 0, FS, IV
751.6, 725, 0, FS, III
751.6, 741, 0, FS, III
751.6, 1905, 2, FS, V
751.6, 1974, 2, RS, IV
751.6, 2013, 2, RS, IV
751.6, 2029, 2, RS, IV
751.6, 2649, 3, FS, V
751.6, 2652, 3, FS, V
751.6, 3408, 4, FS, V
751.6, 3413, 4, FS, V
751.6, 3424, 4, FS, V
751.6, 3469, 4, IB, V
751.7, 319, 0, RS, V
751.7, 348, 0, RS, V
751.7, 379, 0, FS, V
751.7, 410, 0, IB, V
751.7, 428, 0, IB, V
751.7, 431, 0, IB, V
751.7, 534, 0, FS, IV
751.7, 540, 0, LTS, IV
751.7, 747, 0, LTS, III
751.7, 1129, 1, FS, V
751.7, 1134, 1, FS, V
751.7, 1969, 2, RS, IV
751.7, 2004, 2, RS, IV
751.7, 3300, 4, LTS, VI
751.7, 3393, 4, RS, V
751.7, 3410, 4, FS, V
751.7, 3422, 4, FS, V
751.7, 3429, 4, FS, V
751.7, 3432, 4, FS, V
751.7, 3770, 4, FS, III
751.8, 380, 0, FS, V
751.8, 420, 0, IB, V
751.8, 1911, 2, FS, V
751.8, 1986, 2, RS, IV
751.8, 2032, 2, RS, IV
751.8, 3328, 4, RS, V
751.8, 3405, 4, FS, V
751.8, 3412, 4, FS, V
751.8, 3416, 4, FS, V
751.8, 3454, 4, IB, V
751.8, 3473, 4, IB, V
751.9, 286, 0, RS, V
751.9, 363, 0, FS, V
751.9, 1141, 1, FS, V
751.9, 1146, 1, FS, V
751.9, 1883, 2, FS, V
751.9, 1907, 2, FS, V
751.9, 1978, 2, RS, IV
751.9, 2646, 3, FS, V
751.9, 2655, 3, FS, V
751.9, 2667, 3, FS, V
751.9, 3051, 4, RS, VI
752, 112, 0, RS, VI
752, 367, 0, FS, V
752, 386, 0, FS, V
752, 387, 0, FS, V
752, 1906, 2, FS, V
752, 1909, 2, FS, V
752, 1997, 2, RS, IV
752, 1998, 2, RS, IV
752, 2020, 2, RS, IV
752, 2656, 3, FS, V
752, 2665, 3, FS, V
752, 2672, 3, FS, V
752, 3406, 4, FS, V
752, 3419, 4, FS, V
752, 3793, 4, LTS, III
752.1, 97, 0, RS, VI
752.1, 529, 0, FS, IV
752.1, 1144, 1, FS, V
752.1, 2653, 3, FS, V
752.1, 2654, 3, FS, V
752.1, 3421, 4, FS, V
752.1, 3423, 4, FS, V
752.1, 3472, 4, IB, V
752.2, 278, 0, RS, V
752.2, 358, 0, RS, V
752.2, 375, 0, FS, V
752.2, 728, 0, FS, III
752.2, 1125, 1, FS, V
752.2, 1128, 1, FS, V
752.2, 1148, 1, FS, V
752.2, 1890, 2, FS, V
752.2, 1899, 2, FS, V
752.2, 1904, 2, FS, V
752.2, 2063, 2, LTS, IV
752.2, 2662, 3, FS, V
752.2, 3433, 4, FS, V
752.3, 296, 0, RS, V
752.3, 390, 0, FS, V
752.3, 530, 0, FS, IV
752.3, 1124, 1, FS, V
752.3, 1131, 1, FS, V
752.3, 1136, 1, FS, V
752.3, 1142, 1, FS, V
752.3, 2017, 2, RS, IV
752.3, 2027, 2, RS, IV
752.3, 3407, 4, FS, V
752.3, 3461, 4, IB, V
752.3, 3465, 4, IB, V
752.4, 370, 0, FS, V
752.4, 382, 0, FS, V
752.4, 1127, 1, FS, V
752.4, 1130, 1, FS, V
752.4, 1149, 1, FS, V
752.4, 1898, 2, FS, V
752.4, 3428, 4, FS, V
752.5, 300, 0, RS, V
752.5, 365, 0, FS, V
752.5, 377, 0, FS, V
752.5, 388, 0, FS, V
752.5, 525, 0, FS, IV
752.5, 538, 0, LTS, IV
752.5, 672, 0, RS, III
752.5, 1133, 1, FS, V
752.5, 2010, 2, RS, IV
752.5, 2066, 2, LTS, IV
752.5, 2668, 3, FS, V
752.5, 3126, 4, RS, VI
752.5, 3435, 4, FS, V
752.5, 3581, 4, LTS, IV
752.6, 415, 0, IB, V
752.6, 719, 0, FS, III
752.6, 730, 0, FS, III
752.6, 1139, 1, FS, V
752.6, 1743, 2, RS, VI
752.6, 1893, 2, FS, V
752.6, 1985, 2, RS, IV
752.6, 2061, 2, LTS, IV
752.6, 3331, 4, RS, V
752.6, 3414, 4, FS, V
752.6, 3431, 4, FS, V
752.6, 3589, 4, LTS, IV
752.7, 316, 0, RS, V
752.7, 368, 0, FS, V
752.7, 733, 0, FS, III
752.7, 1140, 1, FS, V
752.7, 1902, 2, FS, V
752.7, 1972, 2, RS, IV
752.7, 1995, 2, RS, IV
752.7, 2065, 2, LTS, IV
752.7, 3459, 4, IB, V
752.8, 310, 0, RS, V
752.8, 2003, 2, RS, IV
752.8, 2669, 3, FS, V
752.8, 3409, 4, FS, V
752.9, 1887, 2, FS, V
752.9, 2658, 3, FS, V
752.9, 3352, 4, RS, V
752.9, 3360, 4, RS, V
752.9, 3466, 4, IB, V
753, 361, 0, FS, V
753, 371, 0, FS, V
753, 381, 0, FS, V
753, 385, 0, FS, V
753, 391, 0, FS, V
753, 526, 0, FS, IV
753, 1132, 1, FS, V
753, 1135, 1, FS, V
753, 1137, 1, FS, V
753, 1147, 1, FS, V
753, 2031, 2, RS, IV
753, 2037, 2, RS, IV
753, 2041, 2, RS, IV
753, 3417, 4, FS, V
753, 3453, 4, IB, V
753.1, 383, 0, FS, V
753.1, 721, 0, FS, III
753.1, 734, 0, FS, III
753.1, 740, 0, FS, III
753.1, 1912, 2, FS, V
753.1, 1981, 2, RS, IV
753.1, 1989, 2, RS, IV
753.1, 2645, 3, FS, V
753.1, 2650, 3, FS, V
753.1, 2671, 3, FS, V
753.1, 3434, 4, FS, V
753.1, 3463, 4, IB, V
753.1, 3784, 4, FS, III
753.2, 376, 0, FS, V
753.2, 378, 0, FS, V
753.2, 1151, 1, FS, V
753.2, 1903, 2, FS, V
753.2, 2651, 3, FS, V
753.2, 3319, 4, RS, V
753.2, 3377, 4, RS, V
753.3, 412, 0, IB, V
753.3, 1884, 2, FS, V
753.3, 1901, 2, FS, V
753.3, 2006, 2, RS, IV
753.3, 2021, 2, RS, IV
753.3, 2674, 3, FS, V
753.3, 3399, 4, RS, V
753.3, 3426, 4, FS, V
753.3, 3450, 4, IB, V
753.3, 3468, 4, IB, V
753.4, 362, 0, FS, V
753.4, 717, 0, FS, III
753.4, 1123, 1, FS, V
753.4, 1143, 1, FS, V
753.4, 2036, 2, RS, IV
753.4, 2661, 3, FS, V
753.4, 3411, 4, FS, V
753.4, 3415, 4, FS, V
753.4, 3425, 4, FS, V
753.5, 384, 0, FS, V
753.5, 596, 0, RS, III
753.5, 1913, 2, FS, V
753.5, 2018, 2, RS, IV
753.5, 2035, 2, RS, IV
753.5, 2647, 3, FS, V
753.5, 3427, 4, FS, V
753.5, 3470, 4, IB, V
753.5, 3753, 4, RS, III
753.6, 430, 0, IB, V
753.6, 542, 0, LTS, IV
753.6, 2023, 2, RS, IV
753.6, 3457, 4, IB, V
753.6, 3458, 4, IB, V
753.7, 373, 0, FS, V
753.7, 1138, 1, FS, V
753.7, 1885, 2, FS, V
753.7, 1897, 2, FS, V
753.7, 1961, 2, RS, IV
753.7, 2067, 2, LTS, IV
753.7, 3323, 4, RS, V
753.7, 3420, 4, FS, V
753.8, 295, 0, RS, V
753.8, 299, 0, RS, V
753.8, 389, 0, FS, V
753.8, 523, 0, FS, IV
753.8, 1886, 2, FS, V
753.8, 1889, 2, FS, V
753.8, 1965, 2, RS, IV
753.8, 2028, 2, RS, IV
753.8, 2040, 2, RS, IV
753.8, 2663, 3, FS, V
753.8, 3317, 4, RS, V
753.8, 3401, 4, RS, V
753.9, 366, 0, FS, V
753.9, 374, 0, FS, V
753.9, 1962, 2, RS, IV
753.9, 1984, 2, RS, IV
753.9, 2019, 2, RS, IV
753.9, 3241, 4, RS, VI
753.9, 3359, 4, RS, V
753.9, 3460, 4, IB, V
754, 369, 0, FS, V
754, 1122, 1, FS, V
754, 1150, 1, FS, V
754, 1892, 2, FS, V
754, 1910, 2, FS, V
754, 2058, 2, LTS, IV
754, 2659, 3, FS, V
754, 3326, 4, RS, V
754, 3333, 4, RS, V
754, 3372, 4, RS, V
754, 3418, 4, FS, V
754, 3464, 4, IB, V
754, 3776, 4, FS, III
754.1, 364, 0, FS, V
754.1, 2666, 3, FS, V
754.1, 3324, 4, RS, V
754.1, 3400, 4, RS, V
754.1, 3452, 4, IB, V
754.1, 3462, 4, IB, V
754.1, 3475, 4, IB, V
754.1, 3772, 4, FS, III
754.2, 1152, 1, FS, V
754.2, 1888, 2, FS, V
754.2, 1891, 2, FS, V
754.2, 1896, 2, FS, V
754.2, 1958, 2, RS, IV
754.2, 2024, 2, RS, IV
754.2, 2059, 2, LTS, IV
754.2, 2644, 3, FS, V
754.2, 2673, 3, FS, V
754.2, 3378, 4, RS, V
754.2, 3382, 4, RS, V
754.2, 3467, 4, IB, V
754.2, 3474, 4, IB, V
754.2, 3584, 4, LTS, IV
754.2, 3779, 4, FS, III
754.3, 736, 0, FS, III
754.3, 754, 0, LTS, III
754.3, 1126, 1, FS, V
754.3, 1145, 1, FS, V
754.3, 1908, 2, FS, V
754.3, 2660, 3, FS, V
754.3, 2664, 3, FS, V
754.3, 3354, 4, RS, V
754.3, 3384, 4, RS, V
754.4, 732, 0, FS, III
754.4, 1894, 2, FS, V
754.4, 1900, 2, FS, V
754.4, 1977, 2, RS, IV
754.4, 2648, 3, FS, V
754.4, 2657, 3, FS, V
754.4, 2670, 3, FS, V
754.4, 3347, 4, RS, V
754.4, 3430, 4, FS, V
754.5, 372, 0, FS, V
754.5, 739, 0, FS, III
754.5, 1895, 2, FS, V
754.5, 1905, 2, FS, V
754.5, 2001, 2, RS, IV
754.5, 2649, 3, FS, V
754.5, 2652, 3, FS, V
754.5, 3408, 4, FS, V
754.5, 3413, 4, FS, V
754.5, 3424, 4, FS, V
754.5, 3456, 4, IB, V
754.6, 379, 0, FS, V
754.6, 1129, 1, FS, V
754.6, 1134, 1, FS, V
754.6, 1964, 2, RS, IV
754.6, 1999, 2, RS, IV
754.6, 3410, 4, FS, V
754.6, 3422, 4, FS, V
754.6, 3429, 4, FS, V
754.6, 3432, 4, FS, V
754.6, 3451, 4, IB, V
754.6, 3471, 4, IB, V
754.6, 3802, 4, LTS, III
754.7, 276, 0, RS, V
754.7, 289, 0, RS, V
754.7, 380, 0, FS, V
754.7, 425, 0, IB, V
754.7, 1911, 2, FS, V
754.7, 1955, 2, RS, IV
754.7, 1990, 2, RS, IV
754.7, 2014, 2, RS, IV
754.7, 2025, 2, RS, IV
754.7, 3339, 4, RS, V
754.7, 3364, 4, RS, V
754.7, 3368, 4, RS, V
754.7, 3392, 4, RS, V
754.7, 3405, 4, FS, V
754.7, 3412, 4, FS, V
754.7, 3416, 4, FS, V
754.7, 3631, 4, RS, III
754.8, 363, 0, FS, V
754.8, 1141, 1, FS, V
754.8, 1146, 1, FS, V
754.8, 1883, 2, FS, V
754.8, 1907, 2, FS, V
754.8, 2012, 2, RS, IV
754.8, 2646, 3, FS, V
754.8, 2655, 3, FS, V
754.8, 2667, 3, FS, V
754.8, 3397, 4, RS, V
754.8, 3455, 4, IB, V
754.9, 367, 0, FS, V
754.9, 386, 0, FS, V
754.9, 387, 0, FS, V
754.9, 413, 0, IB, V
754.9, 735, 0, FS, III
754.9, 1906, 2, FS, V
754.9, 1909, 2, FS, V
754.9, 2656, 3, FS, V
754.9, 2665, 3, FS, V
754.9, 2672, 3, FS, V
754.9, 3330, 4, RS, V
754.9, 3366, 4, RS, V
754.9, 3394, 4, RS, V
754.9, 3396, 4, RS, V
754.9, 3406, 4, FS, V
754.9, 3419, 4, FS, V
754.9, 3804, 4, LTS, III
755, 82, 0, RS, VI
755, 1144, 1, FS, V
755, 2653, 3, FS, V
755, 2654, 3, FS, V
755, 3345, 4, RS, V
755, 3403, 4, RS, V
755, 3421, 4, FS, V
755, 3423, 4, FS, V
755, 3469, 4, IB, V
755.1, 375, 0, FS, V
755.1, 755, 0, LTS, III
755.1, 1125, 1, FS, V
755.1, 1128, 1, FS, V
755.1, 1148, 1, FS, V
755.1, 1890, 2, FS, V
755.1, 1904, 2, FS, V
755.1, 1987, 2, RS, IV
755.1, 1991, 2, RS, IV
755.1, 2662, 3, FS, V
755.1, 3316, 4, RS, V
755.1, 3320, 4, RS, V
755.1, 3351, 4, RS, V
755.1, 3433, 4, FS, V
755.1, 3785, 4, FS, III
755.2, 390, 0, FS, V
755.2, 1124, 1, FS, V
755.2, 1131, 1, FS, V
755.2, 1136, 1, FS, V
755.2, 1142, 1, FS, V
755.2, 2026, 2, RS, IV
755.2, 3143, 4, RS, VI
755.2, 3407, 4, FS, V
755.2, 3454, 4, IB, V
755.2, 3473, 4, IB, V
755.3, 370, 0, FS, V
755.3, 382, 0, FS, V
755.3, 1127, 1, FS, V
755.3, 1130, 1, FS, V
755.3, 1149, 1, FS, V
755.3, 1898, 2, FS, V
755.3, 2060, 2, LTS, IV
755.3, 2062, 2, LTS, IV
755.3, 3365, 4, RS, V
755.3, 3428, 4, FS, V
755.4, 365, 0, FS, V
755.4, 377, 0, FS, V
755.4, 388, 0, FS, V
755.4, 1133, 1, FS, V
755.4, 2668, 3, FS, V
755.4, 3296, 4, LTS, VI
755.4, 3435, 4, FS, V
755.5, 269, 0, LTS, VI
755.5, 1139, 1, FS, V
755.5, 1893, 2, FS, V
755.5, 1979, 2, RS, IV
755.5, 2033, 2, RS, IV
755.5, 3306, 4, LTS, VI
755.5, 3389, 4, RS, V
755.5, 3414, 4, FS, V
755.5, 3431, 4, FS, V
755.5, 3472, 4, IB, V
755.6, 72, 0, RS, VI
755.6, 368, 0, FS, V
755.6, 1140, 1, FS, V
755.6, 1902, 2, FS, V
755.6, 1956, 2, RS, IV
755.6, 1980, 2, RS, IV
755.6, 3353, 4, RS, V
755.6, 3357, 4, RS, V
755.6, 3361, 4, RS, V
755.6, 3379, 4, RS, V
755.7, 258, 0, LTS, VI
755.7, 733, 0, FS, III
755.7, 1973, 2, RS, IV
755.7, 2669, 3, FS, V
755.7, 3329, 4, RS, V
755.7, 3334, 4, RS, V
755.7, 3350, 4, RS, V
755.7, 3363, 4, RS, V
755.7, 3409, 4, FS, V
755.7, 3461, 4, IB, V
755.7, 3465, 4, IB, V
755.7, 3794, 4, LTS, III
755.8, 1971, 2, RS, IV
755.8, 1975, 2, RS, IV
755.8, 1996, 2, RS, IV
755.8, 2015, 2, RS, IV
755.8, 2064, 2, LTS, IV
755.8, 2658, 3, FS, V
755.8, 3355, 4, RS, V
755.8, 3356, 4, RS, V
755.8, 3373, 4, RS, V
755.8, 3383, 4, RS, V
755.8, 3388, 4, RS, V
755.8, 3773, 4, FS, III
755.9, 361, 0, FS, V
755.9, 371, 0, FS, V
755.9, 381, 0, FS, V
755.9, 385, 0, FS, V
755.9, 391, 0, FS, V
755.9, 742, 0, FS, III
755.9, 1132, 1, FS, V
755.9, 1135, 1, FS, V
755.9, 1137, 1, FS, V
755.9, 1147, 1, FS, V
755.9, 1887, 2, FS, V
755.9, 1960, 2, RS, IV
755.9, 2002, 2, RS, IV
755.9, 3341, 4, RS, V
755.9, 3358, 4, RS, V
755.9, 3375, 4, RS, V
755.9, 3404, 4, RS, V
755.9, 3417, 4, FS, V
756, 383, 0, FS, V
756, 730, 0, FS, III
756, 740, 0, FS, III
756, 1983, 2, RS, IV
756, 2645, 3, FS, V
756, 2650, 3, FS, V
756, 2671, 3, FS, V
756, 3242, 4, RS, VI
756, 3335, 4, RS, V
756, 3337, 4, RS, V
756, 3348, 4, RS, V
756, 3385, 4, RS, V
756, 3386, 4, RS, V
756, 3434, 4, FS, V
756.1, 376, 0, FS, V
756.1, 378, 0, FS, V
756.1, 1151, 1, FS, V
756.1, 1903, 2, FS, V
756.1, 1967, 2, RS, IV
756.1, 2651, 3, FS, V
756.1, 3376, 4, RS, V
756.1, 3381, 4, RS, V
756.1, 3402, 4, RS, V
756.1, 3459, 4, IB, V
756.2, 170, 0, RS, VI
756.2, 1884, 2, FS, V
756.2, 1901, 2, FS, V
756.2, 1963, 2, RS, IV
756.2, 2674, 3, FS, V
756.2, 3426, 4, FS, V
756.3, 362, 0, FS, V
756.3, 1123, 1, FS, V
756.3, 1143, 1, FS, V
756.3, 2661, 3, FS, V
756.3, 3325, 4, RS, V
756.3, 3338, 4, RS, V
756.3, 3343, 4, RS, V
756.3, 3349, 4, RS, V
756.3, 3362, 4, RS, V
756.3, 3411, 4, FS, V
756.3, 3415, 4, FS, V
756.3, 3425, 4, FS, V
756.3, 3466, 4, IB, V
756.4, 384, 0, FS, V
756.4, 721, 0, FS, III
756.4, 1970, 2, RS, IV
756.4, 1994, 2, RS, IV
756.4, 2000, 2, RS, IV
756.4, 2009, 2, RS, IV
756.4, 2011, 2, RS, IV
756.4, 2038, 2, RS, IV
756.4, 2043, 2, RS, IV
756.4, 2647, 3, FS, V
756.4, 3370, 4, RS, V
756.4, 3371, 4, RS, V
756.4, 3390, 4, RS, V
756.4, 3427, 4, FS, V
756.4, 3453, 4, IB, V
756.5, 747, 0, LTS, III
756.5, 3332, 4, RS, V
756.5, 3336, 4, RS, V
756.5, 3463, 4, IB, V
756.6, 373, 0, FS, V
756.6, 1138, 1, FS, V
756.6, 1885, 2, FS, V
756.6, 1897, 2, FS, V
756.6, 3318, 4, RS, V
756.6, 3322, 4, RS, V
756.6, 3340, 4, RS, V
756.6, 3344, 4, RS, V
756.6, 3420, 4, FS, V
756.7, 389, 0, FS, V
756.7, 725, 0, FS, III
756.7, 1886, 2, FS, V
