12.5, 2681, 3, LTS, V
130.8, 878, 1, RS, VI
130.8, 1127, 1, FS, V
130.8, 1128, 1, FS, V
130.8, 1131, 1, FS, V
130.8, 1135, 1, FS, V
130.8, 1136, 1, FS, V
130.8, 1146, 1, FS, V
130.8, 1147, 1, FS, V
130.8, 1149, 1, FS, V
130.8, 1150, 1, FS, V
130.8, 1176, 1, IB, V
130.8, 1185, 1, IB, V
130.9, 835, 1, RS, VI
130.9, 1123, 1, FS, V
130.9, 1125, 1, FS, V
130.9, 1134, 1, FS, V
130.9, 1137, 1, FS, V
130.9, 1152, 1, FS, V
130.9, 1168, 1, IB, V
130.9, 1182, 1, IB, V
130.9, 1184, 1, IB, V
131, 387, 0, FS, V
131, 909, 1, RS, VI
131, 1122, 1, FS, V
131, 1130, 1, FS, V
131, 1133, 1, FS, V
131, 1138, 1, FS, V
131, 1140, 1, FS, V
131, 1141, 1, FS, V
131, 1142, 1, FS, V
131, 1148, 1, FS, V
131, 1181, 1, IB, V
131.1, 1143, 1, FS, V
131.1, 1188, 1, IB, V
131.1, 1189, 1, IB, V
131.1, 1319, 1, RS, III
131.2, 857, 1, RS, VI
131.2, 1022, 1, LTS, VI
131.2, 1186, 1, IB, V
131.3, 1145, 1, FS, V
131.3, 1190, 1, IB, V
131.3, 1296, 1, FS, IV
131.3, 1483, 1, FS, III
131.4, 367, 0, FS, V
131.4, 823, 1, RS, VI
131.4, 861, 1, RS, VI
131.4, 928, 1, RS, VI
131.4, 1177, 1, IB, V
131.4, 1192, 1, IB, V
131.5, 386, 0, FS, V
131.5, 970, 1, RS, VI
131.5, 1173, 1, IB, V
131.5, 1298, 1, LTS, IV
131.5, 1410, 1, RS, III
131.5, 1502, 1, FS, III
131.6, 1124, 1, FS, V
131.6, 1132, 1, FS, V
131.6, 1183, 1, IB, V
131.7, 362, 0, FS, V
131.7, 369, 0, FS, V
131.7, 382, 0, FS, V
131.7, 983, 1, RS, VI
131.7, 1055, 1, RS, V
131.7, 1179, 1, IB, V
131.7, 1521, 1, LTS, III
131.8, 365, 0, FS, V
131.8, 985, 1, FS, VI
131.8, 1496, 1, FS, III
131.9, 368, 0, FS, V
131.9, 371, 0, FS, V
131.9, 380, 0, FS, V
131.9, 845, 1, RS, VI
131.9, 1504, 1, FS, III
131.9, 1519, 1, LTS, III
132, 364, 0, FS, V
132, 377, 0, FS, V
132, 914, 1, RS, VI
132, 1043, 1, RS, V
132, 1390, 1, RS, III
132, 1518, 1, LTS, III
132.1, 376, 0, FS, V
132.1, 890, 1, RS, VI
132.1, 941, 1, RS, VI
132.1, 1027, 1, LTS, VI
132.1, 1034, 1, RS, V
132.1, 1048, 1, RS, V
132.1, 1073, 1, RS, V
132.1, 1093, 1, RS, V
132.1, 1288, 1, FS, IV
132.2, 381, 0, FS, V
132.2, 950, 1, RS, VI
132.2, 958, 1, RS, VI
132.2, 1069, 1, RS, V
132.2, 1070, 1, RS, V
132.2, 1076, 1, RS, V
132.2, 1512, 1, LTS, III
132.3, 780, 1, RS, VI
132.3, 1051, 1, RS, V
132.3, 1054, 1, RS, V
132.3, 1064, 1, RS, V
132.3, 1091, 1, RS, V
132.3, 1099, 1, RS, V
132.3, 1110, 1, RS, V
132.4, 375, 0, FS, V
132.4, 379, 0, FS, V
132.4, 391, 0, FS, V
132.4, 907, 1, RS, VI
132.4, 915, 1, RS, VI
132.4, 1039, 1, RS, V
132.4, 1066, 1, RS, V
132.4, 1072, 1, RS, V
132.4, 1085, 1, RS, V
132.4, 1096, 1, RS, V
132.4, 1106, 1, RS, V
132.4, 1113, 1, RS, V
132.4, 1299, 1, LTS, IV
132.4, 1332, 1, RS, III
132.4, 1482, 1, FS, III
132.4, 1514, 1, LTS, III
132.5, 1049, 1, RS, V
132.5, 1111, 1, RS, V
132.5, 1116, 1, RS, V
132.5, 1363, 1, RS, III
132.5, 1498, 1, FS, III
132.6, 374, 0, FS, V
132.6, 796, 1, RS, VI
132.6, 1037, 1, RS, V
132.6, 1084, 1, RS, V
132.6, 1089, 1, RS, V
132.6, 1412, 1, RS, III
132.6, 1486, 1, FS, III
132.7, 378, 0, FS, V
132.7, 385, 0, FS, V
132.7, 1033, 1, RS, V
132.7, 1045, 1, RS, V
132.7, 1046, 1, RS, V
132.7, 1058, 1, RS, V
132.7, 1062, 1, RS, V
132.7, 1074, 1, RS, V
132.7, 1087, 1, RS, V
132.7, 1108, 1, RS, V
132.7, 1120, 1, RS, V
132.8, 384, 0, FS, V
132.8, 389, 0, FS, V
132.8, 1018, 1, LTS, VI
132.8, 1047, 1, RS, V
132.8, 1059, 1, RS, V
132.8, 1104, 1, RS, V
132.8, 1440, 1, RS, III
132.8, 1494, 1, FS, III
132.9, 383, 0, FS, V
132.9, 1050, 1, RS, V
132.9, 1053, 1, RS, V
132.9, 1057, 1, RS, V
132.9, 1061, 1, RS, V
132.9, 1088, 1, RS, V
132.9, 1107, 1, RS, V
132.9, 1112, 1, RS, V
132.9, 1119, 1, RS, V
132.9, 1484, 1, FS, III
133, 373, 0, FS, V
133, 1082, 1, RS, V
133, 1083, 1, RS, V
133, 1101, 1, RS, V
133, 1305, 1, LTS, IV
133, 1480, 1, FS, III
133, 2665, 3, FS, V
133.1, 366, 0, FS, V
133.1, 372, 0, FS, V
133.1, 388, 0, FS, V
133.1, 1036, 1, RS, V
133.1, 1041, 1, RS, V
133.1, 1052, 1, RS, V
133.1, 1067, 1, RS, V
133.1, 1071, 1, RS, V
133.1, 1075, 1, RS, V
133.1, 1094, 1, RS, V
133.1, 1095, 1, RS, V
133.1, 1098, 1, RS, V
133.1, 1105, 1, RS, V
133.1, 1126, 1, FS, V
133.1, 1509, 1, LTS, III
133.2, 1035, 1, RS, V
133.2, 1040, 1, RS, V
133.2, 1056, 1, RS, V
133.2, 1077, 1, RS, V
133.2, 1078, 1, RS, V
133.2, 1080, 1, RS, V
133.2, 1301, 1, LTS, IV
133.2, 1340, 1, RS, III
133.3, 363, 0, FS, V
133.3, 370, 0, FS, V
133.3, 930, 1, RS, VI
133.3, 1011, 1, LTS, VI
133.3, 1042, 1, RS, V
133.3, 1044, 1, RS, V
133.3, 1090, 1, RS, V
133.3, 1114, 1, RS, V
133.3, 1115, 1, RS, V
133.3, 2535, 3, LTS, VI
133.4, 804, 1, RS, VI
133.4, 998, 1, FS, VI
133.4, 1063, 1, RS, V
133.4, 1079, 1, RS, V
133.4, 1191, 1, IB, V
133.4, 1297, 1, LTS, IV
133.4, 1303, 1, LTS, IV
133.4, 1324, 1, RS, III
133.5, 361, 0, FS, V
133.5, 1038, 1, RS, V
133.5, 1068, 1, RS, V
133.5, 1081, 1, RS, V
133.5, 1086, 1, RS, V
133.5, 1097, 1, RS, V
133.5, 1103, 1, RS, V
133.5, 1129, 1, FS, V
133.5, 1167, 1, IB, V
133.5, 1493, 1, FS, III
133.6, 811, 1, RS, VI
133.6, 1060, 1, RS, V
133.6, 1065, 1, RS, V
133.6, 1117, 1, RS, V
133.6, 1118, 1, RS, V
133.6, 1139, 1, FS, V
133.6, 1144, 1, FS, V
133.6, 1151, 1, FS, V
133.6, 1300, 1, LTS, IV
133.7, 390, 0, FS, V
133.7, 886, 1, RS, VI
133.7, 1092, 1, RS, V
133.7, 1102, 1, RS, V
133.7, 1121, 1, RS, V
133.7, 1127, 1, FS, V
133.7, 1128, 1, FS, V
133.7, 1131, 1, FS, V
133.7, 1135, 1, FS, V
133.7, 1136, 1, FS, V
133.7, 1146, 1, FS, V
133.7, 1147, 1, FS, V
133.7, 1149, 1, FS, V
133.7, 1150, 1, FS, V
133.7, 1169, 1, IB, V
133.7, 1178, 1, IB, V
133.8, 927, 1, RS, VI
133.8, 1016, 1, LTS, VI
133.8, 1123, 1, FS, V
133.8, 1125, 1, FS, V
133.8, 1134, 1, FS, V
133.8, 1137, 1, FS, V
133.8, 1152, 1, FS, V
133.8, 1180, 1, IB, V
133.8, 1447, 1, RS, III
133.9, 387, 0, FS, V
133.9, 1025, 1, LTS, VI
133.9, 1100, 1, RS, V
133.9, 1109, 1, RS, V
133.9, 1122, 1, FS, V
133.9, 1130, 1, FS, V
133.9, 1133, 1, FS, V
133.9, 1138, 1, FS, V
133.9, 1140, 1, FS, V
133.9, 1141, 1, FS, V
133.9, 1142, 1, FS, V
133.9, 1148, 1, FS, V
133.9, 1171, 1, IB, V
133.9, 1174, 1, IB, V
134, 250, 0, LTS, VI
134, 1143, 1, FS, V
134, 1170, 1, IB, V
134, 1286, 1, FS, IV
134, 1485, 1, FS, III
134.1, 1172, 1, IB, V
134.1, 1175, 1, IB, V
134.1, 1187, 1, IB, V
134.1, 1508, 1, LTS, III
134.2, 881, 1, RS, VI
134.2, 1013, 1, LTS, VI
134.2, 1145, 1, FS, V
134.2, 1176, 1, IB, V
134.2, 1185, 1, IB, V
134.2, 1287, 1, FS, IV
134.2, 1311, 1, RS, III
134.2, 1516, 1, LTS, III
134.2, 1517, 1, LTS, III
134.3, 1031, 1, LTS, VI
134.3, 1168, 1, IB, V
134.3, 1182, 1, IB, V
134.3, 1184, 1, IB, V
134.3, 1461, 1, RS, III
134.4, 386, 0, FS, V
134.4, 844, 1, RS, VI
134.4, 1181, 1, IB, V
134.4, 1487, 1, FS, III
134.5, 1124, 1, FS, V
134.5, 1132, 1, FS, V
134.5, 1188, 1, IB, V
134.5, 1189, 1, IB, V
134.5, 1433, 1, RS, III
134.5, 1478, 1, FS, III
134.6, 362, 0, FS, V
134.6, 369, 0, FS, V
134.6, 382, 0, FS, V
134.6, 1017, 1, LTS, VI
134.6, 1186, 1, IB, V
134.6, 1302, 1, LTS, IV
134.6, 1308, 1, RS, III
134.6, 1380, 1, RS, III
134.6, 1382, 1, RS, III
134.6, 1470, 1, RS, III
134.7, 365, 0, FS, V
134.7, 1190, 1, IB, V
134.7, 1304, 1, LTS, IV
134.7, 1501, 1, FS, III
134.8, 368, 0, FS, V
134.8, 380, 0, FS, V
134.8, 1177, 1, IB, V
134.8, 1192, 1, IB, V
134.8, 1403, 1, RS, III
134.8, 1454, 1, RS, III
134.9, 364, 0, FS, V
134.9, 377, 0, FS, V
134.9, 1028, 1, LTS, VI
134.9, 1173, 1, IB, V
134.9, 1322, 1, RS, III
134.9, 1437, 1, RS, III
134.9, 2644, 3, FS, V
134.9, 2659, 3, FS, V
134.9, 2674, 3, FS, V
135, 376, 0, FS, V
135, 1183, 1, IB, V
135, 1428, 1, RS, III
135, 1492, 1, FS, III
135, 2274, 2, LTS, III
135.1, 381, 0, FS, V
135.1, 1000, 1, FS, VI
135.1, 1179, 1, IB, V
135.1, 1349, 1, RS, III
135.2, 371, 0, FS, V
135.2, 1023, 1, LTS, VI
135.2, 1506, 1, LTS, III
135.3, 375, 0, FS, V
135.3, 379, 0, FS, V
135.3, 1012, 1, LTS, VI
135.3, 1306, 1, LTS, IV
135.4, 1307, 1, RS, III
135.5, 374, 0, FS, V
135.5, 969, 1, RS, VI
135.5, 1500, 1, FS, III
135.5, 1520, 1, LTS, III
135.5, 2648, 3, FS, V
135.6, 378, 0, FS, V
135.6, 385, 0, FS, V
135.6, 1460, 1, RS, III
135.6, 1466, 1, RS, III
135.7, 384, 0, FS, V
135.7, 389, 0, FS, V
135.7, 1423, 1, RS, III
135.8, 383, 0, FS, V
135.8, 1021, 1, LTS, VI
135.8, 1289, 1, FS, IV
135.8, 1312, 1, RS, III
135.9, 373, 0, FS, V
135.9, 988, 1, FS, VI
135.9, 1367, 1, RS, III
135.9, 2665, 3, FS, V
135.9, 2666, 3, FS, V
136, 366, 0, FS, V
136, 388, 0, FS, V
136, 391, 0, FS, V
136, 1126, 1, FS, V
136, 1489, 1, FS, III
136, 2653, 3, FS, V
136.1, 893, 1, RS, VI
136.1, 1483, 1, FS, III
136.3, 363, 0, FS, V
136.3, 1451, 1, RS, III
136.4, 361, 0, FS, V
136.4, 1129, 1, FS, V
136.4, 2664, 3, FS, V
136.5, 1139, 1, FS, V
136.5, 1144, 1, FS, V
136.5, 1151, 1, FS, V
136.5, 1502, 1, FS, III
136.5, 2651, 3, FS, V
136.6, 367, 0, FS, V
136.6, 390, 0, FS, V
136.6, 1127, 1, FS, V
136.6, 1128, 1, FS, V
136.6, 1131, 1, FS, V
136.6, 1135, 1, FS, V
136.6, 1136, 1, FS, V
136.6, 1146, 1, FS, V
136.6, 1147, 1, FS, V
136.6, 1149, 1, FS, V
136.6, 1150, 1, FS, V
136.6, 1521, 1, LTS, III
136.7, 370, 0, FS, V
136.7, 372, 0, FS, V
136.7, 1123, 1, FS, V
136.7, 1125, 1, FS, V
136.7, 1134, 1, FS, V
136.7, 1137, 1, FS, V
136.7, 1152, 1, FS, V
136.7, 1491, 1, FS, III
136.8, 387, 0, FS, V
136.8, 1020, 1, LTS, VI
136.8, 1122, 1, FS, V
136.8, 1130, 1, FS, V
136.8, 1133, 1, FS, V
136.8, 1138, 1, FS, V
136.8, 1140, 1, FS, V
136.8, 1141, 1, FS, V
136.8, 1142, 1, FS, V
136.8, 1148, 1, FS, V
136.8, 1191, 1, IB, V
136.8, 1484, 1, FS, III
136.8, 1518, 1, LTS, III
136.8, 2645, 3, FS, V
136.9, 879, 1, RS, VI
136.9, 916, 1, RS, VI
136.9, 1014, 1, LTS, VI
136.9, 1143, 1, FS, V
136.9, 1167, 1, IB, V
136.9, 1485, 1, FS, III
136.9, 1504, 1, FS, III
137.1, 1145, 1, FS, V
137.1, 1169, 1, IB, V
137.1, 1178, 1, IB, V
137.1, 1496, 1, FS, III
137.2, 1180, 1, IB, V
137.2, 1299, 1, LTS, IV
137.2, 1479, 1, FS, III
137.2, 1514, 1, LTS, III
137.3, 386, 0, FS, V
137.3, 1171, 1, IB, V
137.3, 1174, 1, IB, V
137.3, 1296, 1, FS, IV
137.4, 820, 1, RS, VI
137.4, 1124, 1, FS, V
137.4, 1132, 1, FS, V
137.4, 1170, 1, IB, V
137.4, 1482, 1, FS, III
137.4, 1495, 1, FS, III
137.5, 232, 0, FS, VI
137.5, 362, 0, FS, V
137.5, 369, 0, FS, V
137.5, 382, 0, FS, V
137.5, 1172, 1, IB, V
137.5, 1175, 1, IB, V
137.5, 1187, 1, IB, V
137.5, 1505, 1, LTS, III
137.5, 2657, 3, FS, V
137.6, 365, 0, FS, V
137.6, 888, 1, RS, VI
137.6, 1176, 1, IB, V
137.6, 1185, 1, IB, V
137.6, 1320, 1, RS, III
137.7, 368, 0, FS, V
137.7, 380, 0, FS, V
137.7, 1168, 1, IB, V
137.7, 1182, 1, IB, V
137.7, 1184, 1, IB, V
137.7, 1309, 1, RS, III
137.7, 1487, 1, FS, III
137.7, 1494, 1, FS, III
137.7, 1499, 1, FS, III
137.7, 2647, 3, FS, V
137.8, 364, 0, FS, V
137.8, 377, 0, FS, V
137.8, 1181, 1, IB, V
137.8, 1305, 1, LTS, IV
137.8, 2659, 3, FS, V
137.9, 376, 0, FS, V
137.9, 1188, 1, IB, V
137.9, 1189, 1, IB, V
137.9, 1492, 1, FS, III
137.9, 1501, 1, FS, III
137.9, 1509, 1, LTS, III
137.9, 2672, 3, FS, V
138, 381, 0, FS, V
138, 1055, 1, RS, V
138, 1186, 1, IB, V
138, 1301, 1, LTS, IV
138, 1480, 1, FS, III
138, 1498, 1, FS, III
138.1, 371, 0, FS, V
138.1, 1190, 1, IB, V
138.1, 1427, 1, RS, III
138.1, 1493, 1, FS, III
138.1, 1512, 1, LTS, III
138.2, 375, 0, FS, V
138.2, 379, 0, FS, V
138.2, 1177, 1, IB, V
138.2, 1192, 1, IB, V
138.2, 1297, 1, LTS, IV
138.2, 1497, 1, FS, III
138.3, 1043, 1, RS, V
138.3, 1173, 1, IB, V
138.3, 1387, 1, RS, III
138.3, 1444, 1, RS, III
138.4, 374, 0, FS, V
138.4, 1034, 1, RS, V
138.4, 1048, 1, RS, V
138.4, 1073, 1, RS, V
138.4, 1093, 1, RS, V
138.4, 1183, 1, IB, V
138.4, 1300, 1, LTS, IV
138.4, 1490, 1, FS, III
138.4, 1500, 1, FS, III
138.4, 1503, 1, FS, III
138.4, 2656, 3, FS, V
138.4, 2658, 3, FS, V
138.4, 2674, 3, FS, V
138.5, 378, 0, FS, V
138.5, 385, 0, FS, V
138.5, 1069, 1, RS, V
138.5, 1070, 1, RS, V
138.5, 1076, 1, RS, V
138.5, 1179, 1, IB, V
138.5, 1421, 1, RS, III
138.5, 1510, 1, LTS, III
138.6, 384, 0, FS, V
138.6, 389, 0, FS, V
138.6, 1051, 1, RS, V
138.6, 1054, 1, RS, V
138.6, 1064, 1, RS, V
138.6, 1091, 1, RS, V
138.6, 1099, 1, RS, V
138.6, 1110, 1, RS, V
138.7, 383, 0, FS, V
138.7, 938, 1, RS, VI
138.7, 1039, 1, RS, V
138.7, 1066, 1, RS, V
138.7, 1072, 1, RS, V
138.7, 1085, 1, RS, V
138.7, 1096, 1, RS, V
138.7, 1106, 1, RS, V
138.7, 1113, 1, RS, V
138.7, 1286, 1, FS, IV
138.7, 1478, 1, FS, III
138.8, 373, 0, FS, V
138.8, 1049, 1, RS, V
138.8, 1116, 1, RS, V
138.8, 2652, 3, FS, V
138.8, 2663, 3, FS, V
138.8, 2665, 3, FS, V
138.9, 366, 0, FS, V
138.9, 388, 0, FS, V
138.9, 1037, 1, RS, V
138.9, 1084, 1, RS, V
138.9, 1089, 1, RS, V
138.9, 1126, 1, FS, V
138.9, 1381, 1, RS, III
138.9, 1412, 1, RS, III
138.9, 1418, 1, RS, III
138.9, 1489, 1, FS, III
138.9, 2644, 3, FS, V
139, 248, 0, FS, VI
139, 1033, 1, RS, V
139, 1045, 1, RS, V
139, 1046, 1, RS, V
139, 1058, 1, RS, V
139, 1062, 1, RS, V
139, 1074, 1, RS, V
139, 1087, 1, RS, V
139, 1108, 1, RS, V
139, 1120, 1, RS, V
139, 1483, 1, FS, III
139, 1516, 1, LTS, III
139, 1517, 1, LTS, III
139.1, 1047, 1, RS, V
139.1, 1059, 1, RS, V
139.1, 1104, 1, RS, V
139.2, 363, 0, FS, V
139.2, 807, 1, RS, VI
139.2, 1050, 1, RS, V
139.2, 1053, 1, RS, V
139.2, 1057, 1, RS, V
139.2, 1061, 1, RS, V
139.2, 1088, 1, RS, V
139.2, 1107, 1, RS, V
139.2, 1119, 1, RS, V
139.3, 361, 0, FS, V
139.3, 391, 0, FS, V
139.3, 1082, 1, RS, V
139.3, 1083, 1, RS, V
139.3, 1101, 1, RS, V
139.3, 1112, 1, RS, V
139.3, 1129, 1, FS, V
139.3, 1303, 1, LTS, IV
139.3, 1402, 1, RS, III
139.3, 1481, 1, FS, III
139.4, 1036, 1, RS, V
139.4, 1041, 1, RS, V
139.4, 1052, 1, RS, V
139.4, 1067, 1, RS, V
139.4, 1071, 1, RS, V
139.4, 1075, 1, RS, V
139.4, 1094, 1, RS, V
139.4, 1095, 1, RS, V
139.4, 1098, 1, RS, V
139.4, 1105, 1, RS, V
139.4, 1139, 1, FS, V
139.4, 1144, 1, FS, V
139.4, 1151, 1, FS, V
139.4, 1302, 1, LTS, IV
139.4, 1315, 1, RS, III
139.4, 1502, 1, FS, III
139.4, 2648, 3, FS, V
139.4, 3791, 4, LTS, III
139.5, 390, 0, FS, V
139.5, 1035, 1, RS, V
139.5, 1040, 1, RS, V
139.5, 1056, 1, RS, V
139.5, 1077, 1, RS, V
139.5, 1078, 1, RS, V
139.5, 1080, 1, RS, V
139.5, 1127, 1, FS, V
139.5, 1128, 1, FS, V
139.5, 1131, 1, FS, V
139.5, 1135, 1, FS, V
139.5, 1136, 1, FS, V
139.5, 1146, 1, FS, V
139.5, 1147, 1, FS, V
139.5, 1149, 1, FS, V
139.5, 1150, 1, FS, V
139.5, 1304, 1, LTS, IV
139.6, 372, 0, FS, V
139.6, 1042, 1, RS, V
139.6, 1044, 1, RS, V
139.6, 1090, 1, RS, V
139.6, 1114, 1, RS, V
139.6, 1123, 1, FS, V
139.6, 1125, 1, FS, V
139.6, 1134, 1, FS, V
139.6, 1137, 1, FS, V
139.6, 1152, 1, FS, V
139.6, 1363, 1, RS, III
139.7, 387, 0, FS, V
139.7, 1063, 1, RS, V
139.7, 1079, 1, RS, V
139.7, 1122, 1, FS, V
139.7, 1130, 1, FS, V
139.7, 1133, 1, FS, V
139.7, 1138, 1, FS, V
139.7, 1140, 1, FS, V
139.7, 1141, 1, FS, V
139.7, 1142, 1, FS, V
139.7, 1148, 1, FS, V
139.7, 1298, 1, LTS, IV
139.7, 1455, 1, RS, III
139.7, 1486, 1, FS, III
139.8, 1038, 1, RS, V
139.8, 1068, 1, RS, V
139.8, 1081, 1, RS, V
139.8, 1086, 1, RS, V
139.8, 1097, 1, RS, V
139.8, 1103, 1, RS, V
139.8, 1143, 1, FS, V
139.8, 1485, 1, FS, III
139.8, 1504, 1, FS, III
139.9, 1060, 1, RS, V
139.9, 1065, 1, RS, V
139.9, 1117, 1, RS, V
139.9, 1118, 1, RS, V
140, 1092, 1, RS, V
140, 1102, 1, RS, V
140, 1145, 1, FS, V
140, 1506, 1, LTS, III
140.1, 1306, 1, LTS, IV
140.1, 1479, 1, FS, III
140.2, 386, 0, FS, V
140.2, 1109, 1, RS, V
140.2, 1191, 1, IB, V
140.2, 1288, 1, FS, IV
140.2, 2653, 3, FS, V
140.3, 1124, 1, FS, V
140.3, 1132, 1, FS, V
140.3, 1167, 1, IB, V
140.3, 1482, 1, FS, III
140.3, 1520, 1, LTS, III
140.3, 2664, 3, FS, V
140.4, 362, 0, FS, V
140.4, 369, 0, FS, V
140.4, 382, 0, FS, V
140.5, 365, 0, FS, V
140.5, 1169, 1, IB, V
140.5, 1178, 1, IB, V
140.5, 1491, 1, FS, III
140.5, 2645, 3, FS, V
140.6, 368, 0, FS, V
140.6, 380, 0, FS, V
140.6, 1180, 1, IB, V
140.6, 2651, 3, FS, V
140.7, 364, 0, FS, V
140.7, 1171, 1, IB, V
140.7, 1174, 1, IB, V
140.7, 2666, 3, FS, V
140.8, 1170, 1, IB, V
140.9, 381, 0, FS, V
140.9, 1172, 1, IB, V
140.9, 1175, 1, IB, V
140.9, 1470, 1, RS, III
140.9, 1484, 1, FS, III
140.9, 2662, 3, FS, V
141, 1176, 1, IB, V
141, 1185, 1, IB, V
141, 2673, 3, FS, V
141.1, 375, 0, FS, V
141.1, 379, 0, FS, V
141.1, 1168, 1, IB, V
141.1, 1182, 1, IB, V
141.1, 1184, 1, IB, V
141.1, 1319, 1, RS, III
141.2, 377, 0, FS, V
141.2, 1181, 1, IB, V
141.3, 376, 0, FS, V
141.3, 1188, 1, IB, V
141.3, 1189, 1, IB, V
141.3, 1415, 1, RS, III
141.3, 1515, 1, LTS, III
141.3, 3440, 4, LTS, V
141.4, 367, 0, FS, V
141.4, 371, 0, FS, V
141.4, 1186, 1, IB, V
141.4, 1521, 1, LTS, III
141.5, 374, 0, FS, V
141.5, 378, 0, FS, V
141.5, 384, 0, FS, V
141.5, 1190, 1, IB, V
141.5, 1332, 1, RS, III
141.5, 2650, 3, FS, V
141.6, 385, 0, FS, V
141.6, 1177, 1, IB, V
141.6, 1192, 1, IB, V
141.6, 1287, 1, FS, IV
141.6, 1391, 1, RS, III
141.6, 1450, 1, RS, III
141.6, 1518, 1, LTS, III
141.7, 389, 0, FS, V
141.7, 1173, 1, IB, V
141.8, 366, 0, FS, V
141.8, 388, 0, FS, V
141.8, 1126, 1, FS, V
141.8, 2659, 3, FS, V
141.9, 1179, 1, IB, V
142, 383, 0, FS, V
142, 1423, 1, RS, III
142, 1514, 1, LTS, III
142.1, 363, 0, FS, V
142.1, 373, 0, FS, V
142.1, 1496, 1, FS, III
142.2, 361, 0, FS, V
142.2, 370, 0, FS, V
142.2, 391, 0, FS, V
142.2, 1129, 1, FS, V
142.3, 1139, 1, FS, V
142.3, 1144, 1, FS, V
142.3, 1151, 1, FS, V
142.4, 390, 0, FS, V
142.4, 1127, 1, FS, V
142.4, 1128, 1, FS, V
142.4, 1131, 1, FS, V
142.4, 1135, 1, FS, V
142.4, 1136, 1, FS, V
142.4, 1146, 1, FS, V
142.4, 1147, 1, FS, V
142.4, 1149, 1, FS, V
142.4, 1150, 1, FS, V
142.5, 372, 0, FS, V
142.5, 1123, 1, FS, V
142.5, 1125, 1, FS, V
142.5, 1134, 1, FS, V
142.5, 1137, 1, FS, V
142.5, 1152, 1, FS, V
142.6, 387, 0, FS, V
142.6, 1122, 1, FS, V
142.6, 1130, 1, FS, V
142.6, 1133, 1, FS, V
142.6, 1138, 1, FS, V
142.6, 1140, 1, FS, V
142.6, 1141, 1, FS, V
142.6, 1142, 1, FS, V
142.6, 1148, 1, FS, V
142.7, 1143, 1, FS, V
142.7, 1464, 1, RS, III
142.7, 1509, 1, LTS, III
142.7, 3582, 4, LTS, IV
142.9, 1145, 1, FS, V
142.9, 1293, 1, FS, IV
143.1, 386, 0, FS, V
143.1, 706, 0, RS, III
143.2, 1124, 1, FS, V
143.2, 1132, 1, FS, V
143.3, 362, 0, FS, V
143.3, 369, 0, FS, V
143.3, 382, 0, FS, V
143.3, 1488, 1, FS, III
143.4, 365, 0, FS, V
143.4, 744, 0, LTS, III
143.4, 1296, 1, FS, IV
143.4, 2655, 3, FS, V
143.5, 368, 0, FS, V
143.5, 380, 0, FS, V
143.5, 1353, 1, RS, III
143.5, 2674, 3, FS, V
143.6, 364, 0, FS, V
143.6, 1191, 1, IB, V
143.6, 1485, 1, FS, III
143.7, 1483, 1, FS, III
143.7, 1498, 1, FS, III
143.7, 1502, 1, FS, III
143.8, 381, 0, FS, V
143.8, 1478, 1, FS, III
143.8, 1484, 1, FS, III
143.8, 1516, 1, LTS, III
143.9, 1510, 1, LTS, III
143.9, 1517, 1, LTS, III
144, 375, 0, FS, V
144, 379, 0, FS, V
144.1, 377, 0, FS, V
144.1, 1171, 1, IB, V
144.1, 1174, 1, IB, V
144.2, 376, 0, FS, V
144.2, 1170, 1, IB, V
144.2, 1482, 1, FS, III
144.2, 1499, 1, FS, III
144.3, 367, 0, FS, V
144.3, 371, 0, FS, V
144.3, 731, 0, FS, III
144.3, 1172, 1, IB, V
144.3, 1175, 1, IB, V
144.3, 1487, 1, FS, III
144.4, 374, 0, FS, V
144.4, 378, 0, FS, V
144.4, 384, 0, FS, V
144.4, 1176, 1, IB, V
144.4, 1497, 1, FS, III
144.4, 2252, 2, FS, III
144.4, 2263, 2, FS, III
144.5, 385, 0, FS, V
144.5, 1168, 1, IB, V
144.5, 1169, 1, IB, V
144.5, 1501, 1, FS, III
144.6, 389, 0, FS, V
144.6, 1043, 1, RS, V
144.6, 1181, 1, IB, V
144.6, 1495, 1, FS, III
144.6, 1504, 1, FS, III
144.7, 366, 0, FS, V
144.7, 388, 0, FS, V
144.7, 1048, 1, RS, V
144.7, 1126, 1, FS, V
144.7, 1189, 1, IB, V
144.7, 1305, 1, LTS, IV
144.8, 1069, 1, RS, V
144.8, 1076, 1, RS, V
144.8, 1186, 1, IB, V
144.8, 1489, 1, FS, III
144.9, 383, 0, FS, V
144.9, 1051, 1, RS, V
144.9, 1054, 1, RS, V
144.9, 1064, 1, RS, V
144.9, 1091, 1, RS, V
144.9, 1099, 1, RS, V
144.9, 1491, 1, FS, III
145, 363, 0, FS, V
145, 373, 0, FS, V
145, 1039, 1, RS, V
145, 1085, 1, RS, V
145, 1106, 1, RS, V
145, 1113, 1, RS, V
145, 1192, 1, IB, V
145, 1492, 1, FS, III
145, 1496, 1, FS, III
145, 1513, 1, LTS, III
145.1, 361, 0, FS, V
145.1, 370, 0, FS, V
145.1, 391, 0, FS, V
145.1, 1049, 1, RS, V
145.1, 1129, 1, FS, V
145.1, 1190, 1, IB, V
145.1, 1493, 1, FS, III
145.1, 1520, 1, LTS, III
145.2, 1037, 1, RS, V
