10.6, 1777, 2, LTS, VI
126.5, 1114, 1, RS, V
126.5, 1499, 1, FS, III
126.5, 1911, 2, FS, V
126.6, 826, 1, RS, VI
126.6, 855, 1, RS, VI
126.6, 1053, 1, RS, V
126.6, 1075, 1, RS, V
126.6, 1094, 1, RS, V
126.6, 1095, 1, RS, V
126.6, 1178, 1, IB, V
126.7, 835, 1, RS, VI
126.7, 881, 1, RS, VI
126.7, 1042, 1, RS, V
126.7, 1046, 1, RS, V
126.7, 1056, 1, RS, V
126.7, 1059, 1, RS, V
126.7, 1068, 1, RS, V
126.7, 1071, 1, RS, V
126.7, 1079, 1, RS, V
126.7, 1088, 1, RS, V
126.7, 1098, 1, RS, V
126.7, 1101, 1, RS, V
126.7, 1167, 1, IB, V
126.7, 1174, 1, IB, V
126.8, 391, 0, FS, V
126.8, 772, 1, RS, VI
126.8, 1041, 1, RS, V
126.8, 1052, 1, RS, V
126.8, 1092, 1, RS, V
126.8, 1171, 1, IB, V
126.8, 1175, 1, IB, V
126.8, 1505, 1, LTS, III
126.9, 382, 0, FS, V
126.9, 851, 1, RS, VI
126.9, 919, 1, RS, VI
126.9, 1035, 1, RS, V
126.9, 1040, 1, RS, V
126.9, 1065, 1, RS, V
126.9, 1078, 1, RS, V
126.9, 1086, 1, RS, V
126.9, 1097, 1, RS, V
126.9, 1103, 1, RS, V
126.9, 1105, 1, RS, V
126.9, 1119, 1, RS, V
127, 408, 0, IB, V
127, 762, 1, RS, VI
127, 814, 1, RS, VI
127, 897, 1, RS, VI
127, 908, 1, RS, VI
127, 1063, 1, RS, V
127, 1081, 1, RS, V
127, 1090, 1, RS, V
127, 1102, 1, RS, V
127, 1115, 1, RS, V
127, 1170, 1, IB, V
127, 1180, 1, IB, V
127, 1482, 1, FS, III
127, 1521, 1, LTS, III
127, 1891, 2, FS, V
127.1, 952, 1, RS, VI
127.1, 966, 1, RS, VI
127.1, 1044, 1, RS, V
127.1, 1169, 1, IB, V
127.1, 1172, 1, IB, V
127.1, 1306, 1, LTS, IV
127.2, 874, 1, RS, VI
127.2, 1100, 1, RS, V
127.2, 1109, 1, RS, V
127.2, 1118, 1, RS, V
127.2, 1121, 1, RS, V
127.2, 1372, 1, RS, III
127.2, 1897, 2, FS, V
127.2, 1900, 2, FS, V
127.3, 368, 0, FS, V
127.3, 384, 0, FS, V
127.3, 893, 1, RS, VI
127.3, 1038, 1, RS, V
127.3, 1060, 1, RS, V
127.3, 1182, 1, IB, V
127.3, 1184, 1, IB, V
127.3, 1185, 1, IB, V
127.3, 1187, 1, IB, V
127.3, 1507, 1, LTS, III
127.3, 1909, 2, FS, V
127.4, 366, 0, FS, V
127.4, 389, 0, FS, V
127.4, 1032, 1, LTS, VI
127.4, 1117, 1, RS, V
127.4, 1126, 1, FS, V
127.4, 1176, 1, IB, V
127.4, 1181, 1, IB, V
127.4, 1405, 1, RS, III
127.4, 1886, 2, FS, V
127.4, 1906, 2, FS, V
127.4, 1907, 2, FS, V
127.5, 775, 1, RS, VI
127.5, 837, 1, RS, VI
127.5, 1168, 1, IB, V
127.5, 1186, 1, IB, V
127.6, 361, 0, FS, V
127.6, 362, 0, FS, V
127.6, 1188, 1, IB, V
127.6, 1190, 1, IB, V
127.6, 1480, 1, FS, III
127.7, 793, 1, RS, VI
127.7, 817, 1, RS, VI
127.7, 1139, 1, FS, V
127.7, 1514, 1, LTS, III
127.8, 371, 0, FS, V
127.8, 1129, 1, FS, V
127.8, 1131, 1, FS, V
127.8, 1150, 1, FS, V
127.8, 1177, 1, IB, V
127.8, 1189, 1, IB, V
127.8, 1192, 1, IB, V
127.8, 1305, 1, LTS, IV
127.8, 1885, 2, FS, V
127.8, 1893, 2, FS, V
127.9, 416, 0, IB, V
127.9, 918, 1, RS, VI
127.9, 947, 1, RS, VI
127.9, 1122, 1, FS, V
127.9, 1128, 1, FS, V
127.9, 1130, 1, FS, V
127.9, 1135, 1, FS, V
127.9, 1140, 1, FS, V
127.9, 1144, 1, FS, V
127.9, 1149, 1, FS, V
127.9, 1173, 1, IB, V
127.9, 1179, 1, IB, V
127.9, 1300, 1, LTS, IV
127.9, 1408, 1, RS, III
127.9, 1890, 2, FS, V
128, 364, 0, FS, V
128, 380, 0, FS, V
128, 927, 1, RS, VI
128, 965, 1, RS, VI
128, 1127, 1, FS, V
128, 1133, 1, FS, V
128, 1134, 1, FS, V
128, 1136, 1, FS, V
128, 1137, 1, FS, V
128, 1138, 1, FS, V
128, 1148, 1, FS, V
128, 1151, 1, FS, V
128, 1183, 1, IB, V
128.1, 875, 1, RS, VI
128.1, 1123, 1, FS, V
128.1, 1125, 1, FS, V
128.1, 1141, 1, FS, V
128.1, 1142, 1, FS, V
128.1, 1143, 1, FS, V
128.1, 1146, 1, FS, V
128.1, 1152, 1, FS, V
128.1, 1297, 1, LTS, IV
128.1, 1895, 2, FS, V
128.2, 377, 0, FS, V
128.2, 1124, 1, FS, V
128.2, 1132, 1, FS, V
128.2, 1145, 1, FS, V
128.3, 363, 0, FS, V
128.3, 379, 0, FS, V
128.3, 386, 0, FS, V
128.3, 824, 1, RS, VI
128.3, 1147, 1, FS, V
128.3, 1437, 1, RS, III
128.5, 383, 0, FS, V
128.5, 385, 0, FS, V
128.5, 848, 1, RS, VI
128.5, 1299, 1, LTS, IV
128.5, 1301, 1, LTS, IV
128.5, 1309, 1, RS, III
128.5, 1427, 1, RS, III
128.5, 1908, 2, FS, V
128.6, 372, 0, FS, V
128.6, 811, 1, RS, VI
128.6, 812, 1, RS, VI
128.6, 926, 1, RS, VI
128.6, 1425, 1, RS, III
128.6, 1913, 2, FS, V
128.7, 1387, 1, RS, III
128.7, 1462, 1, RS, III
128.7, 1470, 1, RS, III
128.7, 1487, 1, FS, III
128.7, 1902, 2, FS, V
128.8, 387, 0, FS, V
128.8, 804, 1, RS, VI
128.8, 971, 1, RS, VI
128.8, 1901, 2, FS, V
128.9, 375, 0, FS, V
128.9, 376, 0, FS, V
128.9, 944, 1, RS, VI
128.9, 979, 1, RS, VI
128.9, 1025, 1, LTS, VI
128.9, 1508, 1, LTS, III
128.9, 1887, 2, FS, V
128.9, 1896, 2, FS, V
128.9, 1903, 2, FS, V
129, 378, 0, FS, V
129, 857, 1, RS, VI
129, 931, 1, RS, VI
129, 937, 1, RS, VI
129, 1304, 1, LTS, IV
129, 1460, 1, RS, III
129, 1883, 2, FS, V
129, 1888, 2, FS, V
129.1, 369, 0, FS, V
129.1, 381, 0, FS, V
129.1, 388, 0, FS, V
129.1, 920, 1, RS, VI
129.1, 941, 1, RS, VI
129.1, 956, 1, RS, VI
129.1, 1904, 2, FS, V
129.2, 365, 0, FS, V
129.2, 798, 1, RS, VI
129.2, 958, 1, RS, VI
129.3, 373, 0, FS, V
129.3, 390, 0, FS, V
129.3, 1889, 2, FS, V
129.3, 1892, 2, FS, V
129.4, 374, 0, FS, V
129.4, 830, 1, RS, VI
129.4, 886, 1, RS, VI
129.4, 1911, 2, FS, V
129.5, 928, 1, RS, VI
129.5, 1312, 1, RS, III
129.6, 370, 0, FS, V
129.6, 884, 1, RS, VI
129.6, 1028, 1, LTS, VI
129.6, 1416, 1, RS, III
129.7, 391, 0, FS, V
129.7, 838, 1, RS, VI
129.7, 1884, 2, FS, V
129.8, 367, 0, FS, V
129.8, 382, 0, FS, V
129.8, 845, 1, RS, VI
129.8, 1191, 1, IB, V
129.8, 1368, 1, RS, III
129.8, 1447, 1, RS, III
129.8, 1517, 1, LTS, III
129.8, 1894, 2, FS, V
129.8, 1910, 2, FS, V
129.9, 820, 1, RS, VI
129.9, 1891, 2, FS, V
129.9, 1899, 2, FS, V
130, 1178, 1, IB, V
130.1, 796, 1, RS, VI
130.1, 900, 1, RS, VI
130.1, 1167, 1, IB, V
130.1, 1174, 1, IB, V
130.1, 1302, 1, LTS, IV
130.1, 1516, 1, LTS, III
130.1, 1897, 2, FS, V
130.1, 1900, 2, FS, V
130.2, 368, 0, FS, V
130.2, 384, 0, FS, V
130.2, 1171, 1, IB, V
130.2, 1175, 1, IB, V
130.2, 1298, 1, LTS, IV
130.2, 1440, 1, RS, III
130.2, 1485, 1, FS, III
130.2, 1909, 2, FS, V
130.2, 1912, 2, FS, V
130.3, 366, 0, FS, V
130.3, 389, 0, FS, V
130.3, 789, 1, RS, VI
130.3, 868, 1, RS, VI
130.3, 1126, 1, FS, V
130.3, 1392, 1, RS, III
130.3, 1886, 2, FS, V
130.3, 1906, 2, FS, V
130.3, 1907, 2, FS, V
130.4, 1000, 1, FS, VI
130.4, 1170, 1, IB, V
130.4, 1180, 1, IB, V
130.4, 1905, 2, FS, V
130.5, 361, 0, FS, V
130.5, 362, 0, FS, V
130.5, 922, 1, RS, VI
130.5, 1169, 1, IB, V
130.5, 1172, 1, IB, V
130.5, 1496, 1, FS, III
130.6, 1139, 1, FS, V
130.7, 371, 0, FS, V
130.7, 1129, 1, FS, V
130.7, 1131, 1, FS, V
130.7, 1150, 1, FS, V
130.7, 1182, 1, IB, V
130.7, 1184, 1, IB, V
130.7, 1185, 1, IB, V
130.7, 1187, 1, IB, V
130.7, 1296, 1, FS, IV
130.7, 1483, 1, FS, III
130.7, 1885, 2, FS, V
130.7, 1893, 2, FS, V
130.8, 1122, 1, FS, V
130.8, 1128, 1, FS, V
130.8, 1130, 1, FS, V
130.8, 1135, 1, FS, V
130.8, 1140, 1, FS, V
130.8, 1144, 1, FS, V
130.8, 1149, 1, FS, V
130.8, 1176, 1, IB, V
130.8, 1181, 1, IB, V
130.8, 1890, 2, FS, V
130.9, 364, 0, FS, V
130.9, 380, 0, FS, V
130.9, 998, 1, FS, VI
130.9, 1031, 1, LTS, VI
130.9, 1127, 1, FS, V
130.9, 1133, 1, FS, V
130.9, 1134, 1, FS, V
130.9, 1136, 1, FS, V
130.9, 1137, 1, FS, V
130.9, 1138, 1, FS, V
130.9, 1148, 1, FS, V
130.9, 1151, 1, FS, V
130.9, 1168, 1, IB, V
130.9, 1186, 1, IB, V
130.9, 1303, 1, LTS, IV
130.9, 1412, 1, RS, III
131, 832, 1, RS, VI
131, 883, 1, RS, VI
131, 909, 1, RS, VI
131, 1123, 1, FS, V
131, 1125, 1, FS, V
131, 1141, 1, FS, V
131, 1142, 1, FS, V
131, 1143, 1, FS, V
131, 1146, 1, FS, V
131, 1152, 1, FS, V
131, 1188, 1, IB, V
131, 1190, 1, IB, V
131, 1895, 2, FS, V
131.1, 377, 0, FS, V
131.1, 1124, 1, FS, V
131.1, 1132, 1, FS, V
131.1, 1145, 1, FS, V
131.2, 363, 0, FS, V
131.2, 379, 0, FS, V
131.2, 386, 0, FS, V
131.2, 831, 1, RS, VI
131.2, 1147, 1, FS, V
131.2, 1177, 1, IB, V
131.2, 1189, 1, IB, V
131.2, 1192, 1, IB, V
131.2, 1450, 1, RS, III
131.2, 1494, 1, FS, III
131.3, 1013, 1, LTS, VI
131.3, 1026, 1, LTS, VI
131.3, 1173, 1, IB, V
131.3, 1179, 1, IB, V
131.3, 1286, 1, FS, IV
131.3, 1482, 1, FS, III
131.3, 1520, 1, LTS, III
131.4, 383, 0, FS, V
131.4, 385, 0, FS, V
131.4, 768, 1, RS, VI
131.4, 816, 1, RS, VI
131.4, 901, 1, RS, VI
131.4, 984, 1, FS, VI
131.4, 1183, 1, IB, V
131.4, 1908, 2, FS, V
131.5, 372, 0, FS, V
131.5, 802, 1, RS, VI
131.5, 961, 1, RS, VI
131.5, 1502, 1, FS, III
131.5, 1913, 2, FS, V
131.5, 2674, 3, FS, V
131.6, 1055, 1, RS, V
131.6, 1518, 1, LTS, III
131.6, 1902, 2, FS, V
131.7, 387, 0, FS, V
131.7, 951, 1, RS, VI
131.7, 1011, 1, LTS, VI
131.7, 1043, 1, RS, V
131.7, 1901, 2, FS, V
131.8, 375, 0, FS, V
131.8, 376, 0, FS, V
131.8, 786, 1, RS, VI
131.8, 859, 1, RS, VI
131.8, 914, 1, RS, VI
131.8, 1066, 1, RS, V
131.8, 1087, 1, RS, V
131.8, 1093, 1, RS, V
131.8, 1506, 1, LTS, III
131.8, 1887, 2, FS, V
131.8, 1896, 2, FS, V
131.8, 1903, 2, FS, V
131.9, 378, 0, FS, V
131.9, 1051, 1, RS, V
131.9, 1069, 1, RS, V
131.9, 1111, 1, RS, V
131.9, 1306, 1, LTS, IV
131.9, 1504, 1, FS, III
131.9, 1883, 2, FS, V
131.9, 1888, 2, FS, V
132, 369, 0, FS, V
132, 381, 0, FS, V
132, 388, 0, FS, V
132, 1015, 1, LTS, VI
132, 1048, 1, RS, V
132, 1099, 1, RS, V
132, 1904, 2, FS, V
132, 2665, 3, FS, V
132.1, 365, 0, FS, V
132.1, 1054, 1, RS, V
132.1, 1070, 1, RS, V
132.1, 1091, 1, RS, V
132.1, 1108, 1, RS, V
132.1, 1466, 1, RS, III
132.1, 2651, 3, FS, V
132.2, 373, 0, FS, V
132.2, 390, 0, FS, V
132.2, 658, 0, RS, III
132.2, 1024, 1, LTS, VI
132.2, 1076, 1, RS, V
132.2, 1089, 1, RS, V
132.2, 1484, 1, FS, III
132.2, 1889, 2, FS, V
132.2, 1892, 2, FS, V
132.3, 374, 0, FS, V
132.3, 895, 1, RS, VI
132.3, 1062, 1, RS, V
132.3, 1085, 1, RS, V
132.3, 1110, 1, RS, V
132.3, 1911, 2, FS, V
132.4, 545, 0, LTS, IV
132.4, 1033, 1, RS, V
132.4, 1034, 1, RS, V
132.4, 1037, 1, RS, V
132.4, 1039, 1, RS, V
132.4, 1047, 1, RS, V
132.4, 1049, 1, RS, V
132.4, 1058, 1, RS, V
132.4, 1073, 1, RS, V
132.4, 1084, 1, RS, V
132.4, 1096, 1, RS, V
132.4, 1104, 1, RS, V
132.4, 1107, 1, RS, V
132.4, 1113, 1, RS, V
132.4, 1519, 1, LTS, III
132.4, 1521, 1, LTS, III
132.5, 370, 0, FS, V
132.5, 938, 1, RS, VI
132.5, 1074, 1, RS, V
132.5, 1106, 1, RS, V
132.5, 1116, 1, RS, V
132.5, 1454, 1, RS, III
132.5, 1514, 1, LTS, III
132.6, 391, 0, FS, V
132.6, 910, 1, RS, VI
132.6, 1036, 1, RS, V
132.6, 1050, 1, RS, V
132.6, 1057, 1, RS, V
132.6, 1083, 1, RS, V
132.6, 1120, 1, RS, V
132.6, 1305, 1, LTS, IV
132.6, 1335, 1, RS, III
132.6, 1884, 2, FS, V
132.7, 367, 0, FS, V
132.7, 382, 0, FS, V
132.7, 915, 1, RS, VI
132.7, 925, 1, RS, VI
132.7, 972, 1, RS, VI
132.7, 997, 1, FS, VI
132.7, 1061, 1, RS, V
132.7, 1072, 1, RS, V
132.7, 1077, 1, RS, V
132.7, 1080, 1, RS, V
132.7, 1112, 1, RS, V
132.7, 1300, 1, LTS, IV
132.7, 1311, 1, RS, III
132.7, 1444, 1, RS, III
132.7, 1453, 1, RS, III
132.7, 1512, 1, LTS, III
132.7, 1894, 2, FS, V
132.7, 1910, 2, FS, V
132.8, 969, 1, RS, VI
132.8, 1045, 1, RS, V
132.8, 1064, 1, RS, V
132.8, 1067, 1, RS, V
132.8, 1082, 1, RS, V
132.8, 1114, 1, RS, V
132.8, 1428, 1, RS, III
132.8, 1501, 1, FS, III
132.8, 1891, 2, FS, V
132.8, 1899, 2, FS, V
132.9, 977, 1, RS, VI
132.9, 981, 1, RS, VI
132.9, 1053, 1, RS, V
132.9, 1075, 1, RS, V
132.9, 1094, 1, RS, V
132.9, 1095, 1, RS, V
132.9, 1297, 1, LTS, IV
133, 840, 1, RS, VI
133, 1021, 1, LTS, VI
133, 1042, 1, RS, V
133, 1046, 1, RS, V
133, 1056, 1, RS, V
133, 1059, 1, RS, V
133, 1068, 1, RS, V
133, 1071, 1, RS, V
133, 1079, 1, RS, V
133, 1088, 1, RS, V
133, 1098, 1, RS, V
133, 1101, 1, RS, V
133, 1500, 1, FS, III
133, 1897, 2, FS, V
133, 1900, 2, FS, V
133.1, 368, 0, FS, V
133.1, 384, 0, FS, V
133.1, 943, 1, RS, VI
133.1, 1041, 1, RS, V
133.1, 1052, 1, RS, V
133.1, 1092, 1, RS, V
133.1, 1489, 1, FS, III
133.1, 1909, 2, FS, V
133.1, 1912, 2, FS, V
133.1, 2653, 3, FS, V
133.1, 2659, 3, FS, V
133.2, 366, 0, FS, V
133.2, 389, 0, FS, V
133.2, 1019, 1, LTS, VI
133.2, 1035, 1, RS, V
133.2, 1040, 1, RS, V
133.2, 1065, 1, RS, V
133.2, 1078, 1, RS, V
133.2, 1086, 1, RS, V
133.2, 1097, 1, RS, V
133.2, 1103, 1, RS, V
133.2, 1105, 1, RS, V
133.2, 1119, 1, RS, V
133.2, 1126, 1, FS, V
133.2, 1191, 1, IB, V
133.2, 1402, 1, RS, III
133.2, 1886, 2, FS, V
133.2, 1906, 2, FS, V
133.2, 1907, 2, FS, V
133.3, 1023, 1, LTS, VI
133.3, 1063, 1, RS, V
133.3, 1081, 1, RS, V
133.3, 1090, 1, RS, V
133.3, 1102, 1, RS, V
133.3, 1115, 1, RS, V
133.3, 1299, 1, LTS, IV
133.3, 1301, 1, LTS, IV
133.3, 1905, 2, FS, V
133.4, 361, 0, FS, V
133.4, 362, 0, FS, V
133.4, 1044, 1, RS, V
133.4, 1178, 1, IB, V
133.4, 1343, 1, RS, III
133.4, 1485, 1, FS, III
133.4, 1898, 2, FS, V
133.5, 1100, 1, RS, V
133.5, 1109, 1, RS, V
133.5, 1118, 1, RS, V
133.5, 1121, 1, RS, V
133.5, 1139, 1, FS, V
133.5, 1167, 1, IB, V
133.5, 1174, 1, IB, V
133.5, 1478, 1, FS, III
133.5, 1493, 1, FS, III
133.6, 371, 0, FS, V
133.6, 1038, 1, RS, V
133.6, 1060, 1, RS, V
133.6, 1129, 1, FS, V
133.6, 1131, 1, FS, V
133.6, 1150, 1, FS, V
133.6, 1171, 1, IB, V
133.6, 1175, 1, IB, V
133.6, 1288, 1, FS, IV
133.6, 1486, 1, FS, III
133.6, 1885, 2, FS, V
133.6, 1893, 2, FS, V
133.6, 2645, 3, FS, V
133.7, 985, 1, FS, VI
133.7, 1018, 1, LTS, VI
133.7, 1117, 1, RS, V
133.7, 1122, 1, FS, V
133.7, 1128, 1, FS, V
133.7, 1130, 1, FS, V
133.7, 1135, 1, FS, V
133.7, 1140, 1, FS, V
133.7, 1144, 1, FS, V
133.7, 1149, 1, FS, V
133.7, 1508, 1, LTS, III
133.7, 1890, 2, FS, V
133.8, 364, 0, FS, V
133.8, 380, 0, FS, V
133.8, 1127, 1, FS, V
133.8, 1133, 1, FS, V
133.8, 1134, 1, FS, V
133.8, 1136, 1, FS, V
133.8, 1137, 1, FS, V
133.8, 1138, 1, FS, V
133.8, 1148, 1, FS, V
133.8, 1151, 1, FS, V
133.8, 1170, 1, IB, V
133.8, 1180, 1, IB, V
133.8, 1304, 1, LTS, IV
133.8, 1324, 1, RS, III
133.9, 1017, 1, LTS, VI
133.9, 1123, 1, FS, V
133.9, 1125, 1, FS, V
133.9, 1141, 1, FS, V
133.9, 1142, 1, FS, V
133.9, 1143, 1, FS, V
133.9, 1146, 1, FS, V
133.9, 1152, 1, FS, V
133.9, 1169, 1, IB, V
133.9, 1172, 1, IB, V
133.9, 1363, 1, RS, III
133.9, 1509, 1, LTS, III
133.9, 1895, 2, FS, V
134, 377, 0, FS, V
134, 1124, 1, FS, V
134, 1132, 1, FS, V
134, 1145, 1, FS, V
134, 2648, 3, FS, V
134.1, 248, 0, FS, VI
134.1, 363, 0, FS, V
134.1, 379, 0, FS, V
134.1, 386, 0, FS, V
134.1, 904, 1, RS, VI
134.1, 1147, 1, FS, V
134.1, 1182, 1, IB, V
134.1, 1184, 1, IB, V
134.1, 1185, 1, IB, V
134.1, 1187, 1, IB, V
134.1, 1332, 1, RS, III
134.1, 1451, 1, RS, III
134.2, 794, 1, RS, VI
134.2, 1176, 1, IB, V
134.2, 1181, 1, IB, V
134.3, 385, 0, FS, V
134.3, 880, 1, RS, VI
134.3, 1012, 1, LTS, VI
134.3, 1168, 1, IB, V
134.3, 1186, 1, IB, V
134.3, 1908, 2, FS, V
134.4, 541, 0, LTS, IV
134.4, 1188, 1, IB, V
134.4, 1190, 1, IB, V
134.4, 1913, 2, FS, V
134.5, 1902, 2, FS, V
134.5, 2674, 3, FS, V
134.6, 387, 0, FS, V
134.6, 779, 1, RS, VI
134.6, 1030, 1, LTS, VI
134.6, 1177, 1, IB, V
134.6, 1189, 1, IB, V
134.6, 1192, 1, IB, V
134.6, 1349, 1, RS, III
134.6, 1437, 1, RS, III
134.6, 1517, 1, LTS, III
134.6, 1901, 2, FS, V
134.7, 375, 0, FS, V
134.7, 1173, 1, IB, V
134.7, 1179, 1, IB, V
134.7, 1887, 2, FS, V
134.7, 1896, 2, FS, V
134.7, 1903, 2, FS, V
134.8, 372, 0, FS, V
134.8, 376, 0, FS, V
134.8, 383, 0, FS, V
134.8, 1022, 1, LTS, VI
134.8, 1183, 1, IB, V
134.8, 1340, 1, RS, III
134.8, 1883, 2, FS, V
134.8, 1888, 2, FS, V
134.9, 369, 0, FS, V
134.9, 381, 0, FS, V
134.9, 388, 0, FS, V
134.9, 1020, 1, LTS, VI
134.9, 1302, 1, LTS, IV
134.9, 1516, 1, LTS, III
134.9, 1904, 2, FS, V
134.9, 2652, 3, FS, V
135, 365, 0, FS, V
135, 1027, 1, LTS, VI
135, 1470, 1, RS, III
135.1, 373, 0, FS, V
135.1, 390, 0, FS, V
135.1, 1889, 2, FS, V
135.1, 1892, 2, FS, V
135.2, 374, 0, FS, V
135.2, 970, 1, RS, VI
135.2, 1001, 1, FS, VI
135.2, 1296, 1, FS, IV
135.2, 1911, 2, FS, V
135.3, 1460, 1, RS, III
135.3, 2644, 3, FS, V
135.3, 2647, 3, FS, V
135.3, 2665, 3, FS, V
135.4, 378, 0, FS, V
135.5, 391, 0, FS, V
135.5, 1307, 1, RS, III
135.5, 1326, 1, RS, III
135.5, 1483, 1, FS, III
135.5, 2651, 3, FS, V
135.6, 382, 0, FS, V
135.6, 1322, 1, RS, III
135.6, 1415, 1, RS, III
135.6, 1894, 2, FS, V
135.6, 1910, 2, FS, V
135.7, 1891, 2, FS, V
135.7, 1899, 2, FS, V
135.7, 2666, 3, FS, V
135.8, 1403, 1, RS, III
135.8, 1498, 1, FS, III
135.8, 1884, 2, FS, V
135.9, 370, 0, FS, V
135.9, 877, 1, RS, VI
135.9, 890, 1, RS, VI
135.9, 1016, 1, LTS, VI
135.9, 1029, 1, LTS, VI
135.9, 1401, 1, RS, III
135.9, 1420, 1, RS, III
135.9, 1492, 1, FS, III
135.9, 1897, 2, FS, V
135.9, 1900, 2, FS, V
135.9, 2672, 3, FS, V
136, 367, 0, FS, V
136, 368, 0, FS, V
136, 384, 0, FS, V
136, 1909, 2, FS, V
136, 1912, 2, FS, V
136, 2653, 3, FS, V
136.1, 366, 0, FS, V
136.1, 389, 0, FS, V
136.1, 1126, 1, FS, V
136.1, 1287, 1, FS, IV
136.1, 1886, 2, FS, V
136.1, 1906, 2, FS, V
136.1, 1907, 2, FS, V
136.2, 1427, 1, RS, III
136.2, 1905, 2, FS, V
136.3, 361, 0, FS, V
136.3, 362, 0, FS, V
136.3, 2657, 3, FS, V
136.4, 1139, 1, FS, V
136.4, 1423, 1, RS, III
136.4, 1482, 1, FS, III
136.5, 371, 0, FS, V
136.5, 844, 1, RS, VI
136.5, 1129, 1, FS, V
136.5, 1131, 1, FS, V
136.5, 1150, 1, FS, V
136.5, 1391, 1, RS, III
136.5, 1485, 1, FS, III
136.5, 1520, 1, LTS, III
136.5, 1885, 2, FS, V
136.5, 1893, 2, FS, V
136.6, 1122, 1, FS, V
136.6, 1128, 1, FS, V
136.6, 1130, 1, FS, V
136.6, 1135, 1, FS, V
136.6, 1140, 1, FS, V
136.6, 1144, 1, FS, V
136.6, 1149, 1, FS, V
136.6, 1191, 1, IB, V
136.6, 1433, 1, RS, III
136.6, 1494, 1, FS, III
136.6, 1890, 2, FS, V
136.7, 364, 0, FS, V
136.7, 380, 0, FS, V
136.7, 905, 1, RS, VI
136.7, 1127, 1, FS, V
136.7, 1133, 1, FS, V
136.7, 1134, 1, FS, V
136.7, 1136, 1, FS, V
136.7, 1137, 1, FS, V
136.7, 1138, 1, FS, V
136.7, 1148, 1, FS, V
136.7, 1151, 1, FS, V
136.7, 1518, 1, LTS, III
136.7, 2673, 3, FS, V
136.8, 258, 0, LTS, VI
136.8, 1123, 1, FS, V
136.8, 1125, 1, FS, V
136.8, 1141, 1, FS, V
136.8, 1142, 1, FS, V
136.8, 1143, 1, FS, V
136.8, 1146, 1, FS, V
136.8, 1152, 1, FS, V
136.8, 1178, 1, IB, V
136.8, 1380, 1, RS, III
136.8, 1768, 2, FS, VI
136.8, 1895, 2, FS, V
136.8, 2659, 3, FS, V
136.9, 377, 0, FS, V
136.9, 1124, 1, FS, V
136.9, 1132, 1, FS, V
136.9, 1145, 1, FS, V
136.9, 1167, 1, IB, V
136.9, 1174, 1, IB, V
136.9, 1491, 1, FS, III
136.9, 1495, 1, FS, III
136.9, 1504, 1, FS, III
137, 363, 0, FS, V
137, 379, 0, FS, V
137, 386, 0, FS, V
137, 1014, 1, LTS, VI
137, 1147, 1, FS, V
137, 1171, 1, IB, V
137, 1175, 1, IB, V
137, 1421, 1, RS, III
137, 1496, 1, FS, III
137, 1502, 1, FS, III
137, 1763, 2, FS, VI
137.1, 1429, 1, RS, III
137.1, 2664, 3, FS, V
137.2, 385, 0, FS, V
137.2, 1170, 1, IB, V
137.2, 1180, 1, IB, V
137.2, 1484, 1, FS, III
137.2, 1487, 1, FS, III
137.2, 1521, 1, LTS, III
137.2, 1908, 2, FS, V
137.2, 2648, 3, FS, V
137.2, 2663, 3, FS, V
137.3, 1169, 1, IB, V
137.3, 1172, 1, IB, V
137.3, 1303, 1, LTS, IV
137.3, 1418, 1, RS, III
137.3, 1514, 1, LTS, III
137.3, 1913, 2, FS, V
137.3, 2655, 3, FS, V
137.4, 1305, 1, LTS, IV
137.4, 1489, 1, FS, III
137.4, 1506, 1, LTS, III
137.4, 1760, 2, FS, VI
137.4, 1902, 2, FS, V
137.5, 387, 0, FS, V
137.5, 1182, 1, IB, V
137.5, 1184, 1, IB, V
137.5, 1185, 1, IB, V
137.5, 1187, 1, IB, V
137.5, 1300, 1, LTS, IV
137.5, 1354, 1, RS, III
137.5, 1382, 1, RS, III
137.5, 1493, 1, FS, III
137.5, 1901, 2, FS, V
137.6, 375, 0, FS, V
137.6, 822, 1, RS, VI
137.6, 1176, 1, IB, V
137.6, 1181, 1, IB, V
137.6, 1283, 1, FS, IV
137.6, 1306, 1, LTS, IV
137.6, 1761, 2, FS, VI
137.6, 1887, 2, FS, V
137.6, 1896, 2, FS, V
137.6, 1903, 2, FS, V
137.7, 372, 0, FS, V
137.7, 376, 0, FS, V
137.7, 383, 0, FS, V
137.7, 744, 0, LTS, III
137.7, 1168, 1, IB, V
137.7, 1186, 1, IB, V
137.7, 1286, 1, FS, IV
137.7, 1883, 2, FS, V
137.7, 1888, 2, FS, V
137.7, 1898, 2, FS, V
137.8, 369, 0, FS, V
137.8, 381, 0, FS, V
137.8, 388, 0, FS, V
137.8, 1188, 1, IB, V
137.8, 1190, 1, IB, V
137.8, 1478, 1, FS, III
137.8, 1904, 2, FS, V
137.8, 2645, 3, FS, V
137.9, 365, 0, FS, V
137.9, 1055, 1, RS, V
138, 373, 0, FS, V
138, 390, 0, FS, V
138, 1043, 1, RS, V
138, 1177, 1, IB, V
138, 1189, 1, IB, V
138, 1192, 1, IB, V
138, 1291, 1, FS, IV
138, 1455, 1, RS, III
138, 1503, 1, FS, III
138, 1889, 2, FS, V
138, 1892, 2, FS, V
138.1, 374, 0, FS, V
