22.950001,-0.054366,-0.11054,-0.170172,-0.247254,-0.04221,-0.239041
23.040001,-0.054848,-0.104755,-0.170308,-0.251384,-0.04122,-0.244114
23.129999,-0.048786,-0.100597,-0.170755,-0.25542,-0.042568,-0.247709
23.219999,-0.039246,-0.101591,-0.17055,-0.258693,-0.043574,-0.249203
23.309999,-0.031856,-0.108245,-0.170013,-0.259562,-0.042794,-0.249351
23.4,-0.02886,-0.115757,-0.171211,-0.255645,-0.040906,-0.249689
23.49,-0.02938,-0.119951,-0.174283,-0.248228,-0.041302,-0.250304
23.58,-0.032404,-0.120217,-0.175611,-0.242453,-0.04455,-0.254199
23.67,-0.036742,-0.118737,-0.172794,-0.241839,-0.046786,-0.266056
23.76,-0.040075,-0.118358,-0.165765,-0.243877,-0.045633,-0.286282
23.85,-0.041739,-0.118793,-0.15937,-0.243421,-0.04153,-0.30618
23.940001,-0.040547,-0.1181,-0.157399,-0.2378,-0.036037,-0.317907
24.030001,-0.03536,-0.115146,-0.159763,-0.229987,-0.031441,-0.321109
24.120001,-0.028152,-0.111953,-0.163958,-0.225403,-0.027392,-0.320955
24.209999,-0.022236,-0.11222,-0.167385,-0.226593,-0.024079,-0.322027
24.299999,-0.02112,-0.116309,-0.168816,-0.229812,-0.02234,-0.324974
24.389999,-0.025377,-0.123462,-0.167106,-0.229991,-0.02368,-0.326919
24.48,-0.031656,-0.132339,-0.164213,-0.228079,-0.029536,-0.324255
24.57,-0.036755,-0.138083,-0.162345,-0.228937,-0.039336,-0.316567
24.66,-0.040749,-0.137007,-0.164218,-0.23379,-0.049685,-0.30807
24.75,-0.04266,-0.132308,-0.170313,-0.239251,-0.058613,-0.303953
24.84,-0.041004,-0.128563,-0.176559,-0.241504,-0.066364,-0.306669
24.93,-0.036016,-0.128153,-0.178744,-0.238648,-0.071381,-0.314712
25.02,-0.029253,-0.130275,-0.176033,-0.23252,-0.072302,-0.323582
25.110001,-0.023305,-0.132322,-0.171301,-0.226278,-0.069003,-0.329709
25.200001,-0.020487,-0.133343,-0.168481,-0.222891,-0.062917,-0.331731
25.290001,-0.022795,-0.134781,-0.168624,-0.222994,-0.057984,-0.332372
25.379999,-0.029843,-0.137488,-0.168901,-0.224233,-0.056512,-0.335587
25.469999,-0.037631,-0.139893,-0.168323,-0.224662,-0.056743,-0.341236
25.559999,-0.04142,-0.141626,-0.169191,-0.225016,-0.054937,-0.345599
25.65,-0.040035,-0.141668,-0.173859,-0.226839,-0.050855,-0.346609
25.74,-0.036958,-0.13777,-0.179208,-0.229093,-0.046649,-0.345211
25.83,-0.03504,-0.129232,-0.179877,-0.228958,-0.04271,-0.344254
25.92,-0.034313,-0.118293,-0.173901,-0.225732,-0.038198,-0.345911
26.01,-0.032044,-0.110603,-0.164412,-0.222586,-0.034717,-0.348718
26.1,-0.028372,-0.109741,-0.156478,-0.222282,-0.034414,-0.348696
26.190001,-0.026498,-0.114769,-0.153091,-0.225057,-0.037034,-0.345436
26.280001,-0.027845,-0.12125,-0.152854,-0.22963,-0.039213,-0.341688
26.370001,-0.031031,-0.125146,-0.153491,-0.234732,-0.037963,-0.341604
26.459999,-0.03306,-0.125794,-0.154371,-0.240311,-0.032848,-0.346221
26.549999,-0.032623,-0.126692,-0.156013,-0.245531,-0.026622,-0.354383
26.639999,-0.031882,-0.128729,-0.159818,-0.248248,-0.02157,-0.363783
26.73,-0.031473,-0.129681,-0.165041,-0.24722,-0.01796,-0.373376
26.82,-0.029947,-0.130974,-0.16847,-0.242878,-0.016192,-0.381903
26.91,-0.026712,-0.13386,-0.166763,-0.237739,-0.017529,-0.387852
27,-0.023041,-0.135939,-0.161612,-0.232831,-0.022833,-0.389956
27.09,-0.021595,-0.135331,-0.158209,-0.226351,-0.032341,-0.390543
27.18,-0.024836,-0.133651,-0.157957,-0.219796,-0.043675,-0.392795
27.27,-0.03085,-0.133844,-0.157698,-0.215239,-0.052757,-0.397647
27.360001,-0.036081,-0.135666,-0.155594,-0.21385,-0.056002,-0.401809
27.450001,-0.038356,-0.136927,-0.153547,-0.214309,-0.054542,-0.400103
27.540001,-0.038735,-0.135817,-0.154096,-0.212558,-0.052155,-0.391217
27.629999,-0.038537,-0.132915,-0.156428,-0.207145,-0.050008,-0.378715
27.719999,-0.036592,-0.129036,-0.158028,-0.201335,-0.047053,-0.36734
27.809999,-0.032518,-0.124313,-0.157654,-0.198829,-0.043175,-0.358919
27.9,-0.02894,-0.119963,-0.157086,-0.20083,-0.039673,-0.352252
27.99,-0.02836,-0.117896,-0.158544,-0.205202,-0.038314,-0.346702
28.08,-0.027931,-0.116661,-0.161546,-0.207652,-0.038235,-0.341903
28.17,-0.025719,-0.115202,-0.163048,-0.205151,-0.036933,-0.337819
28.26,-0.022044,-0.114745,-0.162076,-0.198702,-0.03366,-0.335119
28.35,-0.017469,-0.118056,-0.158214,-0.191615,-0.028441,-0.335244
28.440001,-0.013896,-0.124332,-0.152088,-0.187611,-0.022667,-0.337619
28.530001,-0.013163,-0.130063,-0.144954,-0.188121,-0.018468,-0.337944
28.620001,-0.014197,-0.131335,-0.140156,-0.190083,-0.016626,-0.333945
28.709999,-0.015487,-0.127532,-0.141218,-0.18991,-0.017842,-0.326863
28.799999,-0.016376,-0.121759,-0.148354,-0.187251,-0.022637,-0.319096
28.889999,-0.017008,-0.116105,-0.157456,-0.185309,-0.029609,-0.312432
28.98,-0.016418,-0.11101,-0.162364,-0.186788,-0.03637,-0.309723
29.07,-0.014683,-0.105619,-0.161366,-0.190223,-0.041472,-0.312551
29.16,-0.013897,-0.100762,-0.157493,-0.193334,-0.044616,-0.317267
29.25,-0.015185,-0.09819,-0.154943,-0.194688,-0.047176,-0.320207
29.34,-0.018281,-0.099967,-0.156158,-0.195947,-0.049216,-0.320231
29.43,-0.023904,-0.10566,-0.158695,-0.195142,-0.048167,-0.320323
29.52,-0.032148,-0.113939,-0.159004,-0.188095,-0.041866,-0.323255
29.610001,-0.040703,-0.121378,-0.158272,-0.176788,-0.032367,-0.329252
29.700001,-0.045644,-0.123396,-0.159285,-0.168064,-0.022658,-0.335358
29.790001,-0.045333,-0.118165,-0.161563,-0.16736,-0.013738,-0.339038
29.879999,-0.041005,-0.10877,-0.163585,-0.172683,-0.005105,-0.34007
29.969999,-0.035131,-0.101051,-0.165304,-0.17821,0.003056,-0.339696
30.059999,-0.030728,-0.099147,-0.166127,-0.180186,0.008113,-0.337872
30.15,-0.028287,-0.102666,-0.162905,-0.179042,0.007819,-0.332966
30.24,-0.027144,-0.10696,-0.154839,-0.175896,0.002873,-0.323746
30.33,-0.027522,-0.109154,-0.146191,-0.171401,-0.002874,-0.311739
30.42,-0.0288,-0.109809,-0.142257,-0.167695,-0.006607,-0.300206
30.51,-0.029712,-0.110195,-0.143787,-0.169159,-0.008429,-0.29189
30.6,-0.030069,-0.112068,-0.145611,-0.176054,-0.007491,-0.286328
30.690001,-0.031799,-0.115568,-0.142546,-0.182763,-0.004036,-0.280924
30.780001,-0.035281,-0.11898,-0.136007,-0.184407,-0.000835,-0.273219
30.870001,-0.038953,-0.119888,-0.13162,-0.180629,0.000121,-0.264867
30.959999,-0.040956,-0.119129,-0.13032,-0.175478,-0.001814,-0.259062
31.049999,-0.039748,-0.118212,-0.131637,-0.174214,-0.005485,-0.255721
31.139999,-0.035354,-0.116856,-0.135551,-0.176107,-0.008135,-0.252487
31.23,-0.02829,-0.113012,-0.140175,-0.175181,-0.008908,-0.248481
31.32,-0.021527,-0.106052,-0.142728,-0.166993,-0.008999,-0.244983
31.41,-0.017782,-0.0983,-0.141164,-0.153915,-0.009033,-0.242391
31.5,-0.017365,-0.092953,-0.137973,-0.141911,-0.008383,-0.240848
31.59,-0.020026,-0.090021,-0.136169,-0.136833,-0.007038,-0.238582
31.68,-0.024206,-0.087718,-0.137656,-0.139665,-0.006263,-0.235846
31.77,-0.027327,-0.086673,-0.140544,-0.144356,-0.00723,-0.235904
31.860001,-0.029487,-0.089688,-0.141902,-0.144129,-0.009378,-0.240934
31.950001,-0.031998,-0.093945,-0.140123,-0.140376,-0.011981,-0.249972
32.040001,-0.03416,-0.096187,-0.135577,-0.13785,-0.012347,-0.258647
32.130001,-0.03501,-0.096481,-0.130251,-0.140391,-0.008146,-0.263467
32.220001,-0.0358,-0.096971,-0.126297,-0.147884,-0.000793,-0.264068
